"","state.abb","name","government_ID","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","geoID","original_name","CITY","COUNTY_AREA_NAME"
"553","IL","maquon township","14304801100000",112237,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144373,1199,143174,0,0,0,144373,"1600000US1746708","township of maquon","MAQUON","KNOX"
"554","IL","marine township","14306001400000",92612,2021,0,0,0,0,0,0,0,0,0,0,0,0,130185,0,484359,96458,518086,0,0,0,614544,"1600000US1746877","township of marine","MARINE","MADISON"
"555","IL","mascoutah township","14308201200000",92623,2021,580659,0,580659,0,0,0,0,0,0,563667,0,0,0,0,817588,194189,623399,0,0,0,817588,"1600000US1747436","township of mascoutah","MASCOUTAH","ST CLAIR"
"556","IL","mendota township","14305001900000",92643,2021,0,0,0,0,0,0,0,0,0,0,0,0,261787,0,474034,91036,644785,0,0,0,735821,"1600000US1748346","township of mendota","MENDOTA","LASALLE"
"557","IL","mechanicsburg township","14308401900000",112403,2021,98907,0,0,0,98907,0,0,0,0,0,0,48699,0,0,185314,-25500,259513,0,0,0,234013,"1600000US1748034","township of mechanicsburg","BUFFALO","SANGAMON"
"558","IL","menominee township","14304301000000",92644,2021,0,0,0,0,0,0,0,0,0,0,0,1345,0,27392,388677,125670,291744,0,0,0,417414,"1600000US1748372","township of menominee","EAST DUBUQUE","JO DAVIESS"
"559","IL","media township","14303600600000",92636,2021,56741,0,0,0,0,56741,0,0,0,0,0,6235,50,0,153871,11265,148891,0,0,0,160156,"1600000US1748086","township of media","STRONGHURST","HENDERSON"
"560","IL","medina township","14307201100000",72983,2021,209982,0,0,130417,0,79565,0,0,0,0,0,0,0,0,2125373,399977,1725396,0,0,0,2125373,"1600000US1748099","township of medina","MOSSVILLE","PEORIA"
"561","IL","mercer township","14306600600000",92645,2021,63586,0,0,0,0,0,63586,0,0,0,0,3850,50459,0,521994,114586,461717,0,0,0,576303,"1600000US1748398","township of mercer","ALEDO","MERCER"
"562","IL","meridian township","14301401000000",92648,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151264,39389,111875,0,0,0,151264,"1600000US1748476","township of meridian","SHATTUC","CLINTON"
"563","IL","melrose township","14301201000000",92640,2021,5500,0,5500,0,0,0,0,0,0,0,0,20066,0,0,855402,142935,732533,0,0,0,875468,"1600000US1748229","township of melrose","WEST UNION","CLARK"
"564","IL","mchenry township","14305601200000",72967,2021,605307,0,523098,0,0,0,0,0,0,0,82209,58167,1907276,0,4353857,-101266,6420566,0,0,0,6319300,"1600000US1745707","township of mchenry","MCHENRY","MCHENRY"
"565","IL","mayfield township","14301900900000",92629,2021,0,0,0,0,0,0,0,0,0,0,0,140,0,139951,394401,79374,455118,0,0,0,534492,"1600000US1747696","township of mayfield","SYCAMORE","DEKALB"
"566","IL","may township","14305201300000",92628,2021,2529,0,2529,0,0,0,0,0,0,0,0,964,0,0,296340,53571,243733,0,0,0,297304,"1600000US1747644","township of may","SUBLETTE","LEE"
"567","IL","mattoon township","14301500700000",92627,2021,12808,0,12808,0,0,0,0,0,0,0,0,0,42900,0,699027,153870,588057,0,0,0,741927,"1600000US1747566","township of mattoon","MATTOON","COLES"
"568","IL","meriden township","14305002000000",92647,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380304,80150,300154,0,0,0,380304,"1600000US1748463","township of meriden","EARLVILLE","LASALLE"
"569","IL","metamora township","14310200800000",92650,2021,1637201,0,0,0,0,1637201,0,0,0,0,0,26039,0,0,1000654,262965,763728,0,0,0,1026693,"1600000US1748619","township of metamora","METAMORA","WOODFORD"
"570","IL","miller township","14305002100000",92662,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488228,185123,303105,0,0,0,488228,"1600000US1749204","township of miller","SHERIDAN","LASALLE"
"571","IL","millersburg township","14306600700000",112342,2021,1924,0,1924,0,0,0,0,0,0,0,0,0,136333,0,272694,188915,220112,0,0,0,409027,"1600000US1749256","township of millersburg","JOY","MERCER"
"572","IL","millbrook township","14307201200000",112365,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213538,-11018,224556,0,0,0,213538,"1600000US1749113","township of millbrook","LAURA","PEORIA"
"573","IL","milo township","14300601600000",111998,2021,453,0,453,0,0,0,0,0,0,0,0,0,0,0,321432,219124,102308,0,0,0,321432,"1600000US1749438","township of milo","BRADFORD","BUREAU"
"574","IL","montebello township","14303401200000",92676,2021,0,0,0,0,0,0,0,0,0,0,0,4800,20202,0,316137,45212,295927,0,0,0,341139,"1600000US1750140","township of montebello","HAMILTON","HANCOCK"
"575","IL","montezuma township","14307501500000",92677,2021,0,0,0,0,0,0,0,0,0,0,0,238169,0,0,72668,56153,254684,0,0,0,310837,"1600000US1750192","township of montezuma","PEARL","PIKE"
"576","IL","moline township","14308101200000",73075,2021,12576,0,12576,0,0,0,0,53976,0,0,0,24041,0,0,907917,111459,820499,0,0,0,931958,"1600000US1749880","township of moline","MOLINE","ROCK ISLAND"
"577","IL","montgomery township","14310201000000",92678,2021,78035,0,2005,0,0,76030,0,0,0,0,0,300,95619,0,148997,24452,220464,0,0,0,244916,"1600000US1750231","township of montgomery","CONGERVILLE","WOODFORD"
"578","IL","moraine township","14304900500000",73100,2021,173341,0,173341,0,0,0,0,566831,0,0,0,4665,620712,0,1385389,106397,1904369,0,0,0,2010766,"1600000US1750364","township of moraine","HIGHLAND PARK","LAKE"
"579","IL","mona township","14302700600000",92672,2021,54933,0,54933,0,0,0,0,0,0,0,0,0,0,0,164616,-1710,166326,0,0,0,164616,"1600000US1749919","township of mona","KEMPTON","FORD"
"580","IL","morgan township","14301500800000",92682,2021,0,0,0,0,0,0,0,0,0,0,0,23500,2000,0,123991,18097,131394,0,0,0,149491,"1600000US1750400","township of morgan","CHARLESTON","COLES"
"581","IL","moro township","14306001500000",92683,2021,5866,0,5866,0,0,0,0,0,0,0,0,0,0,0,588233,133317,454916,0,0,0,588233,"1600000US1750465","township of moro","MORO","MADISON"
"582","IL","monmouth township","14309400900000",92674,2021,94865,0,6597,0,88268,0,0,0,0,0,0,9854,0,0,376623,64334,322143,0,0,0,386477,"1600000US1750023","township of monmouth","MONMOUTH","WARREN"
"583","IL","mineral township","14300601700000",111999,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335229,-30017,365246,0,0,0,335229,"1600000US1749529","township of mineral","MINERAL","BUREAU"
"584","IL","mississippi township","14304200500000",92670,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US1749672","township of mississippi","DOW","JERSEY"
"585","IL","millstadt township","14308201300000",92663,2021,0,0,0,0,0,0,0,0,0,0,0,153184,234706,0,816292,429784,774398,0,0,0,1204182,"1600000US1749399","township of millstadt","MILLSTADT","ST CLAIR"
"586","IL","mosquito township","14301100900000",92688,2021,78243,0,0,0,78243,0,0,0,0,0,0,0,0,0,218813,-4165,222978,0,0,0,218813,"1600000US1750686","township of mosquito","BLUE MOUND","CHRISTIAN"
"587","IL","minonk township","14310200900000",92668,2021,146,0,146,0,0,0,0,0,0,0,0,34750,0,0,359168,72947,320971,0,0,0,393918,"1600000US1749581","township of minonk","MINONK","WOODFORD"
"588","IL","middleport township","14303801700000",92654,2021,2561,0,2561,0,0,0,0,0,0,0,0,37300,0,0,378031,81617,333714,0,0,0,415331,"1600000US1748814","township of middleport","WATSEKA","IROQUOIS"
"589","IL","north litchfield township","14306801100000",112348,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542633,204351,338282,0,0,0,542633,"1600000US1753949","township of north litchfield","LITCHFIELD","MONTGOMERY"
"590","IL","north henderson township","14306600900000",92748,2021,2510,0,2510,0,0,0,0,0,0,0,0,988,0,0,127541,35040,93489,0,0,0,128529,"1600000US1753806","township of north henderson","NORTH HENDERSON","MERCER"
"591","IL","north okaw township","14301500900000",112047,2021,110000,0,110000,0,0,0,0,0,0,0,0,36000,0,0,317470,-8171,361641,0,0,0,353470,"1600000US1754014","township of north okaw","MATTOON","COLES"
"592","IL","north palmyra township","14305901700000",92750,2021,120064,0,0,0,0,120064,0,0,0,0,0,0,0,0,186178,-849,187027,0,0,0,186178,"1600000US1754053","township of north palmyra","MODESTO","MACOUPIN"
"593","IL","norman township","14303201400000",92741,2021,45728,0,2337,0,0,43391,0,0,0,0,0,0,0,0,164805,23204,141601,0,0,0,164805,"1600000US1753286","township of norman","MORRIS","GRUNDY"
"594","IL","nunda township","14305601400000",73325,2021,240783,0,164592,0,0,0,0,543209,0,0,76191,688177,10000,0,4603365,977168,4324374,0,0,0,5301542,"1600000US1754495","township of nunda","CRYSTAL LAKE","MCHENRY"
"595","IL","o'fallon township","14308201500000",73328,2021,745,0,745,0,0,0,0,92085,0,0,0,3400,155027,0,1790738,334666,1614499,0,0,0,1949165,"1600000US1755262","township of o fallon","O FALLON","ST CLAIR"
"596","IL","northfield township","14301601600000",73311,2021,484808,0,484808,0,0,0,0,339874,0,0,0,598653,0,0,3520830,855392,3264091,0,0,0,4119483,"1600000US1753676","township of northfield","GLENVIEW","COOK"
"597","IL","ogden township","14301001600000",112018,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333078,40401,292677,0,0,0,333078,"1600000US1755288","township of ogden","OGDEN","CHAMPAIGN"
"598","IL","northville township","14305002300000",92757,2021,90336,0,0,0,0,90336,0,0,0,0,0,0,146915,0,631704,19457,759162,0,0,0,778619,"1600000US1754248","township of northville","SANDWICH","LASALLE"
"599","IL","olive township","14306001800000",112324,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322698,64456,258242,0,0,0,322698,"1600000US1755834","township of olive","LIVINGSTON","MADISON"
"600","IL","oak park township","14301601800000",73340,2021,1140674,0,400488,0,0,0,0,971639,283449,0,456737,304630,1334606,0,5289475,978171,5950540,0,0,0,6928711,"1600000US1754898","township of oak park","OAK PARK","COOK"
"601","IL","old ripley township","14300300600000",92779,2021,0,0,0,0,0,0,0,0,0,0,0,0,96665,0,231711,31879,296497,0,0,0,328376,"1600000US1755730","township of old ripley","POCAHONTAS","BOND"
"602","IL","old township","14305702500000",112293,2021,364,0,364,0,0,0,0,0,0,0,0,0,0,0,697448,328423,369025,0,0,0,697448,"1600000US1755782","township of old town","DOWNS","MCLEAN"
"603","IL","oconee township","14308701100000",92770,2021,66013,0,0,0,0,66013,0,0,0,0,0,48692,0,0,246385,-34054,329131,0,0,0,295077,"1600000US1755145","township of oconee","PANA","SHELBY"
"604","IL","odell township","14305301800000",92771,2021,0,0,0,0,0,0,0,0,0,0,0,2150,0,0,137032,-11264,150446,0,0,0,139182,"1600000US1755184","township of odell","ODELL","LIVINGSTON"
"605","IL","odin township","14306100900000",92773,2021,28119,0,0,28119,0,0,0,0,0,0,0,0,0,0,135004,46359,88645,0,0,0,135004,"1600000US1755223","township of odin","ODIN","MARION"
"606","IL","oakdale township","14309501100000",92763,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101282,-44818,146100,0,0,0,101282,"1600000US1754599","township of oakdale","OAKDALE","WASHINGTON"
"607","IL","oakwood township","14309201400000",92766,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570728,34157,536571,0,0,0,570728,"1600000US1755015","township of oakwood","OAKWOOD","VERMILION"
"608","IL","osco township","14303701800000",92799,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US1756809","township of osco","OSCO","HENRY"
"609","IL","ottawa township","14305002600000",112242,2021,47741,0,0,0,0,47741,0,498014,0,0,0,235,94446,1500,777304,237520,635965,0,0,0,873485,"1600000US1756939","township of ottawa","OTTAWA","LASALLE"
"610","IL","palos township","14301602100000",73449,2021,383931,25000,47053,0,0,0,266872,0,0,0,45006,27286,30977,0,1866657,-211249,2136169,0,0,0,1924920,"1600000US1757355","township of palos","PALOS HILLS","COOK"
"611","IL","oxford township","14303701900000",92804,2021,310201,0,0,0,0,310201,0,0,0,0,0,14026,0,0,275561,62468,227119,0,0,0,289587,"1600000US1757108","township of oxford","ALPHA","HENRY"
"612","IL","palatine township","14301602000000",73433,2021,382215,0,140090,0,0,0,0,876655,172148,0,69977,316798,581905,8000,3779043,490875,4194871,0,0,0,4685746,"1600000US1757238","township of palatine","PALATINE","COOK"
"613","IL","omphghent township","14306001900000",92784,2021,62875,0,0,0,0,62875,0,0,0,0,0,0,0,0,428849,121424,307425,0,0,0,428849,"1600000US1756068","township of omphghent","WORDEN","MADISON"
"614","IL","ontario township","14304801200000",92787,2021,80000,0,0,0,0,80000,0,0,0,0,0,1173,0,0,198978,63927,136224,0,0,0,200151,"1600000US1756172","township of ontario","ALTONA","KNOX"
"615","IL","oquawka township","14303600700000",92789,2021,11972,0,0,0,0,11972,0,0,0,0,0,10600,0,0,127760,35696,102664,0,0,0,138360,"1600000US1756250","township of oquawka","OQUAWKA","HENDERSON"
"616","IL","oran township","14305401300000",92791,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104340,-9516,113856,0,0,0,104340,"1600000US1756289","township of oran","BEASON","LOGAN"
"617","IL","orange township","14304801300000",92792,2021,68223,0,0,0,0,68223,0,0,0,0,0,41570,0,0,169774,54948,156396,0,0,0,211344,"1600000US1756315","township of orange","MARTINSVILLE","KNOX"
"618","IL","panther creek township","14300900800000",92813,2021,24521,0,0,24521,0,0,0,0,0,0,0,0,0,0,84434,19130,65304,0,0,0,84434,"1600000US1757550","township of panther creek","CHANDLERVILLE","CASS"
"619","IL","pendleton township","14304101200000",112219,2021,23085,0,10144,4773,8168,0,0,0,0,0,0,12104,65378,0,277146,107993,246635,0,0,0,354628,"1600000US1758564","township of pendleton","OPDYKE","JEFFERSON"
"620","IL","paradise township","14301501000000",91394,2021,706,0,706,8476,0,0,0,0,0,0,0,0,0,0,141526,13468,128058,0,0,0,141526,"1600000US1757615","township of paradise","MATTOON","COLES"
"621","IL","pana township","14301101100000",92811,2021,90000,0,0,0,0,90000,0,0,0,0,0,31022,0,0,582776,75045,538753,0,0,0,613798,"1600000US1757485","township of pana","PANA","CHRISTIAN"
"622","IL","peoria township","14307280100000",92835,2021,0,0,0,0,0,0,0,0,0,0,0,0,155546,0,2066551,-17438,2239535,0,0,0,2222097,"1600000US1759013","township of peoria city","PEORIA","PEORIA"
"623","IL","pearl township","14307501800000",92828,2021,0,0,0,0,0,0,0,0,0,0,0,127162,0,0,50645,-8120,185927,0,0,0,177807,"1600000US1758356","township of pearl","PEARL","PIKE"
"624","IL","oswego township","14304700800000",73417,2021,57000,0,57000,0,0,0,0,384708,0,0,0,34640,113659,0,4138806,695780,3591325,0,0,0,4287105,"1600000US1756900","township of oswego","OSWEGO","KENDALL"
"625","IL","patton township","14302700700000",92820,2021,0,0,0,0,0,0,0,0,0,0,0,34995,0,0,538932,162999,410928,0,0,0,573927,"1600000US1758122","township of patton","PAXTON","FORD"
"626","IL","onarga township","14303802000000",92785,2021,0,0,0,0,0,0,0,0,0,0,0,18800,0,0,297360,57305,258855,0,0,0,316160,"1600000US1756094","township of onarga","ONARGA","IROQUOIS"
"627","IL","orland township","14301601900000",73411,2021,585132,0,89756,49485,0,0,404723,0,0,0,41168,147344,77346,0,3328538,-332741,3885969,0,0,0,3553228,"1600000US1756614","township of orland","ORLAND PARK","COOK"
"628","IL","pecatonica township","14310100800000",92830,2021,4518,0,4518,0,0,0,0,0,0,0,0,0,2070,0,457779,-12043,471892,0,0,0,459849,"1600000US1758421","township of pecatonica","PECATONICA","WINNEBAGO"
"629","IL","pekin township","14309001500000",92832,2021,0,0,0,0,0,0,0,0,0,0,0,9609,22640,0,673850,181478,524621,0,0,0,706099,"1600000US1758460","township of pekin","PEKIN","TAZEWELL"
"630","IL","pella township","14302700900000",92833,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89979,-13708,103687,0,0,0,89979,"1600000US1758512","township of pella","PIPER CITY","FORD"
"631","IL","paw paw township","14301901100000",92821,2021,30329,0,0,0,15000,15329,0,0,0,0,0,0,0,0,359812,-261,360073,0,0,0,359812,"1600000US1758200","township of paw paw","EARLVILLE","DEKALB"
"632","IL","ophir township","14305002400000",92788,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US1756224","township of ophir","TRIUMPH","LASALLE"
"633","IL","osage township","14305002500000",92798,2021,1101,0,1101,0,0,0,0,0,0,0,0,0,0,0,355860,46221,309639,0,0,0,355860,"1600000US1756731","township of osage","WENONA","LASALLE"
"634","IL","papineau township","14303802100000",92814,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159666,-3996,163662,0,0,0,159666,"1600000US1757589","township of papineau","ST ANNE","IROQUOIS"
"635","IL","patterson township","14303100600000",92819,2021,18434,0,0,0,0,18434,0,0,0,0,0,0,206032,85395,107668,221165,177930,0,0,0,399095,"1600000US1758096","township of patterson","PATTERSON","GREENE"
"636","IL","otter creek township","14305002700000",92801,2021,235623,0,1947,0,233676,0,0,0,0,0,0,0,0,0,213411,98720,114691,0,0,0,213411,"1600000US1756965","township of otter creek","STREATOR","LASALLE"
"637","IL","steuben township","14306201100000",93096,2021,2753,0,0,0,0,0,2753,0,0,0,0,2808,0,0,292509,39086,256231,0,0,0,295317,"1600000US1772585","township of steuben","SPARLAND","MARSHALL"
"638","IL","south litchfield township","14306801600000",93060,2021,2470,0,2470,0,0,0,0,0,0,0,0,0,0,0,600099,150212,449887,0,0,0,600099,"1600000US1770928","township of south litchfield","LITCHFIELD","MONTGOMERY"
"639","IL","stookey township","14308202100000",74116,2021,8452201,987191,266062,94089,7089109,0,0,655541,0,0,15750,1694713,0,0,1945141,454856,3184998,0,0,0,3639854,"1600000US1772988","township of stookey","BELLEVILLE","ST CLAIR"
"640","IL","sterling","14309801900000",74090,2021,102909799,77170000,2998612,0,0,249211,20217665,0,1744899,0,461412,6171177,677610,1298856,20167109,7286190,21028562,0,0,0,28314752,"1600000US1772553","township of sterling","STERLING","WHITESIDE"
"641","IL","spring grove township","14309401200000",93077,2021,56113,0,0,0,0,56113,0,0,0,0,0,38059,0,0,170938,17504,191493,0,0,0,208997,"1600000US1772065","township of spring grove","ALEXIS","WARREN"
"642","IL","richland township","14308701600000",92916,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145074,-19037,164111,0,0,0,145074,"1600000US1763615","township of richland","STRASBURG","SHELBY"
"643","IL","river forest township","14301602400000",92931,2021,9071,0,9071,0,0,0,0,265396,0,0,0,0,0,0,574376,42347,532029,0,0,0,574376,"1600000US1764317","township of river forest","RIVER FOREST","COOK"
"644","IL","rock grove township","14308901300000",92946,2021,107184,0,107184,0,0,0,0,0,0,0,0,1215,0,0,369239,68734,301720,0,0,0,370454,"1600000US1765065","township of rock grove","ORANGEVILLE","STEPHENSON"
"645","IL","randolph township","14305702600000",92900,2021,0,0,0,0,0,0,0,0,0,0,0,12385,0,0,463744,-27473,503602,0,0,0,476129,"1600000US1762692","township of randolph","HEYWORTH","MCLEAN"
"646","IL","ramsey township","14302601200000",92898,2021,1898,0,1898,0,0,0,0,0,0,0,0,18187,0,0,159348,-119233,296768,0,0,0,177535,"1600000US1762640","township of ramsey","RAMSEY","FAYETTE"
"647","IL","raritan township","14303600800000",92907,2021,70000,0,0,0,0,70000,0,0,0,0,0,98692,0,0,143285,58971,183006,0,0,0,241977,"1600000US1762861","township of raritan","RARITAN","HENDERSON"
"648","IL","raymond township","14306801300000",92909,2021,23,0,23,0,0,0,0,0,0,0,0,250,0,0,399213,152504,246959,0,0,0,399463,"1600000US1762978","township of raymond","RAYMOND","MONTGOMERY"
"649","IL","quincy township","14300102000000",92893,2021,2291,0,2291,0,0,0,0,93207,0,0,0,0,0,0,689890,150750,539140,0,0,0,689890,"1600000US1762380","township of quincy","QUINCY","ADAMS"
"650","IL","riley township","14305601600000",92927,2021,0,0,0,0,0,0,155828,0,0,0,0,938,0,0,708401,321356,387983,0,0,0,709339,"1600000US1764096","township of riley","MARENGO","MCHENRY"
"651","IL","rockvale township","14307102100000",112359,2021,0,0,0,0,0,0,185271,0,0,0,0,0,0,0,783355,150236,633119,0,0,0,783355,"1600000US1765182","township of rockvale","OREGON","OGLE"
"652","IL","rountree township","14306801400000",92971,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361299,77442,283857,0,0,0,361299,"1600000US1766092","township of rountree","HARVEL","MONTGOMERY"
"653","IL","rosamond township","14301101400000",92957,2021,0,0,0,0,0,0,0,0,0,0,0,2874,0,0,116963,28930,90907,0,0,0,119837,"1600000US1765598","township of rosamond","PANA","CHRISTIAN"
"654","IL","rocky runwilcox township","14303401800000",112158,2021,0,0,0,0,0,143325,0,0,0,0,0,0,0,0,292205,6212,285994,0,0,0,292206,"1600000US1765234","township of rocky run-wilcox","SUTTER","HANCOCK"
"655","IL","rockton township","14310101000000",73769,2021,6004,0,1430,4574,0,0,0,0,0,0,0,78506,0,0,1188499,147874,1119131,0,0,0,1267005,"1600000US1765169","township of rockton","ROCKTON","WINNEBAGO"
"656","IL","sadorus township","14301002100000",92980,2021,169,0,169,0,0,0,0,0,0,0,0,100,0,0,559611,196605,363106,0,0,0,559711,"1600000US1766547","township of sadorus","IVESDALE","CHAMPAIGN"
"657","IL","rockford township","14310100900000",73766,2021,233079,0,93096,0,0,0,0,1600686,0,0,139983,2198,548681,0,5428599,642704,5336774,0,0,0,5979478,"1600000US1765013","township of rockford","ROCKFORD","WINNEBAGO"
"658","IL","ross township","14309201600000",92964,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151316,30010,121306,0,0,0,151316,"1600000US1765949","township of ross","ROSSVILLE","VERMILION"
"659","IL","rockbridge township","14303100700000",92949,2021,31707,0,1927,0,0,29780,0,0,0,0,0,0,31786,0,266159,57587,240358,0,0,0,297945,"1600000US1764824","township of rockbridge","GREENFIELD","GREENE"
"660","IL","ruyle township","14304201100000",92979,2021,13681,0,0,0,0,13681,0,0,0,0,0,0,0,0,92061,44516,47545,0,0,0,92061,"1600000US1766482","township of ruyle","MEDORA","JERSEY"
"661","IL","rome township","14304101300000",92953,2021,0,0,0,0,0,0,0,0,0,0,0,10150,0,0,197608,25150,182608,0,0,0,207758,"1600000US1765377","township of rome","DIX","JEFFERSON"
"662","IL","roodhouse township","14303100800000",92955,2021,0,0,0,0,0,0,0,0,0,0,0,0,120351,102045,315610,189143,348863,0,0,0,538006,"1600000US1765494","township of roodhouse","ROODHOUSE","GREENE"
"663","IL","rosedale township","14304201000000",92960,2021,0,0,0,0,0,0,0,0,0,0,0,8722,3901,0,65734,18980,59377,0,0,0,78357,"1600000US1765689","township of rosedale","FIELDON","JERSEY"
"664","IL","rooks creek township","14305302400000",92956,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395922,123194,272728,0,0,0,395922,"1600000US1765520","township of rooks creek","PONTIAC","LIVINGSTON"
"665","IL","roscoe township","14310101100000",73784,2021,28453,0,0,28453,0,0,0,0,0,0,0,42989,0,0,1858720,416839,1484870,0,0,0,1901709,"1600000US1765624","township of roscoe","ROSCOE","WINNEBAGO"
"666","IL","round grove township","14305302500000",92966,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367678,191081,176597,0,0,0,367678,"1600000US1765988","township of round grove","CAMPUS","LIVINGSTON"
"667","IL","salem township","14306101400000",92983,2021,13273,0,0,0,0,13273,0,0,0,0,0,3975,0,0,386711,94700,295986,0,0,0,390686,"1600000US1767249","township of salem","SALEM","MARION"
"668","IL","santa anna township","14302000800000",92993,2021,0,0,0,0,0,0,0,0,0,0,0,1450,0,0,387934,35825,353559,0,0,0,389384,"1600000US1767639","township of santa anna","FARMER CITY","DEWITT"
"669","IL","rutland township","14305003000000",92977,2021,19554,0,19554,0,0,0,0,0,0,0,0,14462,587,0,888160,60696,842513,0,0,0,903209,"1600000US1766456","township of rutland","MARSEILLES","LASALLE"
"670","IL","rubicon township","14303100900000",92974,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132090,50506,81584,0,0,0,132090,"1600000US1766235","township of rubicon","GREENFIELD","GREENE"
"671","IL","sangamon valley township","14300901000000",92992,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109968,13343,96625,0,0,0,109968,"1600000US1767600","township of sangamon valley","CHANDLERVILLE","CASS"
"672","IL","saratoga township","14306201000000",92995,2021,7590,0,7590,0,0,0,0,0,0,0,0,1427,0,0,560679,-44896,607002,0,0,0,562106,"1600000US1767691","township of saratoga","CAMP GROVE","MARSHALL"
"673","IL","rosefield township","14307201700000",112368,2021,56481,0,0,56481,0,0,0,0,0,0,0,0,0,0,300588,64600,235988,0,0,0,300588,"1600000US1765715","township of rosefield","BRIMFIELD","PEORIA"
"674","IL","sandwich township","14301901300000",92990,2021,650,0,650,0,0,0,0,0,0,0,0,1210,61838,0,276699,-115798,455545,0,0,0,339747,"1600000US1767561","township of sandwich","SANDWICH","DEKALB"
"675","IL","sargent township","14302100800000",92996,2021,0,0,0,0,0,0,0,0,0,0,0,14391,0,0,222315,21471,215235,0,0,0,236706,"1600000US1767730","township of sargent","HINDSBORO","DOUGLAS"
"676","IL","salt creek township","14306301200000",92985,2021,0,0,0,0,88298,0,0,0,0,0,0,181507,0,0,211484,4121,388870,0,0,0,392991,"1600000US1767353","township of salt creek","MASON CITY","MASON"
"677","IL","sciota township","14305501600000",93010,2021,0,0,0,0,0,0,0,0,0,0,0,1343703,0,0,132347,945365,530685,0,0,0,1476050,"1600000US1768211","township of sciota","GOOD HOPE","MCDONOUGH"
"678","IL","scottville township","14305901900000",93014,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100017,-4097,104114,0,0,0,100017,"1600000US1768419","township of scottville","MODESTO","MACOUPIN"
"679","IL","shabbona township","14301901400000",93023,2021,0,0,0,0,0,0,0,0,0,0,0,0,231084,0,289770,208952,311902,0,0,0,520854,"1600000US1768835","township of shabbona","SHABBONA","DEKALB"
"680","IL","somonauk township","14301901500000",93050,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331990,150143,181847,0,0,0,331990,"1600000US1770473","township of somonauk","SOMONAUK","DEKALB"
"681","IL","somer township","14301002500000",93049,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236539,9402,227137,0,0,0,236539,"1600000US1770382","township of somer","URBANA","CHAMPAIGN"
"682","IL","selby township","14300602100000",93018,2021,0,0,0,0,0,0,131999,0,0,0,0,0,0,0,282060,24462,257598,0,0,0,282060,"1600000US1768562","township of selby","DEPUE","BUREAU"
"683","IL","seven hickory township","14301501200000",93022,2021,1175,0,1175,0,0,0,0,0,0,0,0,71100,0,0,186883,20700,237294,0,0,0,257994,"1600000US1768718","township of seven hickory","CHARLESTON","COLES"
"684","IL","shaws point township","14305902000000",93026,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113995,46061,67934,0,0,0,113995,"1600000US1769121","township of shaws point","ATWATER","MACOUPIN"
"685","IL","sheridan township","14305401600000",93030,2021,2536,0,2536,0,0,0,0,0,0,0,0,0,0,0,95603,22025,73578,0,0,0,95603,"1600000US1769290","township of sheridan","NEW HOLLAND","LOGAN"
"686","IL","south grove township","14301901600000",93056,2021,177843,0,4891,0,0,172952,0,0,0,0,0,0,0,0,333422,127835,205587,0,0,0,333422,"1600000US1770837","township of south grove","CLARE","DEKALB"
"687","IL","seward township","14310101200000",175543,2021,0,0,0,0,0,0,0,0,0,0,0,422,74301,0,1218863,490663,802923,0,0,0,1293586,"1600000US1768783","township of seward","SEWARD","WINNEBAGO"
