"","state.abb","name","government_ID","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","geoID","original_name","CITY","COUNTY_AREA_NAME"
"839","MI","croton township","23306200700000",78326,2020,788180,600000,188180,0,0,0,0,0,0,0,0,401819,56326,92007,1014951,105798,1459305,0,0,0,1565103,"1600000US2618980","township of croton","NEWAYGO","NEWAYGO"
"840","MI","isabella township","23303700900000",79215,2020,100692,0,100692,0,0,0,0,0,0,0,0,12414,110733,0,253618,5274,371491,0,0,0,376765,"1600000US2641160","township of isabella","ROSEBUSH","ISABELLA"
"841","MI","jordan township","23300500900000",155085,2020,3390,0,3390,0,0,0,0,0,0,0,0,3521,0,0,165924,65697,103748,0,0,0,169445,"1600000US2641960","township of jordan","MANCELONA","ANTRIM"
"842","MI","krakow township","23307100600000",79332,2020,0,0,0,0,0,0,0,0,0,0,0,6339,0,0,167907,60878,113368,0,0,0,174246,"1600000US2643900","township of krakow","POSEN","PRESQUE ISLE"
"843","MI","leland township","23304500900000",79455,2020,3494797,0,32557,0,3462240,0,0,0,0,0,0,1111112,6837,0,1761835,-56166,2935950,362867,0,0,2879784,"1600000US2646820","township of leland","LELAND","LEELANAU"
"844","MI","kasson township","23304500700000",155091,2020,11897,0,11897,0,0,0,0,0,0,0,0,25785,5527,0,382621,-7120,421053,0,0,0,413933,"1600000US2642320","township of kasson","MAPLE CITY","LEELANAU"
"845","MI","laketown township","23300301100000",104353,2020,1246228,884996,65031,63722,0,16000,0,0,0,0,20055,588658,0,641886,2015230,525668,2720106,0,0,0,3245774,"1600000US2645180","township of laketown","HOLLAND","ALLEGAN"
"846","MI","macomb township","23305000900000",104382,2020,71111080,60790412,6462152,0,0,0,1101346,0,0,2830269,1581655,37718670,125399,4324865,28804653,11029864,59943723,32708657,695382,0,70973587,"1600000US2650480","township of macomb","MACOMB","MACOMB"
"847","MI","leighton township","23300301300000",104360,2020,591016,0,57897,0,0,518548,0,0,0,0,0,684813,113536,76250,1675910,-111715,2662224,0,0,0,2550509,"1600000US2646760","township of leighton","CALEDONIA","ALLEGAN"
"848","MI","decatur township","23308000800000",104164,2020,0,0,0,0,0,0,0,0,0,0,0,13024,0,0,522018,207558,327484,0,0,0,535042,"1600000US2621060","township of decatur","DECATUR","VAN BUREN"
"849","MI","lawrence township","23308001300000",79431,2020,37970,0,37970,0,0,0,0,0,0,0,0,170686,6539,0,798271,43050,932446,0,0,0,975496,"1600000US2646460","township of lawrence","LAWRENCE","VAN BUREN"
"850","MI","leoni township","23303800700000",155128,2020,25635233,17214332,1668293,3575000,0,0,1859136,0,1309324,0,9148,6429241,0,49413,2526742,-497356,9502752,0,0,0,9005396,"1600000US2646980","township of leoni","MICHIGAN CENTER","JACKSON"
"851","MI","duplain township","23301900600000",104183,2020,3503,0,3503,0,0,0,0,0,0,0,0,20818,4563,0,435165,61510,399036,0,0,0,460546,"1600000US2623460","township of duplain","ELSIE","CLINTON"
"852","MI","maple forest township","23302000500000",155175,2020,4340,0,4340,0,0,0,0,0,0,0,0,19638,29766,0,194362,-11688,255454,0,0,0,243766,"1600000US2650940","township of maple forest","GRAYLING","CRAWFORD"
"853","MI","kinderhook township","23301201000000",79315,2020,3091,0,3091,0,0,0,0,0,0,0,0,19687,2827,0,265903,18828,269589,0,0,0,288417,"1600000US2643260","township of kinderhook","COLDWATER","BRANCH"
"854","MI","locke township","23303300900000",155160,2020,5395,0,5395,0,0,0,0,0,0,0,0,62775,4605,0,245547,122006,190921,0,0,0,312927,"1600000US2649040","township of locke","WILLIAMSTON","INGHAM"
"855","MI","lovells township","23302000400000",155163,2020,7229,0,7229,0,0,0,0,0,0,0,0,14198,37095,0,345320,15705,380908,0,0,0,396613,"1600000US2649520","township of lovells","GRAYLING","CRAWFORD"
"856","MI","leslie township","23303300800000",148451,2020,15819,0,15819,0,0,0,0,0,0,0,0,23405,0,0,464457,-15428,503290,0,0,0,487862,"1600000US2647200","township of leslie","LESLIE","INGHAM"
"857","MI","lincoln township","23306700800000",155153,2020,165796,0,37796,0,0,128000,0,0,0,0,0,408246,5100,0,854174,256015,1011505,0,0,0,1267520,"1600000US2647720","township of lincoln","LEROY","OSCEOLA"
"858","MI","kenockee township","23307401600000",79295,2020,238953,182317,40386,0,0,0,0,0,0,0,0,83767,0,0,506053,76631,513189,0,0,0,589820,"1600000US2642740","township of kenockee","AVOCA","ST CLAIR"
"859","MI","loud township","23306000500000",155162,2020,6605,0,6605,0,0,0,0,0,0,0,0,19987,0,0,113600,19057,114530,0,0,0,133587,"1600000US2649480","township of loud","ATLANTA","MONTMORENCY"
"860","MI","lapeer township","23304401200000",104354,2020,711801,656356,43158,0,0,0,0,0,0,0,0,197903,0,675864,910724,250523,1533968,0,0,0,1784491,"1600000US2646060","township of lapeer","LAPEER","LAPEER"
"861","MI","little traverse township","23302400700000",155158,2020,42915,0,42915,0,0,0,0,0,0,0,0,541471,6371,0,827622,-100957,1476421,0,101,0,1375464,"1600000US2648080","township of little traverse","HARBOR SPRINGS","EMMET"
"862","MI","cross township","23302400500000",154890,2020,55161,0,5794,0,0,0,0,0,0,0,0,200,0,0,169862,64559,105503,0,0,0,170062,"1600000US2618900","township of cross village","CROSS VILLAGE","EMMET"
"863","MI","logan township","23306500900000",155161,2020,1220,0,1220,0,0,0,0,0,0,0,0,58345,0,0,161103,54896,164552,0,0,0,219448,"1600000US2649160","township of logan","PRESCOTT","OGEMAW"
"864","MI","litchfield township","23303000900000",155157,2020,2048,0,2048,0,0,0,0,0,0,0,0,30228,0,0,250243,91730,188741,0,0,0,280471,"1600000US2648000","township of litchfield","LITCHFIELD","HILLSDALE"
"865","MI","mansfield township","23303600500000",79617,2020,318,0,318,0,0,0,0,0,0,0,0,8220,3011,0,179047,-74903,265181,0,0,0,190278,"1600000US2650860","township of mansfield","CRYSTAL FALLS","IRON"
"866","MI","lyon township","23307200700000",155167,2020,712475,110000,25002,0,0,577473,0,0,0,0,0,146169,2506,20784,1113855,149640,1133674,0,0,0,1283314,"1600000US2649840","township of lyon","HIGGINS LAKE","ROSCOMMON"
"867","MI","maple ridge township","23302101100000",101961,2020,0,0,0,0,0,0,0,0,0,0,0,33948,0,0,222698,-692,257338,0,0,0,256646,"1600000US2651260","township of maple ridge","ROCK","DELTA"
"868","MI","kingston township","23307901500000",155094,2020,2983,0,2983,0,0,0,0,0,0,0,0,970,0,0,362358,85444,277884,0,0,0,363328,"1600000US2643400","township of kingston","KINGSTON","TUSCOLA"
"869","MI","l'anse township","23300700400000",79333,2020,196729,176000,20729,0,0,0,0,0,0,0,0,25545,5707,0,582185,67153,546284,0,0,0,613437,"1600000US2645560","township of lanse","LANSE","BARAGA"
"870","MI","eagle harbor township","23304200200000",104185,2020,1842033,1754155,87878,0,0,0,0,0,0,0,0,146096,8207,25295,297227,-4987,481812,0,0,0,476825,"1600000US2623620","township of eagle harbor","EAGLE HARBOR","KEWEENAW"
"871","MI","lexington township","23307601500000",104366,2020,30817,0,30817,0,0,0,0,0,0,0,0,37264,840,0,398777,29752,407129,0,0,0,436881,"1600000US2647300","township of lexington","LEXINGTON","SANILAC"
"872","MI","kochville township","23307301500000",104341,2020,4681811,2181000,113630,0,0,198966,0,0,0,0,9009,2513839,57958,104268,1478119,1064325,3089859,0,0,0,4154184,"1600000US2643800","township of kochville","SAGINAW","SAGINAW"
"873","MI","lamotte township","23307601400000",155120,2020,0,0,0,0,0,0,0,0,0,0,0,9515,0,0,261121,37796,232840,0,0,0,270636,"1600000US2645460","township of lamotte","MARLETTE","SANILAC"
"874","MI","manistique township","23307700500000",155173,2020,1503,0,1503,0,0,0,0,0,0,0,0,14930,0,0,238658,-156457,410045,0,0,0,253588,"1600000US2650780","township of manistique","MANISTIQUE","SCHOOLCRAFT"
"875","MI","lagrange township","23301400400000",79338,2020,1651112,1347782,9385,0,293945,0,0,0,0,0,0,132540,0,0,485131,-6048,623719,0,0,0,617671,"1600000US2644140","township of la grange","CASSOPOLIS","CASS"
"876","MI","dryden township","23304400700000",104180,2020,66002,0,66002,0,0,0,0,0,0,0,0,0,8000,0,1564031,116134,1455897,0,0,0,1572031,"1600000US2623160","township of dryden","DRYDEN","LAPEER"
"877","MI","macon township","23304601000000",155170,2020,0,0,0,0,0,0,0,0,0,0,0,1650,0,0,224239,60639,165250,0,0,0,225889,"1600000US2650520","township of macon","TECUMSEH","LENAWEE"
"878","MI","manistee township","23305100700000",79611,2020,55956,0,55956,0,0,0,0,0,0,0,0,296840,2998,58612,601177,-18885,978512,0,0,0,959627,"1600000US2650740","township of manistee","MANISTEE","MANISTEE"
"879","MI","lenox township","23305000800000",79466,2020,19597752,19220536,367456,0,0,0,0,0,0,0,9760,3086381,187566,380775,5913199,3150208,6417713,2175821,627966,380775,9567921,"1600000US2646900","township of lenox","LENOX","MACOMB"
"880","MI","kawkawlin township","23300900800000",79287,2020,894316,467080,102856,0,0,0,0,32597,318513,0,5867,1544635,199786,67400,1169094,409339,2571576,0,0,0,2980915,"1600000US2642360","township of kawkawlin","KAWKAWLIN","BAY"
"881","MI","maple valley township","23307601600000",155179,2020,2747,0,2747,0,0,0,0,0,0,0,0,2170,0,0,214991,88135,129026,0,0,0,217161,"1600000US2651380","township of maple valley","BROWN CITY","SANILAC"
"882","MI","littlefield township","23302400800000",104373,2020,2941650,2100000,230617,0,0,0,0,0,0,0,0,185643,0,204375,771585,374409,787194,0,0,0,1161603,"1600000US2648020","township of littlefield","ALANSON","EMMET"
"883","MI","kimball township","23307401700000",104339,2020,3184489,2491286,693204,0,0,0,0,0,0,0,0,2251848,0,0,1527187,-390509,4169545,0,0,0,3779036,"1600000US2643160","township of kimball","KIMBALL","ST CLAIR"
"884","MI","lee township","23305601000000",104359,2020,442548,0,104729,0,0,337819,0,0,0,0,0,350450,29819,2200,670625,100206,952888,0,0,0,1053094,"1600000US2646640","township of lee","MIDLAND","MIDLAND"
"885","MI","long lake township","23302800800000",104379,2020,423683,0,198854,0,0,0,0,0,224829,0,0,424709,27094,56350,1964681,507552,1965282,0,0,0,2472834,"1600000US2649240","township of long lake","TRAVERSE CITY","GRAND TRAVERSE"
"886","MI","lafayette township","23302900800000",155097,2020,3876,0,3876,0,0,0,0,0,0,0,0,10892,0,0,211857,18045,204704,0,0,0,222749,"1600000US2644080","township of lafayette","WHEELER","GRATIOT"
"887","MI","maple grove township","23307301700000",155178,2020,8068,0,8068,0,0,0,0,0,0,0,0,16609,0,0,350501,68676,298434,0,0,0,367110,"1600000US2651060","township of maple grove","NEW LOTHROP","SAGINAW"
"888","MI","lyons township","23303400800000",155168,2020,10970,0,10970,0,0,0,0,0,0,0,0,70849,0,138571,409177,216000,402597,0,0,0,618597,"1600000US2649920","township of lyons","LYONS","IONIA"
"889","MI","manlius township","23300301400000",155174,2020,324749,0,95305,0,0,0,149671,0,0,0,0,101185,4333,0,1001344,479648,627214,0,0,0,1106862,"1600000US2650840","township of manlius","FENNVILLE","ALLEGAN"
"890","MI","custer township","23307600500000",154894,2020,0,0,0,0,0,0,0,0,0,0,0,42695,3658,0,567409,-13517,627279,0,0,0,613762,"1600000US2619460","township of custer","SANDUSKY","SANILAC"
"891","MI","lynn township","23307401800000",79560,2020,38669,0,38669,0,0,0,0,0,0,0,0,3868,0,0,217996,31144,190719,0,0,0,221864,"1600000US2649800","township of lynn","LYNN","ST CLAIR"
"892","MI","marengo township","23301301500000",79638,2020,6490,0,6490,0,0,0,0,0,0,0,0,141490,0,0,553091,245458,449123,0,0,0,694581,"1600000US2651520","township of marengo","ALBION","CALHOUN"
"893","MI","matchwood township","23306600800000",155190,2020,558,0,558,0,0,0,0,0,0,0,0,5174,0,0,46384,13288,38269,0,0,0,51558,"1600000US2652320","township of matchwood","EWEN","ONTONAGON"
"894","MI","crystal falls township","23303600200000",78330,2020,4560837,4400000,160837,0,0,0,0,0,0,0,0,831956,3285,300000,737007,-407758,2280006,0,0,0,1872248,"1600000US2619150","township of crystal falls","CRYSTAL FALLS","IRON"
"895","MI","menominee township","23305501000000",155201,2020,2156,0,2156,0,0,0,0,0,0,0,0,20988,0,0,408960,56780,373168,0,0,0,429948,"1600000US2653040","township of menominee","WALLACE","MENOMINEE"
"896","MI","matteson township","23301201100000",155192,2020,6657,0,6657,0,0,0,0,0,0,0,0,8821,0,0,233136,24493,217464,0,0,0,241957,"1600000US2652400","township of matteson","BRONSON","BRANCH"
"897","MI","dallas township","23301900400000",154897,2020,3795,0,3795,0,0,0,0,0,0,0,0,64757,8897,0,306160,48341,331473,0,0,0,379814,"1600000US2619620","township of dallas","FOWLER","CLINTON"
"898","MI","martin township","23300301500000",104392,2020,712215,0,49632,0,0,0,0,0,0,0,0,104311,78015,124805,727198,388748,645581,0,0,0,1034329,"1600000US2652000","township of martin","MARTIN","ALLEGAN"
"899","MI","marcellus township","23301400500000",79635,2020,130183,0,130183,0,0,0,0,0,0,0,0,28606,0,0,846830,9769,865667,0,0,0,875436,"1600000US2651480","township of marcellus","MARCELLUS","CASS"
"900","MI","milan township","23305801100000",79826,2020,12180,0,12180,0,0,0,0,0,0,0,0,8214,20202,0,491169,174650,344935,0,0,0,519585,"1600000US2653900","township of milan","MILAN","MONROE"
"901","MI","masonville township","23302101200000",79689,2020,978440,906000,37869,0,0,34571,0,0,0,0,0,216847,23514,45308,312751,-50775,649195,0,0,0,598420,"1600000US2652220","township of masonville","RAPID RIVER","DELTA"
"902","MI","mathias township","23300200500000",155191,2020,0,0,0,0,0,0,0,0,0,0,0,67479,18474,0,134254,9748,210459,0,0,0,220207,"1600000US2652360","township of mathias","TRENARY","ALGER"
"903","MI","marquette township","23304900700000",155186,2020,5475,0,5475,0,0,0,0,0,0,0,0,9206,14730,0,291791,107347,208380,0,0,0,315727,"1600000US2651880","township of marquette","PICKFORD","MACKINAC"
"904","MI","mecosta township","23305401200000",155198,2020,163664,0,21500,0,0,142164,0,0,0,0,0,58609,17016,0,559426,146709,488342,0,0,0,635051,"1600000US2652780","township of mecosta","BIG RAPIDS","MECOSTA"
"905","MI","mellen township","23305500900000",155200,2020,28404,0,28404,0,0,0,0,0,0,0,0,26870,0,0,218308,-44408,289586,0,0,0,245178,"1600000US2652860","township of mellen","WALLACE","MENOMINEE"
"906","MI","millbrook township","23305401300000",155212,2020,2814,0,2814,0,0,0,0,0,0,0,0,1250,0,3543,160685,-236365,401843,0,0,0,165478,"1600000US2654020","township of millbrook","BLANCHARD","MECOSTA"
"907","MI","mills township","23306501000000",155215,2020,1780967,1738000,2477,0,0,0,0,0,0,0,0,335095,7150,0,397602,130405,609442,0,0,0,739847,"1600000US2654340","township of mills","PRESCOTT","OGEMAW"
"908","MI","marion township","23307601700000",155182,2020,414956,0,414956,0,0,0,0,0,0,0,0,484466,7972,268864,1769487,108373,2422416,0,0,0,2530789,"1600000US2651720","township of marion","DECKERVILLE","SANILAC"
"909","MI","medina township","23304601200000",155199,2020,44543,0,44543,0,0,0,0,0,0,0,0,20563,5062,0,351075,62173,314527,0,0,0,376700,"1600000US2652820","township of medina","MORENCI","LENAWEE"
"910","MI","metamora township","23304401500000",155206,2020,408116,107005,31500,0,0,0,269611,0,0,63749,0,309250,0,0,1587406,292008,1604648,0,0,0,1896656,"1600000US2653360","township of metamora","METAMORA","LAPEER"
"911","MI","mitchell township","23300101100000",155217,2020,20758,0,5758,0,15000,0,0,0,0,0,0,4950,14360,0,148780,-16494,184584,0,0,0,168090,"1600000US2654740","township of mitchell","CURRAN","ALCONA"
"912","MI","minden township","23307601900000",155216,2020,1586,0,1586,0,0,0,0,0,0,0,0,9071,0,0,457010,190147,275934,0,0,0,466081,"1600000US2654540","township of minden","MINDEN CITY","SANILAC"
"913","MI","millington township","23307901700000",155214,2020,30676,0,30676,0,0,0,0,0,0,0,0,215240,68195,0,841427,69292,1055570,0,0,0,1124862,"1600000US2654240","township of millington","MILLINGTON","TUSCOLA"
"914","MI","moffatt township","23300600800000",155218,2020,22698,0,22698,0,0,0,0,0,0,0,0,18217,0,0,415256,-129647,563120,0,0,0,433473,"1600000US2654800","township of moffatt","ALGER","ARENAC"
"915","MI","mastodon township","23303600600000",155189,2020,645,0,645,0,0,0,0,0,0,0,0,44321,4793,0,448910,4712,493312,0,0,0,498024,"1600000US2652300","township of mastodon","CRYSTAL FALLS","IRON"
"916","MI","metz township","23307100700000",79786,2020,0,0,0,0,0,0,0,0,0,0,0,4924,0,0,65561,15579,54906,0,0,0,70485,"1600000US2653440","township of metz","POSEN","PRESQUE ISLE"
"917","MI","markey township","23307200800000",155183,2020,47436,0,47436,0,0,0,0,0,0,0,0,129122,358917,0,872771,162916,1197894,0,0,0,1360810,"1600000US2651780","township of markey","HOUGHTON LAKE","ROSCOMMON"
"918","MI","monterey township","23300301600000",155224,2020,1827,0,1827,0,0,0,0,0,0,0,0,41631,0,0,748127,191961,597797,0,0,0,789758,"1600000US2655200","township of monterey","ALLEGAN","ALLEGAN"
"919","MI","marathon township","23304401300000",155180,2020,132417,110000,22417,0,0,0,0,0,0,0,0,71722,0,0,576436,128783,519376,0,0,0,648159,"1600000US2651420","township of marathon","COLUMBIAVILLE","LAPEER"
"920","MI","marlette township","23307601800000",155184,2020,27236,0,7047,0,0,20189,0,0,0,0,0,100803,0,0,500836,-54120,655759,0,0,0,601639,"1600000US2651840","township of marlette","MARLETTE","SANILAC"
"921","MI","montague township","23306101000000",155223,2020,13627,0,13627,0,0,0,0,0,0,0,0,25772,11476,0,240893,-10543,288684,0,0,0,278141,"1600000US2655120","township of montague","MONTAGUE","MUSKEGON"
"922","MI","mayfield township","23304401400000",104394,2020,28606,0,28606,0,0,0,0,0,0,0,0,3168,4586,0,358740,60587,305907,0,0,0,366494,"1600000US2652500","township of mayfield","LAPEER","LAPEER"
"923","MI","morton township","23305401400000",79900,2020,2890111,2249500,313416,0,0,0,0,0,327195,0,0,109830,140349,0,1668637,-4931,1923747,0,0,0,1918816,"1600000US2655600","township of morton","MECOSTA","MECOSTA"
"924","MI","moran township","23304900800000",155226,2020,195245,190000,5245,0,0,0,0,0,0,0,0,209719,2120,0,842915,189422,865332,0,0,0,1054754,"1600000US2655480","township of moran","SAINT IGNACE","MACKINAC"
"925","MI","mentor township","23306800600000",79768,2020,1675,0,1675,0,0,0,0,0,0,0,0,10655,0,0,133598,13064,131189,0,0,0,144253,"1600000US2653120","township of mentor","MIO","OSCODA"
"926","MI","mckinley township","23303201500000",155194,2020,183233,179400,3833,0,0,0,0,0,0,0,0,2625,0,0,156704,-16550,175879,0,0,0,159329,"1600000US2650360","township of mckinley","PIGEON","HURON"
"927","MI","moscow township","23303001000000",155227,2020,9379,0,3809,0,5570,0,0,0,0,0,0,37278,0,16578,181417,33721,201552,0,0,0,235273,"1600000US2655640","township of moscow","JONESVILLE","HILLSDALE"
"928","MI","mcmillan township","23306600700000",155196,2020,31396,0,7616,0,19079,0,0,0,0,0,0,159397,2916,0,698796,-55186,916295,0,0,0,861109,"1600000US2650460","township of mcmillan","EWEN","ONTONAGON"
"929","MI","mount forest township","23300901100000",79914,2020,8503,0,8503,0,0,0,0,0,0,0,0,142617,0,0,270867,40701,372783,0,0,0,413484,"1600000US2655920","township of mt forest","PINCONNING","BAY"
"930","MI","mottville township","23307501100000",104402,2020,22838,0,22838,0,0,0,0,0,0,0,0,68314,0,0,243054,-1539,312907,0,0,0,311368,"1600000US2655780","township of mottville","WHITE PIGEON","ST JOSEPH"
"931","MI","moorland township","23306101100000",79891,2020,29380,0,7380,0,0,0,0,0,0,0,0,6720,50044,10000,324984,41870,349878,0,0,0,391748,"1600000US2655440","township of moorland","RAVENNA","MUSKEGON"
"932","MI","moore township","23307602000000",79889,2020,1674477,0,4560,0,0,822000,0,0,0,0,0,93846,0,0,267896,-82634,444376,0,0,0,361742,"1600000US2655320","township of moore","SNOVER","SANILAC"
"933","MI","merritt township","23300900900000",155205,2020,551224,425000,31204,0,0,0,0,9995,91974,0,3046,348903,7540,0,379532,-121123,857098,0,0,0,735975,"1600000US2653220","township of merritt","MUNGER","BAY"
"934","MI","marshall township","23301301600000",155187,2020,58429,0,33539,0,0,0,0,0,0,0,2390,107549,34929,0,922493,331092,733879,0,0,0,1064971,"1600000US2651960","township of marshall","MARSHALL","CALHOUN"
"935","MI","mt. haley township","23305601400000",155229,2020,25149,0,25149,0,0,0,0,0,0,0,0,138082,0,0,226863,44994,319951,0,0,0,364945,"1600000US2655940","township of mt haley","MERRILL","MIDLAND"
"936","MI","middlebury township","23307800700000",155209,2020,7251,0,0,0,0,0,0,0,0,0,0,14649,0,0,400541,59427,355763,0,0,0,415190,"1600000US2653680","township of middlebury","OVID","SHIAWASSEE"
"937","MI","meade township","23305300900000",155197,2020,0,0,0,0,0,0,0,0,0,0,0,0,1190,0,70253,13198,58245,0,0,0,71443,"1600000US2652640","township of meade","FREE SOIL","MASON"
"938","MI","milton township","23301400700000",79842,2020,466968,0,211654,0,255314,0,0,0,0,0,0,54056,0,0,1851335,421626,1483765,0,0,0,1905391,"1600000US2654460","township of milton","NILES","CASS"
"939","MI","mason township","23301400600000",155188,2020,42069,0,42069,0,0,0,0,0,0,0,0,34269,15599,0,128026,27275,150619,0,0,0,177894,"1600000US2652140","township of mason","EDWARDSBURG","CASS"
"940","MI","parma township","23303801100000",80200,2020,14961,0,14961,0,0,0,0,0,0,0,0,107226,0,0,512742,54473,565495,0,0,0,619968,"1600000US2662760","township of parma","ALBION","JACKSON"
"941","MI","pavilion township","23303900900000",104442,2020,98927,0,98927,0,0,0,0,0,0,0,0,197133,9064,0,1162275,-19256,1387728,0,0,0,1368472,"1600000US2662960","township of pavilion","SCOTTS","KALAMAZOO"
"942","MI","north branch township","23304401600000",104413,2020,328300,280000,48300,0,0,0,0,0,0,0,0,26133,39729,0,814063,174655,705270,0,0,0,879925,"1600000US2658090","township of north branch","NORTH BRANCH","LAPEER"
"943","MI","prairieville township","23300801200000",104464,2020,284399,0,284399,0,0,0,0,0,0,0,0,399978,9222,19516,917294,341892,1004118,0,0,0,1346010,"1600000US2666260","township of prairieville","DELTON","BARRY"
"944","MI","perry township","23307801000000",104447,2020,8965,0,8965,0,0,0,0,0,0,0,0,21321,0,0,527898,53672,495547,0,0,0,549219,"1600000US2663720","township of perry","PERRY","SHIAWASSEE"
"945","MI","ontwa township","23301400900000",80110,2020,685518,0,477954,0,0,0,0,0,0,0,0,1264637,0,0,2111207,-130847,3506691,0,0,0,3375844,"1600000US2660900","township of ontwa","EDWARDSBURG","CASS"
"946","MI","porter township","23308001600000",80322,2020,3800149,3660000,140149,0,0,0,0,0,0,0,0,839551,0,0,1407361,248046,1998866,0,0,0,2246912,"1600000US2665760","township of porter","LAWTON","VAN BUREN"
"947","MI","pinora township","23304301000000",80266,2020,1097,0,1097,0,0,0,0,0,0,0,0,2282,1880,0,110665,11253,103574,0,0,0,114827,"1600000US2664440","township of pinora","CHASE","LAKE"
"948","MI","nester township","23307200900000",79953,2020,37157,0,12728,0,0,0,0,0,0,0,0,32514,10265,0,152220,11854,183145,0,0,0,194999,"1600000US2656980","township of nester","SAINT HELEN","ROSCOMMON"
"949","MI","pentland township","23304800400000",104446,2020,822415,503000,319415,0,0,0,0,0,0,0,0,329432,0,0,372766,54790,647408,0,0,0,702198,"1600000US2663500","township of pentland","NEWBERRY","LUCE"
"950","MI","novesta township","23307901800000",80043,2020,1691,0,0,0,0,0,0,0,0,0,0,151099,0,0,321238,141586,330751,0,0,0,472337,"1600000US2659420","township of novesta","DEFORD","TUSCOLA"
"951","MI","paw paw township","23308001400000",104443,2020,231932,0,231932,0,0,0,0,0,0,0,0,813914,8838,24000,740561,-232025,1819338,304861,24014,24000,1587313,"1600000US2663000","township of paw paw","PAW PAW","VAN BUREN"
"952","MI","pine grove township","23308001500000",104450,2020,38377,0,38377,0,0,0,0,0,0,0,0,80262,4897,0,692383,176080,601462,0,0,0,777542,"1600000US2664280","township of pine grove","GOBLES","VAN BUREN"
"953","MI","otisco township","23303401300000",104436,2020,27748,0,27748,0,0,0,0,0,0,0,0,13583,4606,0,652299,35114,635374,0,0,0,670488,"1600000US2661580","township of otisco","BELDING","IONIA"
"954","MI","posen township","23307101100000",80332,2020,270,0,270,0,0,0,0,0,0,0,0,0,0,0,105507,6227,99280,0,0,0,105507,"1600000US2666020","township of posen","POSEN","PRESQUE ISLE"
"955","MI","palmyra township","23304601400000",80186,2020,602745,223538,10646,0,368561,0,0,0,0,0,0,155152,0,120099,514931,120525,669657,79758,140446,0,790182,"1600000US2662240","township of palmyra","PALMYRA","LENAWEE"
"956","MI","pinconning township","23300901200000",80258,2020,2949305,2412085,100924,0,335824,0,0,11082,97684,0,2788,607554,23110,61859,540203,-368800,1601526,0,0,0,1232726,"1600000US2664180","township of pinconning","PINCONNING","BAY"
"957","MI","orleans township","23303401200000",80127,2020,1578388,0,33913,0,584800,0,0,0,0,0,0,237497,0,0,370236,-1360,609093,0,0,0,607733,"1600000US2661160","township of orleans","ORLEANS","IONIA"
"958","MI","pokagon township","23301401100000",80290,2020,56720,0,56720,0,0,0,0,0,0,0,0,50502,191005,0,467352,84604,624255,0,0,0,708859,"1600000US2665300","township of pokagon","DOWAGIAC","CASS"
"959","MI","ogden township","23304601300000",104425,2020,9337,0,9337,0,0,0,0,0,0,0,0,20056,7592,0,416982,58884,385746,0,0,0,444630,"1600000US2660260","township of ogden","BLISSFIELD","LENAWEE"
"960","MI","overisel township (allegan county)","23300301800000",104439,2020,66769,0,66769,0,0,0,0,0,0,0,0,49113,97807,0,1526441,124682,1548679,0,0,0,1673361,"1600000US2661820","township of overisel","HOLLAND","ALLEGAN"
"961","MI","port sheldon township","23307001200000",104459,2020,237647,0,54484,0,0,0,3163,0,0,0,0,490751,9529,300000,1233160,699103,1334337,0,0,0,2033440,"1600000US2665940","township of port sheldon","WEST OLIVE","OTTAWA"
"962","MI","oregon township","23304401700000",104432,2020,27240,0,27240,0,0,0,0,0,0,0,0,223164,0,0,927618,625,1150157,0,0,0,1150782,"1600000US2661060","township of oregon","LAPEER","LAPEER"
"963","MI","orangeville township","23300801100000",80117,2020,187305,0,25000,0,0,0,0,0,0,0,0,93402,43872,0,768884,320926,585232,0,0,0,906158,"1600000US2660980","township of orangeville","PLAINWELL","BARRY"
"964","MI","powell township","23305201100000",104462,2020,1823450,1796404,27046,0,0,0,0,0,0,0,0,178382,0,247587,737645,519264,644350,0,0,0,1163614,"1600000US2666120","township of powell","BIG BAY","MARQUETTE"
"965","MI","plainfield township (iosco county)","23303500700000",104453,2020,166382,0,165866,0,0,0,0,0,0,0,516,614932,81471,40000,1055943,190649,1601697,0,0,0,1792346,"1600000US2664640","township of plainfield","HALE","IOSCO"
"966","MI","paradise township","23302801000000",104441,2020,41997,0,41997,0,0,0,0,0,0,0,0,150030,0,19563,1042246,98764,1113075,0,0,0,1211839,"1600000US2662320","township of paradise","KINGSLEY","GRAND TRAVERSE"
"967","MI","odessa township","23303401000000",104424,2020,19858,0,19858,0,0,0,0,0,0,0,0,27180,3826,0,575315,84381,521940,0,0,0,606321,"1600000US2660200","township of odessa","LAKE ODESSA","IONIA"
"968","MI","onondaga township","23303301100000",80095,2020,276822,0,1912,0,152184,0,0,0,0,0,0,19889,0,0,418126,-9651,447666,0,0,0,438015,"1600000US2660800","township of onondaga","ONONDAGA","INGHAM"
"969","MI","nottawa township","23307501200000",155291,2020,972613,0,136026,0,0,0,0,0,0,0,0,450,55868,446947,301898,532039,273124,0,0,0,805163,"1600000US2659400","township of nottawa","CENTREVILLE","ST JOSEPH"
