"","state.abb","name","government_ID","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","geoID","population","city_place"
"3919","IN","carmel","15202900300000",196614,2021,1073278494,982326848,18337604,11494812,0,0,23395059,0,27135817,0,2535181,49763089,2327172,11027151,195818644,38020210,220915846,0,0,0,258936056,"1600000US1810342",99757,"Carmel city"
"3920","FL","palm beach shores","10205002000000",69889,2021,6924861,5106669,670680,0,0,566337,480587,0,46627,0,53961,353093,69805,201756,5090333,278254,5436733,0,0,0,5714987,"1600000US1254150",1330,"Palm Beach Shores town"
"3921","MO","osage beach","26201580100000",65485,2021,8531905,5951059,1879906,236735,0,0,0,0,227908,0,236294,7009087,424336,2181638,14059656,4424203,19250514,0,0,0,23674717,"1600000US2955244",4637,"Osage Beach city"
"3922","OH","greenville","36201900600000",83245,2021,18819884,1240000,2118840,242987,1762607,0,11263446,34468,1240895,380599,951109,5957758,1537944,348769,10798997,4228966,14414502,0,0,0,18643468,"1600000US3932340",12786,"Greenville city"
"3923","OH","huber heights","36205760100000",83369,2021,138494453,47023987,6035900,36315,37484526,9905000,31305311,0,4009009,644504,2694405,17861430,9755215,2337054,31666667,16719436,44900930,0,0,0,61620366,"1600000US3936610",43439,"Huber Heights city"
"3924","OH","kent","36206700500000",44755,2021,72882040,25248384,6698757,0,2098255,0,27403367,141133,2962490,1003499,4070787,12364366,2161464,2845417,23080088,10722751,29728584,0,0,0,40451335,"1600000US3939872",28215,"Kent city"
"3925","MS","kosciusko","25200400200000",97999,2021,7556654,827220,279883,42372,591147,0,5716480,0,0,0,99552,1798052,1152974,1245035,4847000,1111583,7931478,0,0,0,9043061,"1600000US2838320",7114,"Kosciusko city"
"3926","NY","rome","33203301400000",44936,2021,189829683,63026160,19303680,2052996,0,15919448,4949385,0,80714397,0,349876,19311243,1337145,8474947,43330738,18492383,53961690,0,0,0,72454073,"1600000US3663418",32127,"Rome city"
"3927","OH","lorain","36204700700000",36938,2021,260177190,45509402,18186197,3057238,123508296,0,52845506,0,5769427,1856495,10023850,43132869,11107488,2553062,41580330,28835530,69538219,0,0,0,98373749,"1600000US3944856",65211,"Lorain city"
"3928","CA","commerce","05201951400000",64763,2021,112911482,8698110,7092170,0,0,0,34376776,0,58832729,0,3911697,12776201,9564353,9999,51203894,-5411402,78965849,0,0,0,73554447,"1600000US0614974",12378,"Commerce city"
"3929","OH","north ridgeville","36204750300000",83956,2021,70281236,27365984,2504515,907348,988406,3315000,26763239,0,2985686,896901,5451058,23770319,2876224,7130579,32772761,21495254,45054629,0,0,0,66549883,"1600000US3956966",35280,"North Ridgeville city"
"3930","OH","mason","36208300700000",83686,2021,108756263,61732014,7141121,0,0,0,33266185,0,3876841,1032960,2740102,27347789,3256978,9463460,57235324,34270437,63033114,0,0,0,97303551,"1600000US3948188",34792,"Mason city"
"3931","OH","portsmouth","36207300300000",42964,2021,42556449,540000,2253816,320335,12189712,0,23012135,0,2333644,915643,1906807,17667669,3127249,203720,20144661,8315405,32827894,0,0,0,41143299,"1600000US3964304",18252,"Portsmouth city"
"3932","OH","beavercreek","36202960100000",36931,2021,32092096,5230823,4511079,600154,0,0,18000428,0,1878373,707536,1871239,3663173,9164019,0,24084388,10572948,26338632,0,0,0,36911580,"1600000US3904720",46549,"Beavercreek city"
"3933","OH","massillon","36207601300000",36950,2021,95783820,11564497,12268186,426264,37171636,0,28788474,35623,3071903,949812,2460503,16061219,3927810,1095264,25852059,9719573,37216779,0,0,0,46936352,"1600000US3948244",32146,"Massillon city"
"3934","OH","green","36207740100000",83226,2021,76689960,47694603,4189452,1276241,199775,0,19121374,46749,2089207,676947,2119308,1785175,4981748,2076158,35499479,8748927,35593633,0,0,0,44342560,"1600000US3931860",27475,"Green city"
"3935","OH","miamisburg","36205700900000",83754,2021,103569733,5188870,2292004,1710982,68593239,7870000,15192577,0,1263568,829735,1458493,14433200,1610286,12176,30972285,10931803,36096144,0,0,0,47027947,"1600000US3949434",19923,"Miamisburg city"
"3936","OH","brunswick","36205250100000",82659,2021,30357531,4122842,1824052,0,483383,0,20649685,37823,2490211,525637,707358,7289052,4484613,2506267,29899413,21311324,22868021,0,0,0,44179345,"1600000US3909680",35426,"Brunswick city"
"3937","OH","bucyrus","36201700100000",52414,2021,39585948,0,1641362,0,26449039,0,8865697,100568,968715,320400,1467714,8792062,1177886,2736126,8263448,5783217,15186305,0,0,0,20969522,"1600000US3910030",11684,"Bucyrus city"
"3938","CA","lodi","05203900100000",43099,2021,353444835,114122515,20492195,169099,453583,0,147155210,0,24358432,0,12327318,115085104,11448149,13537885,80862791,51228064,169705865,0,0,0,220933929,"1600000US0642202",66348,"Lodi city"
"3939","OH","cuyahoga falls","36207700500000",36952,2021,132431118,27555229,19536606,1003809,0,3495000,53615940,405304,15180580,2249441,10148881,78418482,4310743,3759415,45196222,23467594,108217268,0,0,0,131684862,"1600000US3919778",51114,"Cuyahoga Falls city"
"3940","OH","wooster","36208501500000",163763,2021,138836085,18897387,26963779,0,8836648,0,72309507,0,2976791,6640928,8851973,208578581,5785479,3555062,26008187,62972656,180954653,0,0,0,243927309,"1600000US3986548",27232,"Wooster city"
"3941","OH","aurora","36206700100000",82510,2021,33708238,2315911,6264851,342703,4177324,0,17292733,277833,1903730,639552,1410986,8687141,1318992,249779,25244801,10703077,24797636,0,0,0,35500713,"1600000US3903086",17239,"Aurora city"
"3942","MN","verndale","24208000500000",97922,2021,2939218,2679000,189756,156675,0,0,245922,0,0,0,0,121244,1056270,0,639109,327408,1489215,0,0,0,1816623,"1600000US2766874",511,"Verndale city"
"3943","NJ","emerson borough","31200201400000",121508,2021,19789413,8428000,0,0,0,1666000,12157706,0,4822614,0,0,0,0,0,40668907,1121283,39547624,0,0,0,40668907,"1600000US3421450",7290,"Emerson borough"
"3944","CA","burbank","05201900800000",44007,2021,654864000,90234000,65461000,0,22565000,0,379155000,0,20715000,0,26882000,299326000,68462000,4274000,180785000,36201000,516646000,0,0,0,552847000,"1600000US0608954",107337,"Burbank city"
"3945","GA","hamilton","11207200200000",111413,2021,690475,561848,126027,0,0,0,0,0,0,0,2600,711739,258409,139178,806772,359818,1556280,0,0,0,1916098,"1600000US1336220",1680,"Hamilton city"
"3946","CO","arvada","06203000100000",32001,2021,143300000,73915000,28346000,0,0,0,60000,0,2550000,0,4678000,66865000,17179000,19552000,123665000,44615000,182646000,0,0,0,227261000,"1600000US0803455",124402,"Arvada city"
"3947","GA","pine mountain","11207250100000",96514,2021,1573708,844203,381488,56136,0,0,291881,0,0,0,0,691686,95727,274337,2391124,459044,2993830,0,0,0,3452874,"1600000US1361124",1216,"Pine Mountain town"
"3948","IA","ida grove","16204700500000",113772,2021,0,497167,0,0,0,290126,498649,0,0,0,29064,1314756,457119,237199,1927395,142148,3794321,0,0,0,3936469,"1600000US1938010",2051,"Ida Grove city"
"3949","OH","carey","36208800100000",98229,2021,0,699800,0,47135,12283201,0,0,0,0,0,0,10849996,714808,0,7115790,-751619,19432213,0,0,0,18680594,"1600000US3912112",3565,"Carey village"
"3950","OH","carrollton","36201000100000",102065,2021,0,3178500,0,0,4732769,0,0,0,0,0,0,0,0,0,3611210,-499975,4111185,0,0,0,3611210,"1600000US3912280",3087,"Carrollton village"
"3951","OK","bartlesville","37207400100000",125990,2021,86531955,19425000,5147114,0,0,34656913,23685178,0,1500030,195414,1496131,25840091,5201060,1099561,31342419,5475639,58007492,0,0,0,63483131,"1600000US4004450",37290,"Bartlesville city"
"3952","OH","clarington","36205600300000",102072,2021,0,0,0,0,124573,0,0,0,0,0,0,0,0,0,214006,145179,68827,0,0,0,214006,"1600000US3915210",280,"Clarington village"
"3953","OH","edgerton","36208600400000",98261,2021,0,539652,0,0,0,0,0,0,0,0,0,0,0,0,2106631,488850,1617781,0,0,0,2106631,"1600000US3924486",1881,"Edgerton village"
"3954","OK","atoka","37200300100000",125477,2021,12791068,106272,586131,0,0,11865238,0,0,0,0,233427,2642358,1223350,308725,5790640,1935410,8029663,0,0,0,9965073,"1600000US4003300",3195,"Atoka city"
"3955","OK","broken arrow","37207200200000",37343,2021,442832782,159758399,24490013,0,0,183762539,60510322,0,1231393,0,5300606,69203933,16595479,10815527,95548733,25438170,166725502,0,0,0,192163672,"1600000US4009050",113540,"Broken Arrow city"
"3956","OH","seville","36205200700000",102192,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2370557,291955,2078602,0,0,0,2370557,"1600000US3971486",2335,"Seville village"
"3957","OH","shadyside","36200701300000",102193,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196335,88037,1108298,0,0,0,1196335,"1600000US3971640",3454,"Shadyside village"
"3958","OH","valley view","36202502300000",103162,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13344397,867678,12476719,0,0,0,13344397,"1600000US3979282",669,"Valleyview village"
"3959","OH","fredericksburg","36208500700000",102093,2021,0,0,0,0,158417,0,0,0,0,0,0,0,0,0,293418,133125,160293,0,0,0,293418,"1600000US3928616",409,"Fredericksburg village"
"3960","OK","comanche","37206900100000",125953,2021,2360828,0,0,141207,0,1406000,0,0,0,0,0,2575837,89432,363257,895157,257098,3666585,0,0,0,3923683,"1600000US4016450",1378,"Comanche city"
"3961","OK","durant","37200700700000",46615,2021,46176478,0,6160504,1156302,0,26139892,9565106,0,0,0,2146611,15108505,3315768,2709944,29036924,8118857,42052284,0,0,0,50171141,"1600000US4022050",18589,"Durant city"
"3962","OK","guthrie","37204200300000",46741,2021,26817407,0,3307330,164014,0,17961621,3515419,3392643,1258895,0,583045,9428104,1171983,910550,9851312,3834165,17527784,0,0,0,21361949,"1600000US4031700",10749,"Guthrie city"
"3963","OK","pawhuska","37205700900000",125863,2021,806523,0,263032,16354,0,527137,0,0,0,0,0,6711338,266641,31300,2420156,16828,9412607,0,0,0,9429435,"1600000US4057600",2984,"Pawhuska city"
"3964","OK","del city","37205500300000",1266246,2021,34105861,2640000,679317,0,0,30612475,0,0,0,0,0,10038917,494482,0,18042130,3846744,24728785,8612166,26120,45849,28575529,"1600000US4019900",21822,"Del City city"
"3965","OK","tahlequah","37201100100000",125536,2021,29717912,21508937,1728669,74874,0,0,5693288,0,0,0,712144,3950437,3521185,1086222,14431971,5046876,17942939,2722265,89429,0,22989815,"1600000US4072100",16209,"Tahlequah city"
"3966","OH","niles","36207800600000",46790,2021,65356415,6269000,4284687,0,30271710,0,19440240,16252,1976847,738786,1774304,43123585,2107567,730392,12295988,9145487,49112045,0,0,0,58257532,"1600000US3955916",18443,"Niles city"
"3967","OH","perrysburg","36208701600000",84095,2021,47594747,5575626,5148394,0,10701540,0,22371630,0,2314210,899360,1483347,19405499,2060856,6408302,28819627,22066010,34628274,0,0,0,56694284,"1600000US3962148",25041,"Perrysburg city"
"3968","OH","wellsville","36201501300000",98440,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3009784,-457515,3467299,0,0,0,3009784,"1600000US3982740",3113,"Wellsville village"
"3969","OH","woodlawn","36203103200000",102228,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8278382,188897,8089485,0,0,0,8278382,"1600000US3986366",3916,"Woodlawn village"
"3970","OH","newtown","36203102300000",125186,2021,0,1200000,0,0,16000,0,0,0,0,0,0,93093,610560,0,3565884,326780,3942757,0,0,0,4269537,"1600000US3955678",2702,"Newtown village"
"3971","OH","lodi","36205200500000",102133,2021,0,0,0,753885,403444,0,0,0,0,0,0,0,0,0,3100230,-181351,3281581,0,0,0,3100230,"1600000US3944604",2746,"Lodi village"
"3972","OH","moreland hills","36201803300000",98346,2021,0,872000,0,0,178403,0,56332,0,0,0,0,1150145,561597,0,7685084,1667158,7729668,0,0,0,9396826,"1600000US3952052",3466,"Moreland Hills village"
"3973","OK","sapulpa","37201900900000",98473,2021,125597550,100665164,1864326,452167,0,4909340,13109750,0,1517524,0,2102279,13299208,2044723,1763880,23016307,3621804,36502314,0,0,0,40124118,"1600000US4065400",21929,"Sapulpa city"
"3974","OH","mentor","36204300700000",46937,2021,101864333,31219864,6288925,0,887093,0,52323122,122878,6054282,1590737,1962047,17603131,8210213,747588,69414511,31849648,64125795,0,0,0,95975443,"1600000US3949056",47450,"Mentor city"
"3975","OH","sardinia","36200801000000",102191,2021,0,238108,0,45052,2136049,0,0,0,0,0,0,0,0,0,608530,124880,483650,0,0,0,608530,"1600000US3970534",1083,"Sardinia village"
"3976","OK","guymon","37207000200000",84891,2021,28330583,33459,2047637,1168562,0,22174731,2026487,3420450,0,0,340334,12959846,554147,1134590,12903013,7635123,19916473,0,0,0,27551596,"1600000US4031750",12965,"Guymon city"
"3977","OH","cleves","36203100700000",102074,2021,0,30000,0,9361,4849522,0,0,0,0,0,0,0,0,0,1910476,781201,1129275,0,0,0,1910476,"1600000US3916028",3414,"Cleves village"
"3978","OH","mount pleasant","36204101000000",102151,2021,0,0,0,0,1207401,0,0,0,0,0,0,155680,84004,0,144674,-123874,508232,0,0,0,384358,"1600000US3952976",394,"Mount Pleasant village"
"3979","OH","hopedale","36203400600000",102118,2021,0,1349064,0,0,937379,0,0,0,0,0,0,0,0,0,418003,-94349,512352,0,0,0,418003,"1600000US3936260",920,"Hopedale village"
"3980","OH","bloomdale","36208700200000",102054,2021,0,0,0,0,226719,0,0,0,0,0,0,543408,110685,0,284958,212273,726778,0,0,0,939051,"1600000US3907062",665,"Bloomdale village"
"3981","NC","warrenton","34209300400000",65002,2021,4894143,0,699437,0,0,0,432770,0,0,0,62324,2233900,28862,2459419,942574,2094892,3569863,0,0,0,5664755,"1600000US3771100",851,"Warrenton town"
"3982","GA","metter","11202100100000",90320,2021,2396962,0,401908,530940,0,1363294,0,0,0,0,100820,2675462,994836,966853,2800122,1055481,6381792,0,0,0,7437273,"1600000US1351072",4004,"Metter city"
"3983","IL","dekalb","14201900200000",100153,2021,154531854,14200070,11191111,930887,802846,0,87182182,5077591,34388623,0,4859395,18299039,8140559,5154304,48037484,14324323,65307063,0,0,0,79631386,"1600000US1719161",40290,"DeKalb city"
"3984","NH","claremont","30201000100000",81890,2021,46318353,22281538,1636150,2596661,786741,361015,14655634,0,0,0,670632,5598067,1153641,2185370,17520892,4274921,22183049,0,0,0,26457970,"1600000US3312900",12949,"Claremont city"
"3985","IN","fishers","15202900500000",33228,2021,521738576,488357692,10800468,10471195,0,0,3040531,11538981,5480319,0,453011,26601825,7505601,0,132027508,38287451,127847483,0,0,0,166134934,"1600000US1823278",98977,"Fishers city"
"3986","IN","frankton","15204800600000",189505,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4032958,-1308842,5341800,0,0,0,4032958,"1600000US1825702",1775,"Frankton town"
"3987","IN","portland","15203800400000",400246,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22268516,1454326,20814190,0,0,0,22268516,"1600000US1861236",6320,"Portland city"
"3988","IN","indianapolis","15204900800000",33244,2021,2893630000,1233709000,445869000,41291000,0,130723000,752245000,0,245607000,0,42564000,116245000,321159000,20655000,806369000,182399000,1082029000,0,0,0,1264428000,"1600000US1836003",887642,"Indianapolis city (balance)"
"3989","KS","johnson","17209400100000",114850,2021,0,3272000,0,18041,0,0,301993,0,0,0,52962,0,0,0,5736653,315360,5421293,0,0,0,5736653,"1600000US2035600",1464,"Johnson City city"
"3990","OK","haileyville","37206100500000",125895,2021,295778,0,39098,8743,0,247937,0,0,0,0,0,657202,170818,0,137043,96104,868959,483457,92971,0,965063,"1600000US4031900",716,"Haileyville city"
"3991","OK","fort cobb","37200800900000",125518,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US4027100",518,"Fort Cobb town"
"3992","OK","cashion","37203700100000",125697,2021,64942,0,64942,0,0,31944,0,0,0,0,20699,967213,13098,48819,385723,32547,1382306,0,0,0,1414853,"1600000US4012650",850,"Cashion town"
"3993","OK","alex","37202600100000",125622,2021,48471,0,48471,0,0,0,0,0,0,0,0,270841,16811,65435,282114,112845,522356,0,0,0,635201,"1600000US4001250",482,"Alex town"
"3994","MN","red wing","24202500700000",44757,2021,57093713,39207123,4534964,0,0,0,8599913,398291,1954531,0,2797182,23786017,2203562,5197609,26076619,11148588,46115219,0,0,0,57263807,"1600000US2753620",16547,"Red Wing city"
"3995","OH","cleveland","36201801400000",36922,2021,3850423000,2140606000,590787000,0,124834000,0,786813000,0,77160000,35117000,44267000,756886000,228834000,80011000,664392000,430959000,1299164000,0,0,0,1730123000,"1600000US3916000",372624,"Cleveland city"
"3996","OK","big cabin","37201850100000",125570,2021,34374,0,809,13105,0,0,0,0,0,0,0,556146,7000,300000,480343,611996,731493,0,0,0,1343489,"1600000US4005900",174,"Big Cabin town"
"3997","OK","arcadia","37205540100000",125842,2021,0,0,0,0,0,1827250,0,0,0,0,0,183961,36354,0,879077,416247,683145,140101,31315,0,1099392,"1600000US4002550",169,"Arcadia town"
"3998","OH","rushville","36202301000000",102188,2021,0,0,0,0,809311,0,0,0,0,0,0,0,0,0,67884,19691,48193,0,0,0,67884,"1600000US3969204",304,"Rushville village"
"3999","OK","braman","37203600200000",125692,2021,58787,0,34257,0,0,0,0,0,0,0,0,313517,16826,0,111947,-50865,493155,312910,4461,0,442290,"1600000US4008450",160,"Braman town"
"4000","OK","carmen","37200200500000",125471,2021,0,0,0,0,0,0,0,0,0,0,0,12442,302307,0,24832,160155,179426,139191,3632,0,339581,"1600000US4012000",360,"Carmen town"
"4001","OK","quapaw","37205800600000",125872,2021,1841559,0,2941,149671,0,1662795,0,0,0,0,0,491401,73207,4600,278000,55218,791990,0,0,0,847208,"1600000US4061400",811,"Quapaw town"
"4002","OK","goodwell","37207000100000",125961,2021,148677,0,83722,0,0,64955,0,0,0,0,0,397880,0,0,53551,-769461,1220892,0,0,0,451431,"1600000US4030200",951,"Goodwell town"
"4003","OK","hallett","37205900300000",125878,2021,195079,0,17869,0,0,177210,0,0,0,0,0,62021,3337,0,89105,20998,133465,0,0,0,154463,"1600000US4032050",105,"Hallett town"
"4004","OK","helena","37200200800000",125474,2021,228641,0,12163,0,0,216478,0,0,0,0,0,426899,5826,149112,324753,220137,686453,0,0,0,906590,"1600000US4033450",1537,"Helena town"
"4005","OK","hardesty","37207000300000",125962,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283998,-35600,319598,0,0,0,283998,"1600000US4032550",205,"Hardesty town"
"4006","OK","hinton","37200801100000",125520,2021,0,0,0,0,0,0,0,0,0,0,0,3116237,27526,0,2364032,1092442,4415353,0,0,0,5507795,"1600000US4034750",4917,"Hinton town"
"4007","OK","hobart","37203800300000",125704,2021,2734101,0,409387,0,0,2324714,0,0,0,0,0,2642646,56607,0,2468282,559475,4608060,0,0,0,5167535,"1600000US4035000",3413,"Hobart city"
"4008","OK","jones","37205500700000",125833,2021,558827,0,2585,277815,0,211452,0,0,0,0,0,1553894,292981,0,1449682,704991,2591566,1383854,211246,0,3296557,"1600000US4038350",2885,"Jones town"
"4009","MN","northome","24203600600000",117171,2021,2605507,2494888,31086,0,30000,0,46088,0,0,0,3445,70184,1535656,0,1737233,117647,3225426,0,0,0,3343073,"1600000US2747122",155,"Northome city"
"4010","OK","kiefer","37201900500000",125573,2021,893923,80000,98923,0,0,715000,0,0,0,0,0,1008596,32175,164118,713674,405745,1512818,0,0,0,1918563,"1600000US4039750",2187,"Kiefer town"
"4011","OK","colcord","37202150100000",125585,2021,363472,0,17749,0,0,313965,0,0,0,0,0,415696,186267,124698,266627,222985,770304,0,0,0,993289,"1600000US4016100",728,"Colcord town"
"4012","OK","panama","37204000700000",125718,2021,3560030,0,21274,23057,0,3437976,0,0,0,0,0,655078,154109,0,373489,203023,979653,0,0,0,1182676,"1600000US4056900",1269,"Panama town"
"4013","OK","porum","37205100800000",125805,2021,925105,0,164008,78368,0,620511,0,12883,0,0,62218,1512528,85502,168037,278753,505654,1539166,0,0,0,2044820,"1600000US4060250",602,"Porum town"
"4014","OK","porter","37207300300000",125985,2021,107187,0,43948,10980,0,52259,0,0,0,0,0,645018,18887,54010,442862,349209,811568,0,0,0,1160777,"1600000US4060150",561,"Porter town"
"4015","OK","shattuck","37202300400000",125599,2021,53188,0,53188,0,0,0,0,0,0,0,0,681308,112040,52448,1182655,110530,1917921,0,0,0,2028451,"1600000US4066750",1249,"Shattuck town"
"4016","OK","vera","37207400600000",125995,2021,238123,0,0,0,0,238123,0,0,0,0,0,26596,0,33528,23156,-9036,92316,0,0,0,83280,"1600000US4076950",334,"Vera town"
"4017","OK","lamont","37202700300000",125636,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404195,106268,297927,0,0,0,404195,"1600000US4041350",301,"Lamont town"
"4018","OK","corn","37207500500000",126000,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753129,74922,678207,0,0,0,753129,"1600000US4017300",592,"Corn town"
"4019","OK","bristow","37201900100000",103163,2021,6405438,5520000,214111,27438,643889,0,0,0,0,0,0,2623681,165894,781377,4601873,863990,7308835,0,0,0,8172825,"1600000US4008900",4248,"Bristow city"
"4020","OK","marble city","37206800300000",125947,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1600000US4046450",186,"Marble City town"
"4021","OK","schulter","37205630100000",125852,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62710,-20183,82893,0,0,0,62710,"1600000US4065900",422,"Schulter town"
"4022","OK","adair","37204900100000",125783,2021,857873,0,21485,57964,0,754025,0,0,0,0,0,556584,90840,0,590644,204324,1033744,0,0,0,1238068,"1600000US4000250",732,"Adair town"
"4023","OK","oakland","37204800500000",125782,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378949,9153,369796,0,0,0,378949,"1600000US4053400",831,"Oakland town"
"4024","TX","wylie","44204301400000",88511,2021,111004443,80022509,9747203,3247131,0,0,13330510,0,692695,0,2984395,32525459,730139,14128601,50658758,21021069,77021888,0,0,0,98042957,"1600000US4880356",57526,"Wylie city"
"4025","OK","sparks","37204100900000",125737,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39590,4145,35445,0,0,0,39590,"1600000US4068950",122,"Sparks town"
"4026","GA","hoschton","11207800400000",90318,2021,4504985,0,1496821,0,0,2979441,0,0,0,0,28723,4736341,0,3151122,1020331,5545985,3361809,0,0,0,8907794,"1600000US1340056",2666,"Hoschton city"
"4027","CT","middletown","07200400200000",32103,2021,488575000,165438000,30986000,0,0,24449000,0,103754000,252133000,0,9262000,26580000,71419000,20366000,161355000,43746000,235974000,0,0,0,279720000,"1600000US0947290",47717,"Middletown city"
"4028","OR","canby","38200300200000",65792,2021,38037271,20105165,2327741,0,0,0,14222221,0,580845,0,801300,9198004,3955933,3397960,15625229,7033317,25143809,0,0,0,32177126,"1600000US4110750",18171,"Canby city"
"4029","OR","powers","38200600800000",126020,2021,1885853,0,297997,0,0,1587856,0,0,0,580,0,538014,530232,20690,416889,543412,962413,0,0,0,1505825,"1600000US4159600",710,"Powers city"
"4030","OR","richland","38200100500000",86759,2021,81176,0,26879,0,48043,0,0,0,0,0,6254,156168,12590,244500,104584,101377,416465,0,0,0,517842,"1600000US4161700",165,"Richland city"
"4031","OR","forest grove","38203400400000",85652,2021,41639829,0,3516096,0,5202692,0,29570705,0,1900884,0,1449452,37327614,4953028,7573302,14954796,8840859,55967881,0,0,0,64808740,"1600000US4126200",26225,"Forest Grove city"
"4032","OR","gates","38202400500000",85683,2021,467320,0,0,0,458637,0,0,0,0,0,0,202088,0,145161,332862,108386,571725,0,0,0,680111,"1600000US4128200",548,"Gates city"
"4033","OR","lakeview","38201900100000",86106,2021,6135241,2701875,1469729,0,272420,0,1623809,0,0,0,67407,1847488,207266,2344230,-14572,-1581200,5965612,0,0,0,4384412,"1600000US4140700",2418,"Lakeview town"
"4034","OR","seneca","38201280100000",86857,2021,945049,0,1870,0,0,943179,0,0,0,0,0,177144,163273,76546,102412,200969,318406,0,0,0,519375,"1600000US4166200",165,"Seneca city"
"4035","OR","sodaville","38202200800000",86921,2021,40489,0,13081,0,23745,0,0,0,3663,0,0,120343,0,109824,89805,82551,237421,0,0,0,319972,"1600000US4168550",360,"Sodaville city"
"4036","OR","st helens","38200500500000",86963,2021,24611797,0,324900,0,1050000,2110000,11469158,0,363532,80413,487680,13723016,1461672,933662,7110365,3939205,19289510,0,0,0,23228715,"1600000US4164600",13817,"St. Helens city"
"4037","OR","lostine","38203200300000",86213,2021,675072,0,0,0,0,675072,0,0,0,0,0,120348,1572,100000,68195,-29406,319521,0,0,0,290115,"1600000US4143900",241,"Lostine city"
"4038","OR","malin","38201800400000",86263,2021,0,0,0,0,0,0,128437,0,0,0,0,550487,0,90705,171370,299679,512883,0,0,0,812562,"1600000US4145400",731,"Malin city"
"4039","FL","hialeah","10201300800000",96403,2021,1108399492,87413153,108782575,7518033,10890570,28400000,301647421,3738042,471720312,0,35451582,164621510,21087711,6723746,150919565,-37334833,380687365,0,0,0,343352532,"1600000US1230000",223109,"Hialeah city"
"4040","OR","myrtle point","38200600600000",86461,2021,13495909,9841066,138586,0,0,447207,2910092,23605,100910,0,58048,2554995,411224,26798,1819097,-525954,5338068,0,0,0,4812114,"1600000US4151050",2475,"Myrtle Point city"
"4041","FL","hillsboro beach","10200600600000",55674,2021,11618849,0,286581,0,0,9013065,1600866,0,226281,0,492056,2284180,259539,77517,5529394,1099220,7051410,0,0,0,8150630,"1600000US1230850",1987,"Hillsboro Beach town"
"4042","FL","jennings","10202400200000",69414,2021,462919,227000,118686,0,111389,0,0,0,0,0,5844,367591,80000,313098,628008,172653,1216044,0,0,0,1388697,"1600000US1235525",749,"Jennings town"
"4043","FL","lady lake","10203500700000",69452,2021,7021168,0,6207685,0,0,0,0,1940518,0,0,813483,6082893,666082,1393712,11593575,2863850,16872412,0,0,0,19736262,"1600000US1237375",15970,"Lady Lake town"
"4044","FL","lake butler","10206300100000",69466,2021,1737043,713000,215370,0,476476,0,266231,0,0,0,65966,1603209,2775,1633574,1011067,1242116,3008509,0,0,0,4250625,"1600000US1237650",1986,"Lake Butler city"
"4045","FL","mcintosh","10204200300000",69671,2021,25705,0,25705,0,0,0,0,0,0,0,0,131967,0,0,356564,-20013,508544,0,0,0,488531,"1600000US1242150",463,"McIntosh town"
"4046","FL","micanopy","10200100600000",69707,2021,43174,0,33663,0,0,0,0,0,0,0,9511,485655,0,45795,605075,249731,886794,0,0,0,1136525,"1600000US1245225",648,"Micanopy town"
"4047","OR","dayton","38203600300000",85474,2021,1484,0,1484,0,2260995,2362067,845776,0,0,0,40316,1722983,290075,427952,811915,261389,2991536,0,0,0,3252925,"1600000US4118250",2678,"Dayton city"
"4048","FL","apopka","10204800100000",147776,2021,138211833,12588779,25816218,1794413,57516522,3028253,6390935,0,27870526,0,3206187,36595624,1794795,22163948,40627245,24127506,77054106,0,0,0,101181612,"1600000US1201700",54873,"Apopka city"
"4049","OK","elmore city","37202500100000",125613,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874084,188318,685766,0,0,0,874084,"1600000US4023600",738,"Elmore City town"
"4050","FL","archer","10200100200000",68503,2021,423717,0,86630,0,0,66190,254139,0,0,0,16759,415121,9079,453559,1154236,330122,1701873,0,0,0,2031995,"1600000US1201775",1140,"Archer city"
"4051","FL","cutler bay","10201310400000",54491,2021,30562684,17298422,4646931,0,0,6482197,1750196,0,0,0,384938,2833247,3645229,674292,19672576,2150581,24674763,0,0,0,26825344,"1600000US1215968",45425,"Cutler Bay town"
