"","state.abb","name","government_ID","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","geoID","population","city_place"
"3638","OK","marlow","37206900400000",125956,2020,3338792,2880000,327555,131237,0,0,0,0,0,0,0,6011170,17439,0,2248340,64167,8212782,0,0,0,8276949,"1600000US4046600",4385,"Marlow city"
"3639","NE","beatrice","28203400300000",35444,2020,23307054,9930000,5053307,1087586,0,0,0,0,0,0,2121161,30367479,1871291,3396861,9777186,6507927,38904890,0,0,0,45412817,"1600000US3103390",12261,"Beatrice city"
"3640","OK","kingston","37204800100000",125780,2020,333155,0,71452,33369,0,203832,0,0,0,0,24504,984884,50442,0,1032074,51067,2016333,68931346,8245300,0,77176646,"1600000US4039900",1431,"Kingston town"
"3641","OR","riddle","38201000800000",86760,2020,3470,0,0,0,0,0,0,0,0,0,0,1073848,123226,0,386085,33566,1549595,0,12580,0,1583161,"1600000US4161850",1214,"Riddle city"
"3642","NE","big springs","28202500100000",108775,2020,0,45000,0,0,37087,0,0,0,0,0,0,248206,58307,0,478254,-60475,845243,0,0,0,784768,"1600000US3104895",394,"Big Springs village"
"3643","OR","philomath","38200200300000",86636,2020,12893998,7988350,614917,0,0,361053,3433976,0,174013,0,321689,4023254,331892,743582,4070610,1068797,8100541,0,0,0,9169338,"1600000US4157450",5350,"Philomath city"
"3644","OR","drain","38201000200000",47585,2020,7334922,12451,290215,0,0,230353,1023835,0,0,0,36017,2511487,46963,7904,629153,-305688,3501195,0,0,0,3195507,"1600000US4120500",1172,"Drain city"
"3645","NE","bennington","28202800100000",108871,2020,0,5290000,0,0,0,0,0,0,0,0,47484,558894,62150,427704,3849814,1433319,3465243,0,0,0,4898562,"1600000US3104405",2026,"Bennington city"
"3646","NE","aurora","28204100100000",64957,2020,8453901,5637500,745778,828343,1242280,0,0,0,0,0,0,3332833,211946,65706,3524733,-262556,7397774,0,0,0,7135218,"1600000US3102690",4678,"Aurora city"
"3647","NE","beemer","28202000200000",108756,2020,0,1315000,0,0,0,0,0,0,0,0,0,329738,144195,0,1418138,226670,1665401,0,898982,0,1892071,"1600000US3103635",611,"Beemer village"
"3648","OR","tualatin","38203400800000",87086,2020,56164990,26295169,4158082,0,0,483580,23350134,0,938628,203768,939397,27094448,533644,480852,25147468,2378562,50877850,0,0,0,53256412,"1600000US4174950",27942,"Tualatin city"
"3649","OK","braman","37203600200000",125692,2020,50357,0,50357,0,0,0,0,0,0,0,0,277237,21099,0,76919,-84853,460108,280078,0,0,375255,"1600000US4008450",160,"Braman town"
"3650","NE","cambridge","28203300300000",108899,2020,4564129,3896964,519372,0,0,103716,0,0,0,0,21768,4457511,335099,225594,1108908,536827,5590285,0,0,0,6127112,"1600000US3107730",1071,"Cambridge city"
"3651","TN","cottage grove","43204000100000",87820,2020,523,0,523,0,0,0,0,0,0,0,0,8549,8082,0,22315,-9685,48631,0,0,0,38946,"1600000US4717340",66,"Cottage Grove town"
"3652","TN","bruceton","43200900200000",87795,2020,237997,2000,62966,0,90349,0,82682,0,0,0,0,778981,60328,0,887732,308653,1418388,0,0,0,1727041,"1600000US4708960",1507,"Bruceton town"
"3653","OR","independence","38202700300000",85892,2020,46862162,30353120,2532391,0,0,7630443,5770142,0,259843,56338,316223,6707201,1479569,1985320,4903789,2161091,12914788,0,0,0,15075879,"1600000US4136150",9828,"Independence city"
"3654","OK","adair","37204900100000",125783,2020,955167,0,22385,108061,0,824721,0,0,0,0,0,480215,203705,0,528543,192207,1020255,0,0,0,1212463,"1600000US4000250",732,"Adair town"
"3655","TN","saltillo","43203600100000",129320,2020,10683,0,10683,0,0,0,0,0,0,0,0,22065,38632,2304,132409,-61870,257280,0,0,0,195410,"1600000US4766340",420,"Saltillo town"
"3656","NE","bellwood","28201200200000",108592,2020,0,350000,0,0,533803,0,0,0,0,0,0,189991,200,71454,290534,51209,500970,0,177,0,552179,"1600000US3104020",407,"Bellwood village"
"3657","OR","vale","38202300400000",47397,2020,7829430,2975000,18348,0,0,4730833,770553,0,0,0,0,1473302,203977,64101,803017,-1327090,3871487,0,0,0,2544397,"1600000US4176600",1894,"Vale city"
"3658","RI","woonsocket","40200400500000",43063,2020,616669013,223989945,22790251,89433,0,0,169097582,0,188143896,0,11283763,32019826,90474011,2412637,74614492,-2447957,201968923,0,0,0,199520966,"1600000US4480780",43240,"Woonsocket city"
"3659","OK","earlsboro","37206300200000",125911,2020,835506,0,0,23235,0,812271,0,0,0,0,0,112943,0,0,374723,96960,390706,5760770,217500,0,5978270,"1600000US4022500",594,"Earlsboro town"
"3660","NE","blue springs","28203400400000",108884,2020,14166,0,14166,0,0,0,0,0,0,0,0,154956,0,34000,141086,-23963,354005,0,0,0,330042,"1600000US3105630",282,"Blue Springs city"
"3661","TN","decatur","43206100100000",87831,2020,3284018,2539153,134640,0,510146,0,0,94557,0,0,0,2067302,246891,739505,783374,1227887,2609185,0,0,0,3837072,"1600000US4719880",1563,"Decatur town"
"3662","FL","vero beach","10203100300000",44080,2020,64036648,0,4063501,1031342,6952472,3325000,15409456,0,26701214,0,5083948,29346688,463039,3160910,21680860,5241039,49410458,0,0,0,54651497,"1600000US1274150",16354,"Vero Beach city"
"3663","TN","benton","43207000100000",106572,2020,982976,763644,49035,0,0,170298,0,8742,0,0,0,1045833,318298,477121,907071,494847,2253475,0,0,0,2748323,"1600000US4705040",1523,"Benton town"
"3664","NE","albion","28200600100000",108584,2020,6507557,5740000,142245,0,0,625312,0,0,0,0,0,935032,101194,161327,2030225,262805,2964973,0,0,0,3227778,"1600000US3100555",1699,"Albion city"
"3665","TN","henry","43204000200000",87878,2020,1190564,1138269,22295,0,0,0,0,0,0,0,0,530214,17243,0,231366,-2357,781180,0,0,0,778823,"1600000US4733400",446,"Henry town"
"3666","NE","blair","28208900200000",98050,2020,33259358,30368135,777075,2114146,0,0,0,0,0,0,0,9392815,9926,258468,8697932,985143,17373998,0,0,0,18359141,"1600000US3105350",7790,"Blair city"
"3667","CA","beaumont","05203300200000",46689,2020,253562175,173440117,55272217,434911,0,0,18207382,0,0,0,2925241,16702756,4855147,16107756,39211466,18777187,58099938,10528583,5382540,0,76877125,"1600000US0604758",53036,"Beaumont city"
"3668","TN","lakesite","43203390100000",401780,2020,45280,0,45280,0,0,0,0,0,0,0,0,59435,68136,0,1541219,809207,859583,0,0,0,1668790,"1600000US4740540",1856,"Lakesite city"
"3669","TN","rutherford","43202700800000",87985,2020,980533,48084,268817,0,582704,0,50178,0,0,0,0,549501,47218,333274,597533,230861,1296665,0,0,0,1527526,"1600000US4765760",1163,"Rutherford town"
"3670","TN","sharon","43209200500000",87992,2020,44085,0,7768,0,0,0,0,0,27117,0,9200,436656,41102,194423,434692,129339,977534,0,0,0,1106873,"1600000US4767540",935,"Sharon town"
"3671","VA","berryville","47202200100000",230222,2020,11700203,10194897,125495,0,0,0,925345,0,129530,0,324936,3593456,685368,0,3235665,717838,6796651,0,0,0,7514489,"1600000US5106968",4574,"Berryville town"
"3672","TN","watertown","43209500200000",401811,2020,675841,0,76850,0,0,592238,0,0,6751,0,0,665472,57158,129530,713751,243075,1322837,0,0,0,1565912,"1600000US4778320",1553,"Watertown city"
"3673","NE","chadron","28202300100000",98051,2020,9637552,6957235,854937,0,0,1825380,0,0,0,0,0,2433675,356416,140697,5801619,465746,8266661,0,0,0,8732407,"1600000US3108605",5206,"Chadron city"
"3674","UT","cedar city","45201100100000",46407,2020,25761820,14996827,7095366,0,0,0,3036573,28775,0,0,636055,17185351,2273316,21967531,21229992,26749592,35906598,0,0,0,62656190,"1600000US4911320",35235,"Cedar City city"
"3675","UT","riverdale city","45202900600000",88609,2020,4287412,0,1239127,0,0,0,1911987,155966,0,0,1136298,4192431,900652,0,8923777,2408520,11608340,0,0,0,14016860,"1600000US4964010",9343,"Riverdale city"
"3676","MI","barton hills","23208190100000",1239924,2020,261536,0,11498,0,0,0,233862,0,0,0,16176,107401,0,0,793758,219135,682024,0,0,0,901159,"1600000US2605660",316,"Barton Hills village"
"3677","AZ","tucson","03201000200000",31644,2020,2732347205,581382673,229636476,12211953,32183254,0,1365520009,0,202517172,0,45516967,437719093,187952683,102928259,574999906,198628352,1104971593,0,0,0,1303599945,"1600000US0477000",542629,"Tucson city"
"3678","NE","chester","28208500600000",108916,2020,639477,225000,22610,0,71863,301587,0,0,0,0,0,424402,0,0,151985,27025,549362,0,0,0,576387,"1600000US3109095",224,"Chester village"
"3679","FL","fort pierce","10205600100000",148102,2020,105981875,27173676,3774702,4421159,1131000,48923086,13745708,0,2811732,0,4000812,33238345,1245979,113331,36165035,6210186,64552504,0,0,0,70762690,"1600000US1224300",47297,"Fort Pierce city"
"3680","UT","north ogden city","45202900200000",65550,2020,4990213,1743512,1057747,115348,0,0,1613488,0,0,0,460118,8172642,1524610,5357122,7239199,6853909,15439664,0,0,0,22293573,"1600000US4955100",20916,"North Ogden city"
"3681","TN","williston","43202480100000",401813,2020,503,0,503,0,0,0,0,0,0,0,0,0,14891,0,75291,-15465,105647,0,0,0,90182,"1600000US4781020",349,"Williston city"
"3682","FL","kissimmee","10204900100000",32308,2020,152017000,41902000,14853000,92000,0,38975000,41020000,0,7866000,0,2799000,49196000,1393000,6395000,75900000,7271000,125613000,5791000,41000,464000,132884000,"1600000US1236950",79226,"Kissimmee city"
"3683","NE","cedar creek","28201380100000",108622,2020,0,890000,0,0,0,0,0,0,0,0,0,0,0,0,422899,119899,303000,0,0,0,422899,"1600000US3108185",465,"Cedar Creek village"
"3684","VA","wakefield","47209200200000",1239705,2020,436257,0,259710,0,0,163590,0,23440,0,0,12957,1517588,312457,0,560516,368252,2022309,0,0,0,2390561,"1600000US5182384",759,"Wakefield town"
"3685","FL","pembroke pines","10200650900000",43987,2020,667841417,297678377,27529980,0,0,0,242917045,0,71722400,0,15875130,192005553,9733908,5961543,145719041,6757798,346662247,0,0,0,353420045,"1600000US1255775",171178,"Pembroke Pines city"
"3686","LA","sicily island","19201350100000",77188,2020,254943,59620,96446,38903,0,59974,0,0,0,0,0,383350,0,28874,175379,-140931,728534,204762,321,0,587603,"1600000US2270245",366,"Sicily Island village"
"3687","NE","campbell","28203100200000",108902,2020,0,674917,0,0,0,0,0,0,0,0,0,524499,76916,0,78779,-731945,1412139,264243,0,0,680194,"1600000US3107870",272,"Campbell village"
"3688","OR","turner","38202401600000",87095,2020,6545048,5365493,79280,0,0,22898,978674,0,0,0,98703,3393517,83040,408119,1271984,2127614,3029046,0,36398,0,5156660,"1600000US4175150",2454,"Turner city"
"3689","TN","lebanon","43209500100000",65051,2020,103716004,38413469,8907874,0,0,33591350,5239,193832,21340712,0,1644454,44705179,2573522,7951979,34375583,19910497,69695766,0,0,0,89606263,"1600000US4741520",38431,"Lebanon city"
"3690","NE","polk","28207200200000",109432,2020,0,337524,0,0,1075859,0,0,0,0,0,0,509238,0,0,375372,-107416,992027,0,0,0,884611,"1600000US3139660",346,"Polk village"
"3691","UT","tremonton","45200201600000",102296,2020,6209038,3400000,1350822,282611,0,0,1012605,0,0,0,163000,6356856,960981,676429,5062875,3534824,9522317,0,0,0,13057141,"1600000US4977120",9894,"Tremonton city"
"3692","OR","winston","38201001100000",87332,2020,5137815,0,516141,0,2560393,0,1831256,0,83757,23052,146269,2529065,98178,0,2545161,-1723857,6896261,0,0,0,5172404,"1600000US4183400",5625,"Winston city"
"3693","NE","adams","28203400100000",108832,2020,3079432,1175000,0,0,1904432,0,0,0,0,0,0,442351,2707,10546,499027,43685,910946,0,0,0,954631,"1600000US3100240",604,"Adams village"
"3694","OK","morrison","37205200300000",125813,2020,1144727,0,1026,0,0,1097946,0,0,0,0,0,437899,0,13333,237960,-13627,702819,0,0,0,689192,"1600000US4049450",723,"Morrison town"
"3695","GA","greenville","11209900200000",111457,2020,3007233,2512255,167004,0,177955,50646,79810,0,0,0,19563,956337,31781,1595321,588933,1475943,1696429,0,0,0,3172372,"1600000US1335016",794,"Greenville city"
"3696","NE","valparaiso","28207801200000",109696,2020,0,185000,0,0,0,0,0,0,0,0,0,243386,0,0,305540,96997,451929,0,231567,0,548926,"1600000US3150125",595,"Valparaiso village"
"3697","FL","jupiter","10205001100000",32309,2020,76295087,20676497,14572921,0,0,2015000,31589986,0,1263876,0,4988800,43903410,3681395,2595714,57728378,18568568,89340329,0,0,0,107908897,"1600000US1235875",61047,"Jupiter town"
"3698","CA","milpitas","05204300800000",67575,2020,343366748,59448333,24307716,0,0,0,200483938,0,42501777,0,9450309,68005480,10814022,34023861,84861761,9740252,187964872,0,0,0,197705124,"1600000US0647766",80273,"Milpitas city"
"3699","NE","diller","28204800200000",108945,2020,426326,397000,0,0,29326,0,0,0,0,0,0,202092,0,7997,160453,67413,303129,0,0,0,370542,"1600000US3113085",247,"Diller village"
"3700","NE","coleridge","28201400200000",108631,2020,0,1170000,0,0,0,256838,0,0,0,0,0,276548,90146,0,457014,-23178,846886,138989,137701,0,823708,"1600000US3109865",537,"Coleridge village"
"3701","NM","alamogordo","32201900100000",43596,2020,99801523,21628376,8000336,0,30293449,0,29400631,0,9141875,0,1336856,17342664,2937954,6341679,34384996,11864310,49142983,9956036,360554,5072108,61007293,"1600000US3501780",30898,"Alamogordo city"
"3702","MI","trenton","23208202600000",80951,2020,102617534,8228937,3008008,0,0,0,39090920,0,49895991,0,2061009,12015584,2141827,1237480,20452411,-494070,36341372,0,0,0,35847302,"1600000US2680420",18544,"Trenton city"
"3703","ND","mohall","35203800400000",98043,2020,1693766,1446450,0,0,0,0,232551,0,0,0,14765,421320,3393121,0,749441,3066847,1497034,0,0,0,4563882,"1600000US3853780",694,"Mohall city"
"3704","OR","mcminnville","38203600600000",98474,2020,73787275,27415654,5063103,370282,0,5401554,30388809,0,1234727,255773,1090839,19541041,1553655,3901704,27117048,2835244,49278204,0,0,0,52113448,"1600000US4145000",34319,"McMinnville city"
"3705","MA","chicopee","22200700100000",34015,2020,600254624,193534724,15553060,0,3000000,0,69586952,0,290774923,0,9457812,89123715,114435616,2147107,110662878,4809933,311559383,12772975,208223,0,316369316,"1600000US2513660",55560,"Chicopee city"
"3706","NM","carlsbad","32200800200000",35921,2020,145779818,0,6587307,0,0,41241766,73912144,0,20864447,0,2624942,23077313,2785154,2068214,86664080,14006012,100588749,0,0,0,114594761,"1600000US3512150",32238,"Carlsbad city"
"3707","ID","gooding","13202400200000",32688,2020,6570241,0,464748,0,5277191,0,772935,0,0,0,55367,2373306,277550,1378886,1485816,1928125,3587433,0,0,0,5515558,"1600000US1632140",3707,"Gooding city"
"3708","IL","tamms","14200200200000",93129,2020,24922,0,490,24432,0,0,0,0,0,0,0,489645,15144,0,219118,-112803,836710,426458,4694,0,723907,"1600000US1774457",430,"Tamms village"
"3709","IL","hampshire","14204501000000",92386,2020,9574046,1906305,1235686,0,976702,0,5032055,538279,0,0,132457,4171810,207974,0,3608696,-3031526,11020006,0,210206,0,7988480,"1600000US1732525",7667,"Hampshire village"
"3710","MA","boston","22201300100000",34032,2020,6518670000,1208360000,591067000,56410000,0,23308000,1754871000,0,2273281000,0,250008000,305892000,788801000,38382000,3126113000,613786000,3645402000,0,0,0,4259188000,"1600000US2507000",675647,"Boston city"
"3711","ID","rexburg","13203300100000",32691,2020,22554356,3865000,4059426,137880,8322845,0,5678949,0,0,0,490256,24359674,3015867,5580296,10993827,8644086,35305578,0,0,0,43949664,"1600000US1667420",39409,"Rexburg city"
"3712","MT","eureka","27202700100000",49643,2020,5044907,4045261,526999,0,0,0,393289,0,35002,0,44356,1018936,63148,1006103,498839,1224361,1362665,0,0,0,2587026,"1600000US3024850",1380,"Eureka town"
"3713","LA","lake charles","19201000300000",33793,2020,208619422,39061093,59367634,0,14618001,0,72005051,0,8117205,0,5444998,33998435,55665625,14310485,94815752,12676016,186114281,0,0,0,198790297,"1600000US2241155",84872,"Lake Charles city"
"3714","CT","naugatuck","07200500500000",68294,2020,372786234,71765000,7218908,0,0,10727613,44404241,0,227718367,0,3699062,9203220,50302737,10732315,86136841,4668261,151706852,0,0,0,156375113,"1600000US0949880",31519,"Naugatuck borough"
"3715","FL","hilliard","10204500400000",69263,2020,6102365,4103000,535743,0,0,0,1204359,0,146544,0,112719,1211285,0,99591,2728657,699589,3339944,0,0,0,4039533,"1600000US1230750",2967,"Hilliard town"
"3716","IL","southern view","14208402000000",93069,2020,268000,0,0,0,0,268000,0,0,0,0,0,107079,14868,0,1049062,199788,971221,0,0,0,1171009,"1600000US1770759",1596,"Southern View village"
"3717","LA","ruston","19203100400000",33804,2020,149313295,87710000,11311805,0,5312880,0,29243307,0,13003136,0,2732167,36993811,1434492,3145261,26038423,19156927,48455060,0,0,0,67611987,"1600000US2266655",22166,"Ruston city"
"3718","IL","ruma","14207901100000",92975,2020,8804,0,8804,0,0,0,0,0,0,0,0,118695,0,0,189602,7625,300672,0,0,0,308297,"1600000US1766287",313,"Ruma village"
"3719","OH","columbus","36202500300000",44337,2020,7128521000,4753916000,239192000,0,0,44334000,1466875000,0,471418000,0,116703000,785156000,330695000,104070000,1248105000,271881000,2196145000,0,0,0,2468026000,"1600000US3918000",905748,"Columbus city"
"3720","LA","palmetto","19204900800000",76596,2020,483889,381628,82245,20016,0,0,0,0,0,0,0,505481,0,26376,58187,-177659,767703,197522,1613,0,590044,"1600000US2258780",92,"Palmetto village"
"3721","NC","maysville","34205200100000",123301,2020,1247422,88750,152323,0,0,0,177084,0,0,0,19935,652538,702723,806402,525288,841334,1845617,0,0,0,2686951,"1600000US3742100",818,"Maysville town"
"3722","LA","plaucheville","19200500800000",76628,2020,966191,677000,279490,9701,0,0,0,0,0,0,0,550822,2100,454162,140203,380390,766897,0,0,0,1147287,"1600000US2260985",221,"Plaucheville village"
"3723","MI","middleville","23200800300000",1091488,2020,5018737,1965000,385392,0,0,262606,628616,0,1297123,0,0,894008,871907,1052251,1559630,1201441,3176355,0,0,0,4377796,"1600000US2653760",4295,"Middleville village"
"3724","LA","delhi","19204200100000",75508,2020,14580141,13066178,532600,0,0,0,918025,0,0,0,63338,4039845,69321,271250,1721628,942374,5159670,0,0,0,6102044,"1600000US2220190",2622,"Delhi town"
"3725","MI","sturgis","23207500600000",80834,2020,14108153,4347172,3344908,0,3719250,671073,0,124558,1058330,0,967420,33447698,1930535,0,10784911,7113012,39050132,0,0,0,46163144,"1600000US2676960",11082,"Sturgis city"
"3726","LA","grand cane","19201600100000",75809,2020,33755,0,33755,0,0,0,0,0,0,0,0,54587,0,0,184732,-386,239705,38082,51324,0,239319,"1600000US2230690",217,"Grand Cane village"
"3727","OK","pauls valley","37202500500000",125617,2020,21543246,0,457395,842516,0,11733689,1830428,13045,103375,0,424852,4679293,419656,0,8044756,-949950,14093655,3522852,110145,0,13143705,"1600000US4057550",5992,"Pauls Valley city"
"3728","TX","arlington","44222000100000",31543,2020,2015112000,1553649000,55342000,0,0,0,140590000,275000,125761000,65000,39544000,242282000,21193000,383856000,341376000,390098000,598609000,0,0,0,988707000,"1600000US4804000",394266,"Arlington city"
"3729","OR","bandon","38200600100000",85083,2020,11564510,4358596,549641,0,2469729,0,3877265,0,0,0,309279,8578035,4281,0,4259698,-399406,13241420,0,0,0,12842014,"1600000US4103800",3321,"Bandon city"
"3730","OK","welch","37201800400000",125569,2020,472930,0,120933,34419,0,303526,0,0,0,0,0,360377,6392,43954,202722,43026,570419,0,0,0,613445,"1600000US4079750",622,"Welch town"
"3731","OR","sweet home","38202200900000",87008,2020,17449557,0,811698,13568,14590726,0,1546618,0,276987,18885,209960,6107406,1049809,77848,5388381,760853,11862591,2396916,45131,51601,12623444,"1600000US4171950",9828,"Sweet Home city"
"3732","OK","vici","37202200700000",125595,2020,173741,0,43436,0,0,130305,0,0,0,0,0,3945138,728526,1485,573069,835234,4412984,0,0,0,5248218,"1600000US4077300",611,"Vici town"
"3733","OK","carmen","37200200500000",125471,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145019,7371,0,152390,"1600000US4012000",360,"Carmen town"
"3734","OR","powers","38200600800000",126020,2020,2469187,0,297997,0,2167881,3309,0,0,0,877,0,500849,11765,0,420461,-13116,946191,0,0,0,933075,"1600000US4159600",710,"Powers city"
"3735","OR","happy valley","38200370100000",85763,2020,12345768,0,3569298,0,0,0,8337371,0,151463,76463,287636,16683952,0,0,35048850,30309625,21423177,0,0,0,51732802,"1600000US4132050",23733,"Happy Valley city"
"3736","OR","detroit","38202400300000",85507,2020,17197,0,17197,0,3076536,0,0,0,0,0,3478,358739,46399,1879463,161360,78004,2367957,0,0,0,2445961,"1600000US4119100",203,"Detroit city"
"3737","OK","davenport","37204100400000",125732,2020,441807,0,137029,1246,0,284028,17574,0,0,0,1930,398296,49588,0,265519,25038,688365,364857,75,0,713403,"1600000US4019350",809,"Davenport town"
"3738","TN","maynardville","43208750100000",107159,2020,4657392,2860821,113265,0,1472242,211064,0,70114,0,0,0,2453041,88655,373337,1141131,687707,3368455,0,0,0,4056164,"1600000US4746700",2456,"Maynardville city"
"3739","OK","sperry","37207200900000",125980,2020,37734,0,37734,0,0,0,0,0,0,0,26847,82162,46489,0,544874,92682,580843,0,0,0,673525,"1600000US4069300",1115,"Sperry town"
"3740","OK","mill creek","37203500400000",125687,2020,37197,0,13473,0,23724,0,0,0,0,0,0,130511,14462,0,264768,-13622,423363,13051102,4094086,0,17145188,"1600000US4048500",293,"Mill Creek town"
"3741","TX","copperas cove","44205000100000",88130,2020,97975415,83288346,5185799,0,0,0,6180083,0,1858349,0,1015653,21290757,2709367,0,19080441,6826675,36253890,0,0,0,43080565,"1600000US4816624",36670,"Copperas Cove city"
"3742","OK","leedey","37202200200000",125590,2020,697255,0,59444,0,0,604130,33681,0,0,0,0,263228,8573,395670,149476,370025,446922,0,0,0,816947,"1600000US4042050",415,"Leedey town"
"3743","TN","trimble","43202300300000",88018,2020,630154,86400,47256,0,0,496498,0,0,0,0,0,313499,30505,0,189081,-37669,570754,0,0,0,533085,"1600000US4775160",547,"Trimble town"
"3744","OK","haskell","37205100500000",125803,2020,0,0,0,0,0,0,0,0,0,0,0,188811,126054,0,1043998,323106,1035757,0,0,0,1358863,"1600000US4032900",1626,"Haskell town"
"3745","OK","maysville","37202500300000",125615,2020,57886,0,40064,17822,0,0,0,0,0,0,0,762629,16725,137677,459184,-27755,1403970,552343,129735,0,1376215,"1600000US4047150",1087,"Maysville town"
"3746","TX","harlingen","44203100300000",43776,2020,83018081,38936043,7301945,767842,0,4165839,19915871,0,5788842,0,4700388,17504972,5287810,4066338,48247269,9450954,65655435,0,2254148,769552,75106389,"1600000US4832372",71829,"Harlingen city"
"3747","OK","big cabin","37201850100000",125570,2020,56797,0,809,21282,0,12367,0,0,0,0,0,499554,5542,0,406897,105859,806134,0,0,0,911993,"1600000US4005900",174,"Big Cabin town"
"3748","OK","vian","37206800800000",125951,2020,1506092,0,130106,0,0,1375986,0,0,0,0,0,761272,0,60291,759787,-29322,1610672,0,0,0,1581350,"1600000US4077250",1374,"Vian town"
"3749","TX","longview","44209200400000",43626,2020,324061789,143190722,7328855,3635610,0,0,133857685,0,21599887,0,1252570,50240420,14159909,7520966,73802975,2236635,143487635,0,0,0,145724270,"1600000US4843888",81638,"Longview city"
"3750","TX","llano","44215000100000",90079,2020,21084806,15402879,2638432,109207,0,949912,1685573,0,212821,0,85982,9329163,58308,257121,3009634,1489348,11164878,0,0,0,12654226,"1600000US4843144",3325,"Llano city"
"3751","AK","fairbanks","02200600100000",31593,2020,26037312,0,3774832,0,3218682,0,16544163,0,25403,1459451,1558068,8672182,17316541,20235340,38063207,24063593,60223677,396900,0,0,84287270,"1600000US0224230",32515,"Fairbanks city"
"3752","AZ","winslow","03200900400000",31642,2020,22979757,8078320,2175985,1742958,1674127,0,8763154,3914168,17302,474598,355543,5955686,2933882,4672,9108010,-679869,18682119,0,0,0,18002250,"1600000US0483930",9005,"Winslow city"
"3753","TX","katy","44210101300000",100192,2020,43048739,25921105,6542298,3485330,0,0,4148931,0,1099427,0,1851648,17013080,9062389,4642504,28740063,8050068,51407968,0,0,0,59458036,"1600000US4838476",21894,"Katy city"
"3754","AK","native village of ouzinkie","02201200500000",91462,2020,1011210,0,1011210,0,0,0,0,0,0,0,0,51258,588120,213391,77866,94765,835870,0,0,0,930635,"1600000US0258550",109,"Ouzinkie city"
"3755","AZ","douglas","03200200300000",31625,2020,54489886,0,2296114,2280755,11805915,0,36385483,13277,26494,415303,1695125,8099681,4614840,2977472,13866340,4240837,25317496,2006170,40091,0,29558333,"1600000US0420050",16534,"Douglas city"
"3756","FL","marco island","10201130000000",65610,2020,177365476,129290508,8043453,1554414,29566150,4265000,837251,2267927,1373414,0,2435285,38965388,139143,6433964,28702318,9861711,64379102,34105288,1786915,1084419,74240813,"1600000US1243083",15760,"Marco Island city"
"3757","FL","clearwater","10205200500000",91999,2020,267963174,166703032,32161363,21239405,0,0,0,91411129,25787424,0,12618723,237599428,7091214,4282658,128348007,84654576,292666731,0,0,0,377321307,"1600000US1212875",117292,"Clearwater city"
"3758","FL","key biscayne","10201320100000",69427,2020,31366633,18119709,3479270,475657,67712,0,4954221,0,435108,0,3834956,6972484,323185,1516214,32013005,3955493,36869395,0,0,0,40824888,"1600000US1236300",14809,"Key Biscayne village"
"3759","TX","jersey","44210101200000",129829,2020,17068020,10340871,2841940,0,0,0,2884922,0,356537,0,643750,7597455,4408579,0,15419461,3218096,24207399,4739888,45318,0,27425495,"1600000US4837612",7921,"Jersey Village city"
"3760","LA","new iberia","19202300300000",33797,2020,65704670,21325387,1421218,311673,6528614,0,22393246,0,9743577,0,659812,5734214,6312732,3789459,27486377,5146622,38176160,0,0,0,43322782,"1600000US2254035",28555,"New Iberia city"
"3761","AZ","taylor","03200980100000",110892,2020,7028395,0,806545,311237,4092696,0,1685025,0,7830,3161,66226,2376290,1417330,1170088,3775317,2249855,6489169,0,0,0,8739025,"1600000US0472420",3995,"Taylor town"
"3762","ID","culdesac","13203500100000",111723,2020,1040300,808216,142259,0,0,0,75000,0,0,0,14825,0,0,0,913653,913653,0,0,0,0,913653,"1600000US1619900",413,"Culdesac city"
"3763","FL","coral gables","10201300400000",32283,2020,432768318,123002991,35347438,185130,0,0,207295244,0,28114448,0,12304539,76083137,4807189,2518671,122956680,25727949,180637728,10246589,167634,0,206365677,"1600000US1214250",49248,"Coral Gables city"
"3764","IL","calumet city","14201601400000",1036288,2020,364132376,49054032,7325422,1022061,0,393067,178832470,1948939,123139283,0,2843452,14819166,2149093,0,42630552,-20203996,79802807,0,0,0,59598811,"1600000US1710487",36033,"Calumet City city"
"3765","KS","yates center","17210400300000",114899,2020,0,0,0,761392,661612,0,415158,0,0,0,0,0,0,0,4433608,-471343,4904951,0,0,0,4433608,"1600000US2080700",1352,"Yates Center city"
"3766","CA","yorba linda","05203080100000",68051,2020,73007315,15303111,9807798,7611000,0,0,22028168,0,16219034,0,1098760,8604566,5136854,7025870,53208268,12369780,61605778,0,0,0,73975558,"1600000US0686832",68336,"Yorba Linda city"
"3767","FL","palm beach gardens","10205051100000",69884,2020,122481201,23874816,10098833,4851343,0,0,68659097,0,9748024,0,4838075,33705415,4496879,50748,85008997,12792220,110469819,0,0,0,123262039,"1600000US1254075",59182,"Palm Beach Gardens city"
"3768","FL","tampa","10202900300000",32297,2020,1547995667,869169867,109988927,4070236,21039909,77068900,201706974,0,135123704,0,66834663,459692931,75115064,68947462,388609604,69614792,922750269,0,0,0,992365061,"1600000US1271000",384959,"Tampa city"
