"","state.abb","name","government_id","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","geo_id","name_midfile","sumlev","state","county","place","cousub","concit","funcstat","name_census","state.name","population"
"2806","OR","wilsonville","38200380300000",37556,2021,81683073,38989030,9064590,0,12840000,0,19253243,0,560490,178075,975720,27433947,5752080,19212327,30104625,30684783,51818196,0,0,0,82502979,"4182800","city of wilsonville",162,"41","000","82800","00000",0,"A","wilsonville city","Oregon",26658
"2807","OR","roseburg","38201000900000",65025,2021,38959736,4134290,2941939,0,0,0,27539361,0,2294829,216672,2049317,14488021,3408324,2920333,24507211,721647,44602242,0,0,0,45323889,"4163650","city of roseburg",162,"41","000","63650","00000",0,"A","roseburg city","Oregon",23664
"2808","OR","coburg","38202000100000",85338,2021,18089719,6901688,208244,0,0,9505447,1389976,0,34597,13968,49767,2956794,161744,0,1896821,463924,4551435,0,0,0,5015359,"4114400","city of coburg",162,"41","000","14400","00000",0,"A","coburg city","Oregon",1307
"2809","OR","cottage grove","38202000200000",85414,2021,37722787,20273200,859821,0,0,1752590,14322004,0,0,22254,515171,10371845,3913456,160,6420221,1724920,18980762,0,0,0,20705682,"4115950","city of cottage grove",162,"41","000","15950","00000",0,"A","cottage grove city","Oregon",10587
"2810","OR","cove","38203100100000",85420,2021,2188718,0,0,0,0,2188718,0,0,0,0,0,457244,56549,0,71895,-30678,616366,0,0,0,585688,"4116250","city of cove",162,"41","000","16250","00000",0,"A","cove city","Oregon",624
"2811","OR","cornelius","38203400300000",52067,2021,10604901,275000,1759299,0,183100,1952727,5989360,0,174342,33938,271073,14118675,529954,5255452,6650491,6597335,19957237,0,0,0,26554572,"4115550","city of cornelius",162,"41","000","15550","00000",0,"A","cornelius city","Oregon",12700
"2812","OR","dayville","38201200200000",85478,2021,553354,164066,2259,0,0,387029,0,0,0,0,0,140949,27164,278165,71904,194761,323421,0,0,0,518182,"4118300","town of dayville",162,"41","000","18300","00000",0,"A","dayville town","Oregon",133
"2813","OR","dallas","38202700100000",43819,2021,24133663,6773000,1512345,0,3027252,0,11986910,0,333125,87079,501031,13018648,357951,2894745,10991965,4118775,23144534,0,0,0,27263309,"4117700","city of dallas",162,"41","000","17700","00000",0,"A","dallas city","Oregon",16856
"2814","OR","elgin","38203100200000",85592,2021,1527357,0,7880,0,457477,1062000,0,0,0,0,0,1351271,300671,324866,617593,68211,2526190,0,0,0,2594401,"4122550","city of elgin",162,"41","000","22550","00000",0,"A","elgin city","Oregon",1716
"2815","OR","estacada","38200300300000",85615,2021,8860441,987923,1147045,0,2194642,1268000,2971248,0,0,0,137582,7505600,13791,711614,3654087,4637066,7248026,0,0,0,11885092,"4123800","city of estacada",162,"41","000","23800","00000",0,"A","estacada city","Oregon",4391
"2816","OR","elkton","38201000300000",85599,2021,207665,0,3079,0,0,118334,86252,0,0,0,0,227465,9000,18680,80285,-24395,359825,0,0,0,335430,"4122800","city of elkton",162,"41","000","22800","00000",0,"A","elkton city","Oregon",184
"2817","OR","florence","38202000500000",85649,2021,27605568,2706554,1188133,0,0,16970295,5986032,0,281041,0,473513,8049560,1965049,1271683,5373655,1213656,15446291,0,0,0,16659947,"4126050","city of florence",162,"41","000","26050","00000",0,"A","florence city","Oregon",9403
"2818","OR","fossil","38203500100000",85663,2021,1268021,737476,13791,0,516754,0,0,0,0,0,0,378071,35174,0,704410,554180,563475,0,0,0,1117655,"4126650","city of fossil",162,"41","000","26650","00000",0,"A","fossil city","Oregon",448
"2819","OR","durham","38203470100000",85554,2021,0,0,0,0,0,0,227012,0,0,0,0,41410,0,173169,379263,180710,413132,0,0,0,593842,"4121250","city of durham",162,"41","000","21250","00000",0,"A","durham city","Oregon",1945
"2820","OR","echo","38203000300000",85580,2021,802523,0,191945,0,151933,0,431569,0,0,0,27076,627328,145369,91530,186120,59356,990991,0,0,0,1050347,"4122200","city of echo",162,"41","000","22200","00000",0,"A","echo city","Oregon",633
"2821","OR","granite","38201250100000",85721,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4130500","city of granite",162,"41","000","30500","00000",0,"A","granite city","Oregon",31
"2822","OR","grass valley","38202800100000",85739,2021,0,0,0,0,0,0,0,0,0,0,0,72363,17527,123007,37662,8599,241960,0,0,0,250559,"4130650","city of grass valley",162,"41","000","30650","00000",0,"A","grass valley city","Oregon",152
"2823","OR","gladstone","38200300400000",85695,2021,16330462,853000,1084685,0,0,5603235,7916431,0,480640,60718,392471,7524554,452121,161719,9586486,2665651,15059229,0,0,0,17724880,"4129000","city of gladstone",162,"41","000","29000","00000",0,"A","gladstone city","Oregon",12017
"2824","OR","gearhart","38200400300000",85686,2021,4048032,4032769,15263,0,0,0,0,0,0,0,0,1559072,82369,0,2484235,508753,3616923,0,0,0,4125676,"4128450","city of gearhart",162,"41","000","28450","00000",0,"A","gearhart city","Oregon",1791
"2825","OR","gervais","38202400600000",85687,2021,118959,413462,118959,0,221851,0,852694,0,0,0,0,896671,414089,338003,1198871,690731,2156903,0,0,0,2847634,"4128650","city of gervais",162,"41","000","28650","00000",0,"A","gervais city","Oregon",2594
"2826","OR","heppner","38202500200000",85813,2021,2339553,422174,0,0,0,1917379,314450,0,0,60,0,914797,78235,545907,775698,563962,1750675,0,0,0,2314637,"4133550","city of heppner",162,"41","000","33550","00000",0,"A","heppner city","Oregon",1185
"2827","OR","halfway","38200100300000",43613,2021,471088,0,19605,0,451483,0,0,0,0,0,0,231962,1500,2723,96350,-132365,464900,0,0,0,332535,"4131650","city of halfway",162,"41","000","31650","00000",0,"A","halfway city","Oregon",357
"2828","OR","halsey","38202200300000",85758,2021,0,672645,0,0,0,0,449428,0,0,0,0,473946,29592,263445,500865,83398,1184450,0,0,0,1267848,"4131750","city of halsey",162,"41","000","31750","00000",0,"A","halsey city","Oregon",959
"2829","OR","happy valley","38200370100000",85763,2021,12553562,0,3356056,0,0,0,8741916,0,141583,0,314007,15743104,226491,0,23488203,15700348,23757450,0,0,0,39457798,"4132050","city of happy valley",162,"41","000","32050","00000",0,"A","happy valley city","Oregon",23741
"2830","OR","hood river","38201400200000",85831,2021,33840710,1668901,1628030,0,18029059,0,11242423,0,541088,34661,731209,10722841,203710,513085,10952294,2450118,19941812,0,0,0,22391930,"4134900","city of hood river",162,"41","000","34900","00000",0,"A","hood river city","Oregon",8313
"2831","OR","haines","38200100200000",65851,2021,870275,20508,25225,0,792929,0,0,0,0,0,2831,263328,0,915699,123445,807928,494544,0,0,0,1302472,"4131600","town of haines",162,"41","000","31600","00000",0,"A","haines city","Oregon",373
"2832","OR","harrisburg","38202200400000",85792,2021,16114010,13748045,345506,0,0,120791,1792952,0,35781,2822,70935,1658164,195950,0,2538336,2724406,1668044,0,0,0,4392450,"4132550","city of harrisburg",162,"41","000","32550","00000",0,"A","harrisburg city","Oregon",3653
"2833","OR","imbler","38203100300000",85887,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4136050","city of imbler",162,"41","000","36050","00000",0,"A","imbler city","Oregon",248
"2834","OR","huntington","38200100400000",103167,2021,514115,0,0,0,514115,0,0,0,0,0,0,315664,0,33975,440702,-39436,829777,0,0,0,790341,"4135700","city of huntington",162,"41","000","35700","00000",0,"A","huntington city","Oregon",500
"2835","OR","hubbard","38202400700000",85871,2021,39050,184201,39050,107951,203509,0,1662108,0,0,0,0,1645841,267001,138210,1438935,455315,3034672,0,0,0,3489987,"4135450","city of hubbard",162,"41","000","35450","00000",0,"A","hubbard city","Oregon",3430
"2836","OR","idanha","38202450100000",85878,2021,0,0,0,54245,0,34037,0,0,0,0,0,85422,105272,387925,63754,90883,551490,0,0,0,642373,"4135800","city of idanha",162,"41","000","35800","00000",0,"A","idanha city","Oregon",155
"2837","OR","independence","38202700300000",85892,2021,50642498,29032652,2044681,0,0,11469152,7469694,0,263861,61563,362458,6161472,1597202,1772020,4563791,219529,13874956,0,0,0,14094485,"4136150","city of independence",162,"41","000","36150","00000",0,"A","independence city","Oregon",9833
"2838","OR","johnson","38200380100000",85976,2021,0,0,0,0,0,0,0,0,0,0,0,162815,0,0,66539,35199,194155,0,0,0,229354,"4137650","city of johnson city",162,"41","000","37650","00000",0,"A","johnson city city","Oregon",539
"2839","OR","jordan valley","38202350100000",85977,2021,0,0,0,0,0,0,0,0,0,0,0,113096,18801,0,24579,-11933,168409,0,0,0,156476,"4137850","city of jordan valley",162,"41","000","37850","00000",0,"A","jordan valley city","Oregon",135
"2840","OR","ione","38202500300000",85897,2021,513033,0,0,0,0,513033,0,0,0,0,0,202866,295570,0,146484,298081,346839,0,0,0,644920,"4136400","city of ione",162,"41","000","36400","00000",0,"A","ione city","Oregon",336
"2841","OR","irrigon","38202550100000",85905,2021,10356375,4853601,471102,0,3785191,0,1060509,0,28451,0,157521,1750655,1022775,1777463,700137,2124781,3126249,0,0,0,5251030,"4136500","city of irrigon",162,"41","000","36500","00000",0,"A","irrigon city","Oregon",2011
"2842","OR","lakeside","38200690100000",86102,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4140650","city of lakeside",162,"41","000","40650","00000",0,"A","lakeside city","Oregon",1899
"2843","OR","la pine","38200910100000",103168,2021,2452228,1707424,151011,0,268793,0,0,0,0,0,0,3314695,39574,0,1442619,2686960,2109928,0,0,0,4796888,"4141050","city of la pine",162,"41","000","41050","00000",0,"A","la pine city","Oregon",2489
"2844","OR","lexington","38202500400000",86156,2021,105193,105193,0,0,0,0,0,0,0,0,0,89916,239263,0,120180,186030,263329,0,0,0,449359,"4142200","town of lexington",162,"41","000","42200","00000",0,"A","lexington town","Oregon",242
"2845","OR","lafayette","38203600500000",86071,2021,0,5200000,0,0,1804447,0,1206302,0,0,0,0,2379656,429665,872527,1360644,-2260415,7302907,0,0,0,5042492,"4140300","city of lafayette",162,"41","000","40300","00000",0,"A","lafayette city","Oregon",4430
"2846","OR","lonerock","38201100300000",86202,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4143400","city of lonerock",162,"41","000","43400","00000",0,"A","lonerock city","Oregon",23
"2847","OR","lowell","38202000700000",86216,2021,2524477,0,39402,0,0,2485075,0,0,0,0,0,780837,224790,242041,241345,12046,1476967,0,0,0,1489013,"4144050","city of lowell",162,"41","000","44050","00000",0,"A","lowell city","Oregon",1196
"2848","OR","lyons","38202250100000",86233,2021,6396,0,0,0,0,0,0,0,0,0,6396,1450,4499,0,467332,103022,370259,0,0,0,473281,"4144300","city of lyons",162,"41","000","44300","00000",0,"A","lyons city","Oregon",1208
"2849","OR","long creek","38201200400000",86203,2021,18265,18265,0,0,0,0,0,0,0,0,0,91787,18767,0,92433,-32083,235070,0,0,0,202987,"4143550","city of long creek",162,"41","000","43550","00000",0,"A","long creek city","Oregon",171
"2850","OR","millersburg","38202290200000",86364,2021,4997989,0,11165,0,4986824,0,822174,0,0,0,0,2701037,395277,956918,3746300,612077,7187455,0,0,0,7799532,"4148300","city of millersburg",162,"41","000","48300","00000",0,"A","millersburg city","Oregon",2919
"2851","OR","milton-freewater","38203000600000",98475,2021,17440041,0,1691454,209960,0,1948466,10891417,0,1597712,0,473836,12814929,1360848,2715132,2791397,326327,19355979,0,0,0,19682306,"4148600","city of milton freewater",162,"41","000","48600","00000",0,"A","milton-freewater city","Oregon",7144
"2852","OR","metolius","38201600300000",86339,2021,629908,0,16112,0,0,613796,0,0,0,0,0,226840,59354,0,295028,-12208,593430,0,0,0,581222,"4147750","city of metolius",162,"41","000","47750","00000",0,"A","metolius city","Oregon",975
"2853","OR","maywood park","38202680100000",126028,2021,0,0,0,15756,0,0,0,0,0,0,0,787,0,0,287453,-550,288790,0,0,0,288240,"4146730","city of maywood park",162,"41","000","46730","00000",0,"A","maywood park city","Oregon",829
"2854","OR","molalla","38200300600000",86385,2021,11270922,6240354,584500,0,208572,0,3891314,0,0,41285,346182,8145908,368791,54300,7015501,3681666,11902834,0,0,0,15584500,"4149450","city of molalla",162,"41","000","49450","00000",0,"A","molalla city","Oregon",10227
"2855","OR","milwaukie","38200300500000",54329,2021,69176076,37768090,5015941,0,1342032,0,22669062,0,913974,106815,1466978,31469154,3937220,773967,14371542,60819,50491064,0,0,0,50551883,"4148650","city of milwaukie",162,"41","000","48650","00000",0,"A","milwaukie city","Oregon",21137
"2856","OR","merrill","38201800500000",86333,2021,9281,0,9281,0,0,0,0,0,0,0,0,478633,106033,201167,229955,27349,988439,0,0,0,1015788,"4147700","city of merrill",162,"41","000","47700","00000",0,"A","merrill city","Oregon",825
"2857","OR","monmouth","38202700400000",86393,2021,34066571,24513672,1473322,0,0,0,7431106,0,210333,0,438138,10346198,127988,2129355,4488715,8113739,8978517,0,0,0,17092256,"4149550","town of monmouth",162,"41","000","49550","00000",0,"A","monmouth city","Oregon",11113
"2858","OR","nehalem","38202900300000",86470,2021,1959777,0,0,0,0,1959777,0,0,0,0,0,558750,3400,0,160725,-185484,908359,0,0,0,722875,"4151700","town of nehalem",162,"41","000","51700","00000",0,"A","nehalem city","Oregon",271
"2859","OR","monument","38201200500000",86400,2021,301033,0,4056,0,296977,0,0,0,0,0,0,127938,24808,1702446,49905,1638654,266443,0,0,0,1905097,"4149750","city of monument",162,"41","000","49750","00000",0,"A","monument city","Oregon",115
"2860","OR","moro","38202800200000",86405,2021,1109945,0,6179,0,1103766,0,0,0,0,0,0,304600,40889,171636,288035,317468,487692,0,0,0,805160,"4150000","city of moro",162,"41","000","50000","00000",0,"A","moro city","Oregon",367
"2861","OR","mt vernon","38201200600000",190980,2021,934736,920132,14604,0,0,0,0,0,0,0,0,328761,23618,419641,200386,281126,691280,0,0,0,972406,"4150250","city of mount vernon",162,"41","000","50250","00000",0,"A","mount vernon city","Oregon",548
"2862","OR","north powder","38203100600000",86540,2021,260397,0,84354,1910,43534,0,130599,0,0,0,0,236597,47125,146725,215570,185907,460110,0,0,0,646017,"4153300","city of north powder",162,"41","000","53300","00000",0,"A","north powder city","Oregon",503
"2863","OR","newberg","38203600700000",86490,2021,66433680,7980866,4795146,25499,20623407,4201115,26114407,0,1381667,109976,1311573,25793787,2560171,8341858,9676468,10090369,36281915,0,0,0,46372284,"4152100","city of newberg",162,"41","000","52100","00000",0,"A","newberg city","Oregon",25453
"2864","OR","oakland","38201000600000",86572,2021,4133356,1699690,118049,0,1980146,0,335470,794,0,0,0,1220506,307041,0,565200,302641,1790106,0,0,0,2092747,"4154000","city of oakland",162,"41","000","54000","00000",0,"A","oakland city","Oregon",934
"2865","OR","nyssa","38202300200000",53943,2021,8821580,4334297,74096,0,4132924,280263,0,0,0,0,0,1709735,176078,0,1370977,94624,3162166,0,0,0,3256790,"4153750","city of nyssa",162,"41","000","53750","00000",0,"A","nyssa city","Oregon",3200
"2866","OR","monroe","38200200200000",86396,2021,1520191,1520191,0,0,0,0,170915,0,0,0,0,497400,53102,637830,337724,753780,772276,0,0,0,1526056,"4149600","city of monroe",162,"41","000","49600","00000",0,"A","monroe city","Oregon",645
"2867","OR","mount angel","38202400900000",86423,2021,23943,0,23943,0,0,0,0,0,0,0,0,2043719,251423,169609,1538283,648898,3354136,0,0,0,4003034,"4150150","city of mount angel",162,"41","000","50150","00000",0,"A","mount angel city","Oregon",3390
"2868","OR","prescott","38200500300000",86725,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4159750","city of prescott",162,"41","000","59750","00000",0,"A","prescott city","Oregon",80
"2869","OR","prineville","38200700100000",86726,2021,35661818,3826844,2886516,0,0,20283539,7058678,0,477142,0,1129099,11682845,2467404,2458780,8255492,5758694,19105827,0,0,0,24864521,"4159850","city of prineville",162,"41","000","59850","00000",0,"A","prineville city","Oregon",10731
"2870","OR","philomath","38200200300000",86636,2021,11719996,7613614,408074,0,0,331032,2868567,0,145889,0,352820,4951567,425669,3323566,3714493,4759749,7655546,0,0,0,12415295,"4157450","city of philomath",162,"41","000","57450","00000",0,"A","philomath city","Oregon",5351
"2871","OR","rainier","38200500400000",86736,2021,66760,0,38,0,0,6416399,2198327,0,0,17406,66722,2512472,142992,0,3082000,1315121,4422343,0,0,0,5737464,"4160850","city of rainier",162,"41","000","60850","00000",0,"A","rainier city","Oregon",1905
"2872","OR","rivergrove","38200380200000",86784,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4162250","city of rivergrove",162,"41","000","62250","00000",0,"A","rivergrove city","Oregon",544
"2873","OR","shaniko","38203300500000",86861,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4166700","city of shaniko",162,"41","000","66700","00000",0,"A","shaniko city","Oregon",32
"2874","OR","rufus","38202870100000",86811,2021,930139,363704,4594,0,561841,0,0,0,0,0,0,229254,135097,0,102478,-18450,485279,0,0,0,466829,"4164200","city of rufus",162,"41","000","64200","00000",0,"A","rufus city","Oregon",264
"2875","OR","scappoose","38200500600000",86837,2021,10363597,176410,760477,106504,0,3381373,5541994,0,184207,0,212632,4876863,274025,572173,4612354,-75325,10410740,0,0,0,10335415,"4165500","city of scappoose",162,"41","000","65500","00000",0,"A","scappoose city","Oregon",8011
"2876","OR","scotts mills","38202401200000",86848,2021,0,0,0,0,67055,0,0,0,0,0,0,151788,22609,0,70444,-137129,381970,0,0,0,244841,"4165800","city of scotts mills",162,"41","000","65800","00000",0,"A","scotts mills city","Oregon",421
"2877","OR","sheridan","38203600800000",86864,2021,84650,1590000,84650,0,29553,0,1771376,0,0,0,0,3489218,461394,112594,1471027,1107917,4426316,0,0,0,5534233,"4167050","city of sheridan",162,"41","000","67050","00000",0,"A","sheridan city","Oregon",6229
"2878","OR","sherwood","38203400700000",86878,2021,46345875,20175041,3134874,155937,3995000,0,17197562,0,674469,86655,1007989,15186164,6610910,3445135,12259221,5349953,32151476,0,0,0,37501430,"4167100","city of sherwood",162,"41","000","67100","00000",0,"A","sherwood city","Oregon",20450
"2879","OR","seaside","38200400500000",86853,2021,50430949,23319157,3520843,0,5682631,0,16567576,0,520270,0,799446,6014781,394923,0,16632377,59311,22982770,0,0,0,23042081,"4165950","city of seaside",162,"41","000","65950","00000",0,"A","seaside city","Oregon",7118
"2880","OR","sisters","38200900300000",86901,2021,8763666,5496944,1074867,0,282464,0,1779036,0,50470,7773,79885,3093133,579015,3758237,3400732,4970262,5860855,0,0,0,10831117,"4167950","city of sisters",162,"41","000","67950","00000",0,"A","sisters city","Oregon",3058
"2881","OR","summerville","38203100700000",86987,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4170850","town of summerville",162,"41","000","70850","00000",0,"A","summerville town","Oregon",118
"2882","OR","springfield","38202000900000",65027,2021,135441249,30183515,19687496,0,0,2532521,71428211,0,7051714,398376,6508372,30685395,7949043,14869843,49715905,12456784,90763402,0,0,0,103220186,"4169600","city of springfield",162,"41","000","69600","00000",0,"A","springfield city","Oregon",61843
"2883","OR","st paul","38202401000000",86965,2021,122,0,122,0,530298,0,0,0,0,0,0,308195,34500,20943,141155,-169580,674373,0,0,0,504793,"4164850","city of st paul",162,"41","000","64850","00000",0,"A","st paul city","Oregon",434
"2884","OR","tangent","38202290100000",87018,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4172600","city of tangent",162,"41","000","72600","00000",0,"A","tangent city","Oregon",1241
"2885","OR","sublimity","38202401500000",86979,2021,109645,0,65633,0,0,0,0,0,0,0,44012,1910056,220082,1037985,599948,2037458,1730613,0,0,0,3768071,"4170700","city of sublimity",162,"41","000","70700","00000",0,"A","sublimity city","Oregon",2966
"2886","OR","tigard","38203480200000",52737,2021,179304293,143574589,16354853,0,0,1472023,14812243,0,1330957,70282,1759628,43960582,13346482,11798074,34953991,20441317,83617812,0,0,0,104059129,"4173650","city of tigard",162,"41","000","73650","00000",0,"A","tigard city","Oregon",54816
"2887","OR","spray","38203550100000",86952,2021,821556,0,25718,0,795838,0,0,0,0,0,0,111110,565322,9344,104283,495770,294289,0,0,0,790059,"4169450","town of spray",162,"41","000","69450","00000",0,"A","spray town","Oregon",139
"2888","OR","toledo","38202100600000",87066,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4174000","city of toledo",162,"41","000","74000","00000",0,"A","toledo city","Oregon",3550
"2889","OR","unity","38200190100000",87160,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4176250","city of unity",162,"41","000","76250","00000",0,"A","unity city","Oregon",41
"2890","OR","wasco","38202800300000",87236,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4178950","city of wasco",162,"41","000","78950","00000",0,"A","wasco city","Oregon",416
"2891","OR","warrenton","38200400600000",87230,2021,19668898,4882488,1042319,0,5740730,332081,7138327,0,0,0,255181,10537833,634416,457606,5445251,3247429,13827677,0,0,0,17075106,"4178900","city of warrenton",162,"41","000","78900","00000",0,"A","warrenton city","Oregon",6274
"2892","OR","waterloo","38202201000000",87266,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4179050","city of waterloo",162,"41","000","79050","00000",0,"A","waterloo town","Oregon",221
"2893","OR","union","38203100800000",87136,2021,1546942,1543147,3795,0,0,0,0,0,0,0,0,1350067,175429,77041,578164,298270,1882431,0,0,0,2180701,"4175850","city of union",162,"41","000","75850","00000",0,"A","union city","Oregon",2153
"2894","OR","vale","38202300400000",47397,2021,8074754,2975000,81521,0,0,4897161,951506,0,0,0,0,1529607,295353,114314,814048,-81107,2834429,0,0,0,2753322,"4176600","city of vale",162,"41","000","76600","00000",0,"A","vale city","Oregon",1898
"2895","OR","vernonia","38200500700000",87188,2021,7224912,6713255,0,70584,441073,0,1689021,0,0,0,0,1845364,152306,894807,1366039,936452,3322064,0,0,0,4258516,"4177250","city of vernonia",162,"41","000","77250","00000",0,"A","vernonia city","Oregon",2374
"2896","OR","wallowa","38203200400000",87201,2021,0,0,0,30492,0,0,0,0,0,0,0,488911,85477,100000,286666,65818,895236,0,0,0,961054,"4178150","city of wallowa",162,"41","000","78150","00000",0,"A","wallowa city","Oregon",800
"2897","OR","west linn","38200301000000",87275,2021,53715747,26239792,2786666,311294,0,0,18866291,0,690319,102636,1261385,26085539,5949080,875416,12236393,2526733,42619695,0,0,0,45146428,"4180150","city of west linn",162,"41","000","80150","00000",0,"A","west linn city","Oregon",27372
"2898","OR","weston","38203001100000",87288,2021,1487507,1438619,0,0,0,48888,0,0,0,0,0,395102,1745,691251,510593,638744,959947,0,0,0,1598691,"4180350","city of weston",162,"41","000","80350","00000",0,"A","weston city","Oregon",705
"2899","OR","wheeler","38202900600000",87297,2021,785873,745221,3356,0,0,37296,0,0,0,0,0,216283,55529,98479,332342,121554,581079,0,0,0,702633,"4181300","city of wheeler",162,"41","000","81300","00000",0,"A","wheeler city","Oregon",426
"2900","OR","wood village","38202600500000",87341,2021,5968989,3435000,1032814,0,0,0,1406630,0,16820,11045,77725,2937922,149604,17000,2692863,350081,5447308,0,0,0,5797389,"4183950","city of wood village",162,"41","000","83950","00000",0,"A","wood village city","Oregon",4391
"2901","OR","willamina","38203600900000",87318,2021,2057880,687480,284253,151839,934308,0,0,0,0,0,0,1851001,424163,0,818912,740365,2353711,0,0,0,3094076,"4182350","city of willamina",162,"41","000","82350","00000",0,"A","willamina city","Oregon",2240
"2902","OR","troutdale","38202600400000",87084,2021,17853764,10250862,768017,0,1500000,0,4649867,0,191597,0,321228,10519663,1221393,1179116,15224598,3834726,24310044,0,0,0,28144770,"4174850","city of troutdale",162,"41","000","74850","00000",0,"A","troutdale city","Oregon",16294
"2903","OR","ukiah","38203090100000",87106,2021,567057,0,0,0,567057,0,0,0,0,0,0,154998,28359,0,45763,-13425,242545,0,0,0,229120,"4175550","city of ukiah",162,"41","000","75550","00000",0,"A","ukiah city","Oregon",164
"2904","OR","umatilla","38203001000000",87108,2021,6266668,510000,0,0,0,5756668,4125265,0,0,37851,0,7633763,197616,243249,9902832,7618762,10358698,0,0,0,17977460,"4175650","city of umatilla",162,"41","000","75650","00000",0,"A","umatilla city","Oregon",7363
"2905","OR","turner","38202401600000",87095,2021,6502761,5225000,87215,0,0,11452,1179094,0,0,9006,0,2042212,68214,235361,1149577,444458,3050906,0,0,0,3495364,"4175150","city of turner",162,"41","000","75150","00000",0,"A","turner city","Oregon",2446
"2906","RI","north kingstown","40300500500000",42950,2021,190455490,63741035,5783594,941563,0,0,97287075,0,17834312,0,3067911,16755743,23376108,1060767,92332655,5917431,127607842,0,0,0,133525273,"4451580","town of north kingstown",61,"44","009",NA,"51580",0,"A","north kingstown town","Rhode Island",27738
"2907","RI","barrington","40300100100000",38207,2021,149907253,12376410,3198189,426059,71272743,0,61814487,5499932,0,6237961,750116,8140005,20809451,273433,69752304,7676726,91298467,0,0,0,98975193,"4405140","town of barrington",61,"44","001",NA,"05140",0,"A","barrington town","Rhode Island",17152
"2908","RI","hopkinton","40300500300000",108569,2021,8625621,4195809,244338,182652,207104,0,3577326,490008,0,0,177320,920467,6358273,57986,20024997,9803,27351920,0,0,0,27361723,"4435380","town of hopkinton",61,"44","009",NA,"35380",0,"A","hopkinton town","Rhode Island",8398
"2909","RI","north smithfield","40300400900000",38218,2021,70674706,14215015,1504099,40606,16598834,0,26359934,2997871,10448082,0,1306266,5803653,12710382,585745,36948386,5419150,50629016,0,0,0,56048166,"4452480","town of north smithfield",61,"44","007",NA,"52480",0,"A","north smithfield town","Rhode Island",12590
"2910","RI","richmond","40300500600000",98503,2021,6344912,2820702,374193,1222,1900059,0,954352,0,0,0,253124,1166117,6028808,41601,21001536,449024,27789038,0,0,0,28238062,"4461160","town of richmond",61,"44","009",NA,"61160",0,"A","richmond town","Rhode Island",8023
"2911","RI","pawtucket","40200400300000",38204,2021,749320289,35917611,19333358,4292001,153624849,34000000,275430567,0,216068206,0,10444494,38167769,28762611,2712745,257843708,174715317,152771516,0,0,0,327486833,"4454640","city of pawtucket",162,"44","000","54640","00000",0,"A","pawtucket city","Rhode Island",75612
"2912","RI","narragansett","40300500400000",43064,2021,136169830,26945110,3893338,31705,1338575,0,63038550,0,34714036,0,4786475,16178754,7984286,1000322,57678286,9315892,73525756,0,0,0,82841648,"4448340","town of narragansett",61,"44","009",NA,"48340",0,"A","narragansett town","Rhode Island",14536
"2913","RI","smithfield","40300401100000",43609,2021,155301621,24663200,11011350,0,0,0,59757462,0,53327917,0,5976470,11140567,12072440,43113729,66263273,49616482,82973527,0,0,0,132590009,"4466200","town of smithfield",61,"44","007",NA,"66200",0,"A","smithfield town","Rhode Island",22124
"2914","RI","jamestown","40300300100000",108570,2021,47478423,16794094,2370459,854000,0,4437133,10622709,0,11076220,0,1323808,4931945,2265245,0,23547713,1548735,29196168,0,0,0,30744903,"4436820","town of jamestown",61,"44","005",NA,"36820",0,"A","jamestown town","Rhode Island",5556
"2915","RI","south kingstown","40300500700000",38220,2021,94145915,12549235,6739934,0,0,0,68552248,0,0,0,5230932,12263667,13826998,942238,84449415,8176203,103306115,0,0,0,111482318,"4467460","town of south kingstown",61,"44","009",NA,"67460",0,"A","south kingstown town","Rhode Island",31934
"2916","RI","tiverton","40300300600000",38212,2021,108724666,34874487,3342079,475398,0,0,31315012,0,26478611,0,1539079,2995368,14751848,2990477,42979313,2176823,61540183,0,0,0,63717006,"4470880","town of tiverton",61,"44","005",NA,"70880",0,"A","tiverton town","Rhode Island",16360
