"","state.abb","name","government_id","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","geo_id","name_midfile","sumlev","state","county","place","cousub","concit","funcstat","name_census","state.name","population"
"3443","NE","grant","28206800300000",81848,2022,4120500,1615000,291267,0,2131511,0,0,0,0,0,0,3088850,304772,761258,1177013,1384841,3947052,0,0,0,5331893,"3119910","city of grant",162,"31","000","19910","00000",0,"A","grant city","Nebraska",1200
"3444","OK","mill creek","37203500400000",125687,2022,13737,0,13737,0,0,0,0,0,0,0,0,130862,0,0,217194,-19839,367895,13086154,0,0,13086154,"4048500","town of mill creek",162,"40","000","48500","00000",0,"A","mill creek town","Oklahoma",291
"3445","OK","commerce","37205800200000",125869,2022,342026,0,54498,0,0,42798,0,0,0,0,0,1130458,246861,67007,702898,143452,2003772,0,0,0,2147224,"4016500","city of commerce",162,"40","000","16500","00000",0,"A","commerce city","Oklahoma",2269
"3446","OR","chiloquin","38201800200000",85253,2022,485551,0,41030,0,0,401665,22536,0,0,0,0,385587,235983,0,342546,-14798,978914,0,0,0,964116,"4113050","city of chiloquin",162,"41","000","13050","00000",0,"A","chiloquin city","Oregon",761
"3447","AZ","peoria","03200700900000",31635,2022,603214805,290857651,60506284,0,72064013,0,153595918,0,106822,3716776,19118270,137122273,26225414,56381073,215889011,69067109,366550662,52608357,0,9650098,435617771,"0454050","city of peoria",162,"04","000","54050","00000",0,"A","peoria city","Arizona",190966
"3448","TN","erin","43204200100000",57920,2022,5380113,142240,1146426,0,2111927,0,0,205215,31771,0,0,2075613,66251,3457392,1261868,3218809,3642315,0,0,0,6861124,"4724320","city of erin",162,"47","000","24320","00000",0,"A","erin city","Tennessee",1224
"3449","OR","winston","38201001100000",87332,2022,4104344,0,158113,0,0,2127490,1447381,0,181353,19487,190007,2943764,239967,751679,2995029,1144363,5786076,0,0,0,6930439,"4183400","city of winston",162,"41","000","83400","00000",0,"A","winston city","Oregon",5626
"3450","CA","tracy","05203900500000",31866,2022,191551821,35315000,53610732,0,6456524,0,53984743,0,7055491,0,9408377,102066232,15263795,75896139,116102745,99593954,209734957,22410275,0,6289391,309328911,"0680238","city of tracy",162,"06","000","80238","00000",0,"A","tracy city","California",93115
"3451","OR","myrtle point","38200600600000",86461,2022,11703353,9627954,129378,0,0,413816,1384908,0,91262,24700,56035,2764527,383712,0,1813738,436983,4524994,645555,0,0,4961977,"4151050","city of myrtle point",162,"41","000","51050","00000",0,"A","myrtle point city","Oregon",2480
"3452","FL","auburndale","10205300100000",68530,2022,84298809,47040654,13908829,0,1807823,3445000,2564039,0,14366220,0,1166244,22598249,681346,17727460,17506357,25997509,32515903,16067200,0,4142637,58513412,"1202550","city of auburndale",162,"12","000","02550","00000",0,"A","auburndale city","Florida",15605
"3453","RI","glocester","40300400500000",108568,2022,12626937,925000,2639316,0,388729,0,6175997,2023119,1553919,0,779076,745353,6362172,0,25988245,805061,32290709,13727,0,0,33095770,"4430340","town of glocester",61,"44","007",NA,"30340",0,"A","glocester town","Rhode Island",9980
"3454","OR","hood river","38201400200000",85831,2022,27891609,715957,2502963,0,17445551,0,5811009,0,590650,160418,780203,11257370,18979,530153,12159525,4818536,19147491,4562781,0,70400,23966027,"4134900","city of hood river",162,"41","000","34900","00000",0,"A","hood river city","Oregon",8313
"3455","TN","greeneville","43203000200000",38545,2022,57202098,31380573,7416737,0,1745364,1100000,0,21744630,13889520,0,1124037,15378759,26647559,2279269,31554783,11623269,64237101,0,0,0,75860370,"4730980","town of greeneville",162,"47","000","30980","00000",0,"A","greeneville town","Tennessee",15486
"3456","CA","mount shasta","05204700600000",91964,2022,16689097,5559635,4414523,0,0,3826459,2521006,0,0,0,203128,4310231,2236173,12313040,5193153,13150368,10902229,0,0,6171236,24052597,"0649852","city of mount shasta",162,"06","000","49852","00000",0,"A","mount shasta city","California",3224
"3457","FL","tequesta","10205050500000",70436,2022,12644817,0,1255877,0,0,9037386,183405,4179194,913400,0,918271,11180664,1581739,170131,12152525,4120414,20964645,6579570,0,108464,25085059,"1271525","village of tequesta",162,"12","000","71525","00000",0,"A","tequesta village","Florida",6163
"3458","TX","schertz","44209450100000",88443,2022,150857412,116034615,17205459,0,0,0,11467351,0,3685971,0,1564917,46470443,3970029,13131745,46871883,27496211,82947889,0,0,0,110444100,"4866128","city of schertz",162,"48","000","66128","00000",0,"A","schertz city","Texas",42000
"3459","TX","nassau bay","44210180200000",53010,2022,16627526,11043055,4824010,0,0,150179,41558,0,201818,0,341422,3626129,2523758,42000,7379858,1352088,12219657,0,0,0,13571745,"4850376","city of nassau bay",162,"48","000","50376","00000",0,"A","nassau bay city","Texas",5347
"3460","TX","mckinney","44204300800000",46697,2022,783631732,618140634,98857717,0,0,0,22684238,0,23882968,0,18301188,189803496,10903167,82493357,194610643,94969175,382841488,123385297,0,0,477810663,"4845744","city of mckinney",162,"48","000","45744","00000",0,"A","mckinney city","Texas",195326
"3461","AZ","thatcher","03200500300000",110879,2022,6768145,0,724111,0,0,995000,4521304,0,153369,255610,374361,5884846,1327231,912420,6733830,1932723,12925604,443916,0,30570,14858327,"0473420","town of thatcher",162,"04","000","73420","00000",0,"A","thatcher town","Arizona",5285
"3462","TX","rowlett","44205702200000",65673,2022,178977866,155215258,9686324,0,0,0,2891474,0,1756545,0,4591652,52903153,9774522,10081753,58903932,25770725,105892635,0,0,0,131663360,"4863572","city of rowlett",162,"48","000","63572","00000",0,"A","rowlett city","Texas",62551
"3463","CA","mission viejo","05203040100000",42630,2022,74954753,45263678,17109231,0,0,0,9641920,0,0,2136541,2734125,15914279,10455330,1577577,66574287,7633472,86888001,3804312,0,0,94521473,"0648256","city of mission viejo",162,"06","000","48256","00000",0,"A","mission viejo city","California",93639
"3464","FL","jupiter inlet colony","10205051000000",69418,2022,7212234,0,352265,0,0,6832640,0,0,0,0,27329,785756,2500,0,2490323,114982,3163597,0,0,0,3278579,"1235900","town of jupiter inlet colony",162,"12","000","35900","00000",0,"A","jupiter inlet colony town","Florida",403
"3465","TN","lewisburg","43205900300000",47817,2022,54076132,5337108,8465455,0,5315176,1256869,7552789,0,25442936,0,682185,45224498,1442525,434037,10707204,2995081,54813183,0,0,0,57808264,"4741860","city of lewisburg",162,"47","000","41860","00000",0,"A","lewisburg city","Tennessee",12296
"3466","TN","monterey","43207100400000",87934,2022,6498122,1942108,677002,0,2919847,911111,0,195147,0,0,0,3009841,111289,2775758,2018930,3010608,4905210,0,0,0,7915818,"4749760","town of monterey",162,"47","000","49760","00000",0,"A","monterey town","Tennessee",2747
"3467","OR","harrisburg","38202200400000",85792,2022,15068715,13563473,624986,0,0,0,818085,0,33013,11267,29158,1631712,613780,0,2433820,1460956,3218356,0,0,0,4679312,"4132550","city of harrisburg",162,"41","000","32550","00000",0,"A","harrisburg city","Oregon",3653
"3468","TX","el paso","44207100200000",43166,2022,2658808584,1789987568,320617220,0,0,1050000,249896511,0,120299852,0,75405005,263099225,112141064,50154444,629533684,234010264,820918153,49320190,0,6907706,1054928417,"4824000","city of el paso",162,"48","000","24000","00000",0,"A","el paso city","Texas",678697
"3469","TX","pittsburg","44203200100000",129566,2022,2253173,0,1422772,0,0,321000,0,536297,146781,0,58119,2804595,810059,64797,2994675,297803,6376323,0,0,0,6674126,"4857908","city of pittsburg",162,"48","000","57908","00000",0,"A","pittsburg city","Texas",4331
"3470","ID","lewiston","13203500300000",32692,2022,85925245,54260817,8159569,0,0,0,20945369,12783126,0,0,2559489,31108133,5606558,3955188,32917063,21905695,51681247,0,0,0,73586942,"1646540","city of lewiston",162,"16","000","46540","00000",0,"A","lewiston city","Idaho",34204
"3471","NE","morrill","28207900800000",109323,2022,3077186,2765000,274206,0,0,0,0,0,0,0,37980,3093800,287365,303240,657234,341239,4000400,2455608,275,0,4341639,"3132830","village of morrill",162,"31","000","32830","00000",0,"A","morrill village","Nebraska",935
"3472","OK","nowata","37205300300000",125818,2022,2463761,2405000,0,0,0,0,0,0,0,0,0,292344,4763,640855,1569845,15009,2492798,0,0,0,2507807,"4052900","city of nowata",162,"40","000","52900","00000",0,"A","nowata city","Oklahoma",3513
"3473","OR","warrenton","38200400600000",87230,2022,15320629,4112322,1792442,0,5027222,269242,3560258,0,0,0,248321,10692307,580406,735871,5947211,5501151,12454644,0,0,0,17955795,"4178900","city of warrenton",162,"41","000","78900","00000",0,"A","warrenton city","Oregon",6274
"3474","NE","prague","28207801100000",109438,2022,0,357412,0,0,0,0,0,0,0,0,0,449457,0,27345,419607,239935,656474,0,0,0,896409,"3139975","village of prague",162,"31","000","39975","00000",0,"A","prague village","Nebraska",289
"3475","TX","copperas cove","44205000100000",88130,2022,107394727,89407921,11193889,0,0,0,2952822,0,2199118,0,1185990,25610908,1768429,0,20684441,8516404,39547374,0,0,0,48063778,"4816624","city of copperas cove",162,"48","000","16624","00000",0,"A","copperas cove city","Texas",36663
"3476","TX","boerne","44213000100000",59344,2022,94535700,67707254,5990215,0,0,0,12690860,0,5385752,0,1743907,48285017,5677645,18518610,26790275,32614063,66657484,18493259,0,90499,99271547,"4809160","city of boerne",162,"48","000","09160","00000",0,"A","boerne city","Texas",17857
"3477","NE","emerson","28202600400000",109098,2022,4644,155000,4644,0,0,0,0,0,0,0,0,1034591,119589,0,573303,-63943,1791426,0,0,0,1727483,"3115710","village of emerson",162,"31","000","15710","00000",0,"A","emerson village","Nebraska",828
"3478","UT","wellington city","45200400700000",88641,2022,987644,795000,126347,0,0,0,0,83350,0,0,14880,1532754,268449,818648,887911,1145877,2361885,0,0,0,3507762,"4982510","city of wellington",162,"49","000","82510","00000",0,"A","wellington city","Utah",1609
"3479","FL","lake clarke shores","10205050200000",69468,2022,6125174,0,2225468,0,0,3303000,0,0,53430,0,123225,3692533,603231,130177,3349640,1004353,6771228,3324051,0,125000,7775581,"1237800","town of lake clarke shores",162,"12","000","37800","00000",0,"A","lake clarke shores town","Florida",3569
"3480","TX","euless","44222000800000",98530,2022,138514053,82530206,33049130,0,0,9155000,0,205029,10881036,0,2614366,43817197,1054703,1805331,83255460,28178178,101754513,29409436,0,0,129932691,"4824768","city of euless",162,"48","000","24768","00000",0,"A","euless city","Texas",61028
"3481","MA","deerfield","22300600700000",116633,2022,34826560,2940000,19847045,0,0,0,2933176,0,8355653,0,694319,4013934,3969140,522134,14887775,1295212,22097771,0,0,0,23392983,"2516670","town of deerfield",61,"25","011",NA,"16670",0,"A","deerfield town","Massachusetts",5088
"3482","WY","sheridan","51201700400000",40137,2022,63030122,105000,9467731,0,1725490,18156138,17106982,0,0,0,1686229,16026069,17962826,2059749,23754959,9398330,50405273,5866633,0,931355,59803603,"5669845","city of sheridan",162,"56","000","69845","00000",0,"A","sheridan city","Wyoming",18742
"3483","MI","fulton township","23302900500000",104243,2022,286226,0,286226,0,0,0,0,0,0,0,0,230048,1058,0,500785,-49252,781143,83713,0,0,731891,"2631080","township of fulton",61,"26","057",NA,"31080",0,"A","fulton township","Michigan",2481
"3484","IL","hamel township","14306001000000",92383,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,47623,944768,423853,568538,0,0,0,992391,"1732421","township of hamel",61,"17","119",NA,"32421",0,"A","hamel township","Illinois",2763
"3485","MA","east longmeadow","22300700500000",34058,2022,125057439,16475934,6247257,0,0,0,41175560,0,60325097,0,701979,9756420,24123513,2545666,50566224,8451715,78540108,2826316,0,0,86991823,"2519645","town of east longmeadow",61,"25","013",NA,"19645",0,"A","east longmeadow town","Massachusetts",16425
"3486","MA","egremont","22300200700000",116586,2022,2511730,651666,200785,0,0,1028401,0,0,569849,0,61029,532129,1251917,149984,5022011,382773,6573268,0,0,0,6956041,"2521360","town of egremont",61,"25","003",NA,"21360",0,"A","egremont town","Massachusetts",1372
"3487","MA","winchester","22300904300000",34088,2022,293096006,140755019,9255030,0,0,15275139,0,6685918,125597049,0,2159514,22379776,26716522,49860,118478241,12582580,155041819,7106106,0,0,167624399,"2580510","town of winchester",61,"25","017",NA,"80510",0,"A","winchester town","Massachusetts",22971
"3488","IA","osceola","16202000200000",96574,2022,0,42254696,0,0,0,419525,0,571436,0,0,143920,2774493,1366481,1704394,30795921,2270194,34371095,0,0,0,36641289,"1959835","city of osceola",162,"19","000","59835","00000",0,"A","osceola city","Iowa",5409
"3489","ID","twin falls","13204200800000",47893,2022,85969863,33930860,16982828,0,0,728832,22867124,8668968,0,0,2554506,36725948,12233876,4341949,20130916,-1031770,74464459,12052338,0,0,73432689,"1682810","city of twin falls",162,"16","000","82810","00000",0,"A","twin falls city","Idaho",51811
"3490","IL","wood dale","14202201900000",74531,2022,90901509,31421051,4350454,0,22718642,0,24214166,4091426,7305862,0,741334,12220622,576984,302499,19713579,755151,32058533,0,0,0,32813684,"1782985","city of wood dale",162,"17","000","82985","00000",0,"A","wood dale city","Illinois",13978
"3491","WV","mill creek","49204200500000",131053,2022,2549722,2189107,347283,0,0,13332,0,0,0,0,0,417912,809011,1000000,110479,1930564,406838,0,0,0,2337402,"5454100","town of mill creek",162,"54","000","54100","00000",0,"A","mill creek town","West Virginia",557
"3492","UT","hooper city","45202930200000",88558,2022,8881186,0,978810,0,7825000,29812,0,136057,0,0,47564,2673460,477365,389968,2180582,1154499,4566876,0,0,0,5721375,"4936400","city of hooper",162,"49","000","36400","00000",0,"A","hooper city","Utah",9092
"3493","NC","magnolia","34203100500000",59777,2022,489560,0,195051,0,0,0,55415,0,0,0,11224,479563,34771,1088016,640650,938805,1304195,0,0,0,2243000,"3740640","town of magnolia",162,"37","000","40640","00000",0,"A","magnolia town","North Carolina",835
"3494","NC","kinston","34205400100000",36712,2022,41405416,604000,6090710,0,0,10885782,7452407,0,4127730,0,1221579,75163259,958879,0,31763663,18736464,89149337,47433657,0,0,107885801,"3735920","city of kinston",162,"37","000","35920","00000",0,"A","kinston city","North Carolina",19801
"3495","MA","tewksbury","22300903400000",34084,2022,379502050,143862063,20765825,0,0,0,99361547,0,110605912,0,2515800,24534746,31604289,9642993,112940234,18587706,160134556,0,0,0,178722262,"2569415","town of tewksbury",61,"25","017",NA,"69415",0,"A","tewksbury town","Massachusetts",31331
"3496","SC","summerville","41201800500000",42866,2022,69276036,25368315,3863435,0,0,0,36111904,0,0,0,1411313,22066918,3439620,3721320,30082930,6385938,52924850,0,0,0,59310788,"4570270","town of summerville",162,"45","000","70270","00000",0,"A","summerville town","South Carolina",50973
"3497","UT","monticello city","45201900200000",88581,2022,4852912,4253185,551769,0,0,0,0,165755,0,0,47958,1912764,163390,130962,1276638,-107138,3590891,0,0,0,3483754,"4951580","city of monticello",162,"49","000","51580","00000",0,"A","monticello city","Utah",1820
"3498","IL","douglas township","14303801100000",92232,2022,359627,0,0,0,0,359627,0,0,0,0,0,21025,0,0,1095661,400874,715812,0,0,0,1116686,"1720487","township of douglas",61,"17","075",NA,"20487",0,"A","douglas township","Illinois",2050
"3499","OK","grove","37202100200000",65274,2022,18541634,0,2809155,0,0,10384385,0,2570390,814744,0,1389856,11427329,879391,0,11679128,9147150,14838698,0,0,0,23985848,"4031600","city of grove",162,"40","000","31600","00000",0,"A","grove city","Oklahoma",6954
"3500","SC","lake city","41202100300000",128111,2022,25958512,15170320,3216884,0,0,0,6218099,0,295857,0,132321,6827347,630951,4114443,4435556,2938439,13069858,1599666,0,0,16008297,"4539310","city of lake city",162,"45","000","39310","00000",0,"A","lake city city","South Carolina",6046
"3501","TN","rockwood","43207300400000",129339,2022,27617685,13911082,8822760,0,0,0,0,1901484,1198173,0,0,45992574,311754,635328,4188451,4563487,46564620,0,0,0,51128107,"4764440","city of rockwood",162,"47","000","64440","00000",0,"A","rockwood city","Tennessee",5442
"3502","TX","kerrville","44213300100000",88335,2022,125374411,103508333,8028180,0,675000,7500000,0,813228,1686911,0,1643204,21986842,3241611,812862,28920057,6289269,48672103,0,0,0,54961372,"4839040","city of kerrville",162,"48","000","39040","00000",0,"A","kerrville city","Texas",24292
"3503","TN","plainview","43208720100000",107319,2022,194889,0,194889,0,0,0,0,0,0,0,0,31645,122842,0,371480,60371,465596,0,0,0,525967,"4759020","city of plainview",162,"47","000","59020","00000",0,"A","plainview city","Tennessee",2057
"3504","CT","windsor","07300202500000",32138,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0987000","town of windsor",61,"09","110",NA,"87000",0,"A","windsor town","Connecticut",29489
"3505","TN","union city","43206600700000",398562,2022,20890108,13016322,1348247,0,4059499,0,0,12566406,1875616,0,395321,8582292,20284398,0,19010610,11453761,36423539,0,0,0,47877300,"4775940","city of union city",162,"47","000","75940","00000",0,"A","union city city","Tennessee",11168
"3506","TN","woodbury","43200800200000",88042,2022,3222521,2240574,598797,0,358358,0,0,1386309,24792,0,0,2651772,108125,1576143,1596640,2068961,3863719,0,0,0,5932680,"4781560","town of woodbury",162,"47","000","81560","00000",0,"A","woodbury town","Tennessee",2704
"3507","OR","hubbard","38202400700000",85871,2022,37984,0,76332,0,154958,0,935505,0,0,0,0,1716821,699671,85406,1461097,982852,2980143,619992,0,7026,3962995,"4135450","city of hubbard",162,"41","000","35450","00000",0,"A","hubbard city","Oregon",3430
"3508","OK","lone grove","37201080200000",125533,2022,9132645,0,1039,0,0,9024791,0,0,0,0,0,1857287,85870,0,2377042,488790,3831409,1691511,2881,447205,4320199,"4043750","city of lone grove",162,"40","000","43750","00000",0,"A","lone grove city","Oklahoma",4992
"3509","TN","woodland mills","43206680100000",88043,2022,5089,0,5089,0,0,0,0,0,0,0,0,297995,80174,0,135098,107939,405328,0,0,0,513267,"4781700","city of woodland mills",162,"47","000","81700","00000",0,"A","woodland mills city","Tennessee",344
"3510","TN","clifton","43209100100000",87811,2022,722614,0,217236,0,335827,0,0,682394,169551,0,0,2492990,124882,818109,980778,1307162,3109597,0,0,0,4416759,"4715480","city of clifton",162,"47","000","15480","00000",0,"A","clifton city","Tennessee",2658
"3511","TN","algood","43207100100000",87766,2022,2232350,0,826190,0,986530,0,0,0,0,0,426376,2613845,281450,0,4294740,1060309,6129726,0,0,0,7190035,"4700640","city of algood",162,"47","000","00640","00000",0,"A","algood city","Tennessee",3965
"3512","CA","oxnard","05205600300000",31895,2022,779235992,346097137,99257199,0,0,293312,191104486,0,61762588,0,18749588,186761235,71354368,10134988,215736273,65116139,418870725,57211384,0,0,483986864,"0654652","city of oxnard",162,"06","000","54652","00000",0,"A","oxnard city","California",202067
"3513","CT","simsbury","07300201900000",32132,2022,94008361,45224994,10162564,0,19568,0,33603836,0,3924099,0,1043300,11633929,27456694,1758102,100001909,3533224,137317410,16819987,0,0,140850634,"0968940","town of simsbury",61,"09","110",NA,"68940",0,"A","simsbury town","Connecticut",24519
"3514","TN","lafayette","43205600100000",38552,2022,3397237,0,1569887,0,1618599,0,0,1234393,208751,0,0,7857707,219958,1135191,4953089,3653537,10512408,0,0,0,14165945,"4740160","city of lafayette",162,"47","000","40160","00000",0,"A","lafayette city","Tennessee",5604
"3515","IL","north riverside","14201606700000",92752,2022,113112435,1995000,2019199,0,4985000,0,46669113,1266987,55808256,0,1017890,8988517,0,268159,16595596,-514389,26366661,3567617,0,0,25852272,"1754144","village of north riverside",162,"17","000","54144","00000",0,"A","north riverside village","Illinois",7429
"3516","MA","westford","22300904000000",44423,2022,209772747,42391000,9843940,0,1817000,6015400,44844218,0,102633178,0,2228000,13575617,38379719,311349,99502504,-3340576,155109765,4281380,0,295099,151769189,"2576135","town of westford",61,"25","017",NA,"76135",0,"A","westford town","Massachusetts",24638
"3517","LA","pineville","19204000700000",65149,2022,36673546,14944220,1556145,0,0,0,11756921,0,6940953,0,992077,11301437,3936644,431017,18787780,8929080,25527798,8157657,0,32138,34456878,"2260530","city of pineville",162,"22","000","60530","00000",0,"A","pineville city","Louisiana",14394
"3518","TX","yoakum","44214300400000",130003,2022,14658518,3050000,4597153,0,0,0,2964049,0,423399,0,344082,17135753,717619,1891681,2288481,3010845,19022689,0,0,0,22033534,"4880560","city of yoakum",162,"48","000","80560","00000",0,"A","yoakum city","Texas",5904
"3519","ME","portland","20200300100000",33882,2022,758247674,461108756,113806713,0,0,63866226,2281922,152632,23044575,0,49990580,118480418,107234069,22262253,226690896,66302250,408365386,0,0,15192441,474667636,"2360545","city of portland",162,"23","000","60545","00000",0,"A","portland city","Maine",68409
"3520","MI","lennon","23207890100000",1240256,2022,216080,0,203369,0,0,0,0,0,0,0,0,107275,76858,0,217816,37572,364377,0,0,0,401949,"2646880","village of lennon",162,"26","000","46880","00000",0,"A","lennon village","Michigan",478
"3521","CA","tustin","05203001900000",31827,2022,140245168,38088960,36806822,0,0,0,35827383,0,13331567,0,5329935,32408312,12313315,14427900,120283112,54934553,124498086,19633007,0,1575140,179432639,"0680854","city of tustin",162,"06","000","80854","00000",0,"A","tustin city","California",79967
"3522","IA","west des moines","16207701400000",33337,2022,326859640,255812415,24621702,0,25100000,508570,8676085,3083141,4706761,0,6352901,37118173,20420536,12562865,109960576,50158860,129903290,2044927,0,0,180062150,"1983910","city of west des moines",162,"19","000","83910","00000",0,"A","west des moines city","Iowa",68726
"3523","TX","weatherford","44218400200000",38703,2022,135955596,88367404,19383758,0,0,2405000,916330,0,20611172,0,3610458,92252527,208277,6694042,41662210,32675046,108142010,0,0,0,140817056,"4876864","city of weatherford",162,"48","000","76864","00000",0,"A","weatherford city","Texas",30868
"3524","IA","hudson","16200700700000",113414,2022,0,5655000,0,0,0,0,0,230405,0,0,84700,1270737,869740,0,3338649,-154745,5633871,0,0,0,5479126,"1937470","city of hudson",162,"19","000","37470","00000",0,"A","hudson city","Iowa",2543
"3525","IA","forest city","16209500200000",114192,2022,0,7044030,0,0,0,1655008,0,589333,0,0,256582,8891286,1011274,223561,5064669,1085203,14105587,0,0,0,15190790,"1928380","city of forest city",162,"19","000","28380","00000",0,"A","forest city city","Iowa",4281
"3526","ME","gardiner","20200600200000",93356,2022,14046163,11165967,654749,0,0,1135733,0,191080,530339,0,559375,3503713,121328,0,12589401,1343682,14870760,1683366,0,0,16214442,"2327085","city of gardiner",162,"23","000","27085","00000",0,"A","gardiner city","Maine",5960
"3527","CT","north branford","07300501100000",68307,2022,89321629,27487918,7741302,0,0,35000000,14441653,0,499704,0,3379662,3758449,10507965,496371,46113213,2693930,58182068,0,0,0,60875998,"0953890","town of north branford",61,"09","170",NA,"53890",0,"A","north branford town","Connecticut",13547
"3528","FL","lake buena vista","10204880200000",69465,2022,51574,0,51574,0,0,0,0,0,0,0,0,0,0,0,5334695,406073,4928622,0,0,0,5334695,"1237625","city of lake buena vista",162,"12","000","37625","00000",0,"A","lake buena vista city","Florida",24
"3529","IL","skokie","14201608800000",93043,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1770122","village of skokie",162,"17","000","70122","00000",0,"A","skokie village","Illinois",67822
"3530","IA","perry","16202501000000",92066,2022,0,16787043,0,0,0,234781,0,640661,0,0,503752,3403461,2642857,2110547,17263724,379380,25041209,0,0,0,25420589,"1962355","city of perry",162,"19","000","62355","00000",0,"A","perry city","Iowa",7840
"3531","TX","watauga","44222080100000",88494,2022,61033962,45487711,8715452,0,0,403105,1033345,0,1741442,0,3225436,14288873,609979,0,18763319,6396401,27265770,9902023,0,0,33662171,"4876672","city of watauga",162,"48","000","76672","00000",0,"A","watauga city","Texas",23658
"3532","FL","mary esther","10204600500000",69635,2022,3268195,0,2617012,0,425375,0,0,0,119555,0,106253,3277429,113559,269437,4476309,2028942,6107792,0,0,221002,8136734,"1243375","city of mary esther",162,"12","000","43375","00000",0,"A","mary esther city","Florida",3983
"3533","CA","la mirada","05201952000000",146384,2022,29503303,6356509,15412685,0,0,0,6690811,0,0,7775698,1033479,13196767,6010595,6419806,32710215,11351082,46986301,0,0,0,58337383,"0640032","city of la mirada",162,"06","000","40032","00000",0,"A","la mirada city","California",47987
"3534","FL","lake mary","10205990100000",69481,2022,19787421,0,11775258,0,0,0,4597258,0,1769145,0,1645760,13401298,1054752,1754575,18426667,1280073,33357219,6593444,0,187566,34637292,"1238425","city of lake mary",162,"12","000","38425","00000",0,"A","lake mary city","Florida",16807
"3535","CA","norwalk","05201950600000",31802,2022,150109991,34414619,41818272,0,0,0,34555795,0,32300891,0,2878374,18233530,56085082,6735642,57158198,32953871,105258581,259858,0,0,138212452,"0652526","city of norwalk",162,"06","000","52526","00000",0,"A","norwalk city","California",102762
"3536","FL","bay lake","10204880100000",68570,2022,186488,0,186488,0,0,0,0,0,0,0,0,0,0,0,18814744,1175778,17638966,0,0,0,18814744,"1204150","city of bay lake",162,"12","000","04150","00000",0,"A","bay lake city","Florida",23
"3537","FL","pinecrest","10201330200000",96418,2022,42302324,22116846,8613953,0,0,0,9723499,0,240549,0,1607477,13205629,1074461,12274428,21571551,12850086,35275983,1255083,0,0,48126069,"1256625","village of pinecrest",162,"12","000","56625","00000",0,"A","pinecrest village","Florida",18387
"3538","NE","nelson","28206500500000",109337,2022,856557,638947,158916,0,0,58694,0,0,0,0,0,811657,18248,0,545540,98821,1276624,0,0,0,1375445,"3133880","city of nelson",162,"31","000","33880","00000",0,"A","nelson city","Nebraska",460
"3539","NE","lexington","28202400500000",108811,2022,18735929,11483036,3883038,0,200000,1542251,0,0,0,0,372234,25323456,1098938,531924,10106088,4860073,32200333,19037081,4820,0,37060406,"3126910","city of lexington",162,"31","000","26910","00000",0,"A","lexington city","Nebraska",10668
"3540","IL","havana","14206300400000",72338,2022,1955576,0,433927,0,0,1271494,0,1800921,164584,0,85571,1006755,679125,0,3957536,1249980,4393436,696043,0,0,5643416,"1733513","city of havana",162,"17","000","33513","00000",0,"A","havana city","Illinois",2963
"3541","KY","richmond","18207600200000",56701,2022,131233939,8088304,5015572,0,48627291,0,49116795,0,14873521,0,5299720,23771510,14970697,641764,37030299,17289346,59124924,0,0,0,76414270,"2165226","city of richmond",162,"21","000","65226","00000",0,"A","richmond city","Kentucky",34594
"3542","NE","lyons","28201100300000",108677,2022,1645204,365000,157857,0,0,1122346,0,0,0,0,0,1773827,666675,0,1144473,770463,2814513,0,0,0,3584976,"3129855","city of lyons",162,"31","000","29855","00000",0,"A","lyons city","Nebraska",820
"3543","NE","albion","28200600100000",108584,2022,5667326,4905000,173968,0,0,588358,0,0,0,0,0,1026752,171727,311957,2095067,333240,3272263,0,0,0,3605503,"3100555","city of albion",162,"31","000","00555","00000",0,"A","albion city","Nebraska",1697
"3544","NE","clarkson","28201900100000",108727,2022,17567,0,17567,0,0,0,0,0,0,0,0,409978,12679,56267,415019,305360,588583,0,0,0,893943,"3109200","city of clarkson",162,"31","000","09200","00000",0,"A","clarkson city","Nebraska",641
"3545","NE","homer","28202200300000",103094,2022,1893,647140,1893,0,0,0,0,0,0,0,0,274599,46105,0,203766,-5685,530155,0,595,0,524470,"3122920","village of homer",162,"31","000","22920","00000",0,"A","homer village","Nebraska",532
"3546","IA","johnston","16207780100000",33338,2022,170043158,160466129,6736145,0,0,0,0,3871701,1597388,0,1243496,15338742,5446602,8922784,31962323,14191112,47479339,7352169,0,1372165,61670451,"1939765","city of johnston",162,"19","000","39765","00000",0,"A","johnston city","Iowa",24058
"3547","NE","butte","28200800300000",108612,2022,0,1497915,0,0,0,0,0,0,0,0,0,207926,117330,192548,221253,194154,544903,0,34278,0,739057,"3107485","village of butte",162,"31","000","07485","00000",0,"A","butte village","Nebraska",283
"3548","NE","ewing","28204500400000",98059,2022,1544235,915409,0,0,0,628826,0,0,0,0,0,235316,76228,106235,333726,196200,555305,0,0,0,751505,"3116270","village of ewing",162,"31","000","16270","00000",0,"A","ewing village","Nebraska",379
