"","state.abb","name","government_id","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","geo_id","name_midfile","sumlev","state","county","place","cousub","concit","funcstat","census_name","state.name","population","Median_Household_Income_2021"
"12681","FL","high springs","10200100500000",69246,2020,14905480,7340510,897928,402907,0,0,5695550,0,0,0,568585,4711683,497354,778692,3964065,-417282,10369076,0,0,0,9951794,"1230525","city of high springs",162,"12","000","30525","00000",0,"A","high springs city","Florida",6227,NA
"12682","FL","holly hill","10206400400000",69278,2020,30404673,6925000,3518144,0,0,8993492,6613522,0,3247548,0,1106967,11694712,922920,1214976,9588171,4564291,18856488,0,0,0,23420779,"1231350","city of holly hill",162,"12","000","31350","00000",0,"A","holly hill city","Florida",12973,NA
"12683","FL","holmes beach","10204100400000",69284,2020,3524613,0,413989,0,0,254286,2374835,0,104173,0,377330,1767059,121264,439528,7129295,763228,8693918,0,0,0,9457146,"1232150","city of holmes beach",162,"12","000","32150","00000",0,"A","holmes beach city","Florida",3010,NA
"12684","FL","edgewood","10204880300000",69007,2020,3488499,0,185162,126307,0,0,3077947,0,53474,0,45609,805106,6660,41474,3379173,-136911,4369324,0,0,0,4232413,"1219900","city of edgewood",162,"12","000","19900","00000",0,"A","edgewood city","Florida",2680,NA
"12685","FL","indian harbour beach","10200570100000",69352,2020,5412413,0,334868,0,0,0,4009683,0,346243,0,721619,346975,164737,365618,7995402,582820,8289912,0,0,0,8872732,"1233450","city of indian harbour beach",162,"12","000","33450","00000",0,"A","indian harbour beach city","Florida",9015,NA
"12686","FL","indian rocks beach","10205200900000",69362,2020,874743,0,243510,0,0,0,436587,0,90824,0,103822,2028872,16286,521002,3846090,-199743,6611993,0,0,0,6412250,"1233625","city of indian rocks beach",162,"12","000","33625","00000",0,"A","indian rocks beach city","Florida",3673,NA
"12687","FL","inverness","10200900200000",69384,2020,22207703,12762470,1201005,1088038,0,2774477,4047048,0,49011,0,285654,6702904,505065,628394,7489752,3061946,12264169,0,0,0,15326115,"1233950","city of inverness",162,"12","000","33950","00000",0,"A","inverness city","Florida",7538,NA
"12688","FL","jacob city","10203240100000",69403,2020,313273,0,52646,0,258000,0,0,0,0,0,0,53846,805738,0,106850,-83952,1050386,0,0,0,966434,"1235200","city of jacob city",162,"12","000","35200","00000",0,"A","jacob city city","Florida",217,NA
"12689","FL","lighthouse point","10200650700000",69555,2020,38530698,17567575,1523217,434948,0,795007,15338450,3203358,1115059,0,1756442,4963281,425242,0,15068343,-2844799,23301665,0,0,0,20456866,"1240450","city of lighthouse point",162,"12","000","40450","00000",0,"A","lighthouse point city","Florida",10488,NA
"12690","FL","layton","10204470100000",69524,2020,15501,0,15501,0,0,0,0,0,0,0,0,27910,0,0,347478,56067,319321,0,0,0,375388,"1239725","city of layton",162,"12","000","39725","00000",0,"A","layton city","Florida",211,NA
"12691","FL","minneola","10203501000000",92010,2020,17207737,0,1669795,0,0,10684295,4643424,0,0,0,210223,7103324,352095,3257233,7899222,6163229,12448645,0,0,0,18611874,"1245900","city of minneola",162,"12","000","45900","00000",0,"A","minneola city","Florida",13848,NA
"12692","FL","laurel hill","10204600400000",101883,2020,342441,0,46541,0,295900,0,0,0,0,0,0,340562,0,130844,363040,203510,630936,0,0,0,834446,"1239650","city of laurel hill",162,"12","000","39650","00000",0,"A","laurel hill city","Florida",582,NA
"12693","FL","north bay","10201301700000",92013,2020,35580807,0,2692573,0,10263267,8339287,12435118,0,241573,0,1608989,7613723,840338,402373,8780506,-231874,17868814,0,0,0,17636940,"1249225","city of north bay village",162,"12","000","49225","00000",0,"A","north bay village city","Florida",8157,NA
"12694","FL","pahokee","10205001800000",92014,2020,1531923,0,824055,0,0,316456,113516,0,96173,0,181723,1491393,893236,498297,2962859,-7173,5852958,0,0,0,5845785,"1253800","city of pahokee",162,"12","000","53800","00000",0,"A","pahokee city","Florida",5524,NA
"12695","FL","newberry","10200100700000",69763,2020,10696439,0,1253804,0,2329157,0,6325516,0,417716,0,370246,9451119,742437,978773,4758575,1217798,14713106,0,0,0,15930904,"1248200","city of newberry",162,"12","000","48200","00000",0,"A","newberry city","Florida",7372,NA
"12696","FL","oak hill","10206450100000",69812,2020,598774,0,282697,0,0,0,304065,0,0,0,12012,363878,31168,587934,1202412,678454,1506938,0,0,0,2185392,"1250450","city of oak hill",162,"12","000","50450","00000",0,"A","oak hill city","Florida",2006,NA
"12697","FL","okeechobee","10204700100000",69835,2020,972667,0,317048,0,0,0,0,1563303,187881,0,467738,788165,615305,0,5453886,-772539,7629895,0,0,0,6857356,"1251200","city of okeechobee",162,"12","000","51200","00000",0,"A","okeechobee city","Florida",5237,NA
"12698","FL","midway","10202040100000",69713,2020,1228221,0,117649,0,0,121247,963866,0,0,0,25459,198382,0,396801,1476011,102133,1969060,0,0,0,2071194,"1245425","city of midway",162,"12","000","45425","00000",0,"A","midway city","Florida",3535,NA
"12699","FL","oldsmar","10205201400000",69840,2020,16459526,0,3494052,0,5779697,2800485,2146414,7061,1443441,0,795436,14226597,307877,499310,13233241,2977275,25289750,0,0,0,28267025,"1251350","city of oldsmar",162,"12","000","51350","00000",0,"A","oldsmar city","Florida",14933,NA
"12700","FL","frostproof","10205300700000",69119,2020,3775897,1849702,384090,0,761330,0,680366,366208,0,0,100409,2426946,373009,224773,1984359,-430667,5439754,0,0,0,5009087,"1224900","city of frostproof",162,"12","000","24900","00000",0,"A","frostproof city","Florida",2925,NA
"12701","FL","bay lake","10204880100000",68570,2020,181152,0,181152,0,0,0,0,0,0,0,0,0,0,0,15152522,741994,14410528,0,0,0,15152522,"1204150","city of bay lake",162,"12","000","04150","00000",0,"A","bay lake city","Florida",23,NA
"12702","FL","milton","10205700200000",69716,2020,16434179,0,1695706,97863,3110438,3774391,6185334,0,832710,0,737726,16886546,20191,1896794,4937786,2541676,21199641,0,0,0,23741317,"1245750","city of milton",162,"12","000","45750","00000",0,"A","milton city","Florida",10190,NA
"12703","FL","san antonio","10205100500000",70148,2020,450410,179000,38418,0,0,0,224319,0,0,0,8673,355760,0,0,805694,252532,908922,0,9669,0,1161454,"1263375","city of san antonio",162,"12","000","63375","00000",0,"A","san antonio city","Florida",1293,NA
"12704","FL","wewahitchka","10202300200000",70685,2020,2176844,1123980,233098,0,0,795815,0,0,0,0,23951,1064801,0,41465,1155963,-35421,2297650,0,0,0,2262229,"1277100","city of wewahitchka",162,"12","000","77100","00000",0,"A","wewahitchka city","Florida",2073,NA
"12705","FL","vernon","10206700200000",96432,2020,984836,696159,86532,53348,0,0,148797,0,0,0,0,520776,5461,119400,364728,-447199,1457564,0,0,0,1010365,"1274125","city of vernon",162,"12","000","74125","00000",0,"A","vernon city","Florida",730,NA
"12706","FL","williston","10203800500000",70691,2020,4354372,0,1100490,0,0,1254251,1351927,865230,449644,0,198060,6912128,0,335107,2450934,-1408211,11106380,0,0,0,9698169,"1277825","city of williston",162,"12","000","77825","00000",0,"A","williston city","Florida",2973,NA
"12707","FL","waldo","10200100800000",70631,2020,2434120,2185000,203740,0,0,0,0,0,0,0,45380,591394,0,355099,732011,-2468,1680972,0,0,0,1678504,"1274925","city of waldo",162,"12","000","74925","00000",0,"A","waldo city","Florida",843,NA
"12708","FL","wauchula","10202500200000",32295,2020,12060168,2110000,1399025,309078,1422198,328905,0,2508615,6021766,0,469196,11515284,84284,716077,2684950,692301,14308294,0,0,0,15000595,"1275375","city of wauchula",162,"12","000","75375","00000",0,"A","wauchula city","Florida",4897,NA
"12709","FL","west melbourne","10200550500000",70667,2020,17953457,4420028,4432145,0,2407865,0,5401243,0,784355,0,507821,16183039,0,7116484,13729252,8943370,28085405,0,0,0,37028775,"1276500","city of west melbourne",162,"12","000","76500","00000",0,"A","west melbourne city","Florida",25922,NA
"12710","FL","west miami","10201302500000",65389,2020,11823628,0,1293123,0,0,2041277,7658709,0,0,0,332507,3989290,695994,56682,6494068,-575569,11811603,0,0,0,11236034,"1276525","city of west miami",162,"12","000","76525","00000",0,"A","west miami city","Florida",7236,NA
"12711","FL","west park","10200610100000",103507,2020,2638144,0,680439,0,0,0,1686079,0,144570,0,127056,5402109,1365278,43759,9038500,-461192,16310838,0,0,0,15849646,"1276658","city of west park",162,"12","000","76658","00000",0,"A","west park city","Florida",15131,NA
"12712","FL","port richey","10205100300000",70034,2020,11552889,2168832,635062,30806,0,0,6264644,0,1872578,0,580967,5157028,79712,138789,4883881,-78655,10338065,0,0,0,10259410,"1258600","city of port richey",162,"12","000","58600","00000",0,"A","port richey city","Florida",3060,NA
"12713","FL","south pasadena","10205202200000",70293,2020,5495864,0,376269,0,0,0,4675599,0,184242,0,259754,1912152,928742,0,5082787,-274564,8198245,0,0,0,7923681,"1267675","city of south pasadena",162,"12","000","67675","00000",0,"A","south pasadena city","Florida",5353,NA
"12714","FL","st augustine beach","10205550100000",70342,2020,16267305,6023792,306552,232760,0,1624918,7057813,0,687064,0,334406,998743,296910,241946,6433504,59837,7911266,0,0,0,7971103,"1262525","city of st augustine beach",162,"12","000","62525","00000",0,"A","st augustine beach city","Florida",6801,NA
"12715","FL","st marks","10206570100000",96423,2020,139744,0,50991,0,0,81477,0,0,0,0,7276,341817,18975,0,293119,-265777,919688,0,0,0,653911,"1262825","city of st marks",162,"12","000","62825","00000",0,"A","st marks city","Florida",276,NA
"12716","FL","sunny isles beach","10201330300000",70398,2020,69592242,9512684,6223582,0,0,11042529,32049328,0,5914336,0,4849783,11731771,1180608,265172,34187089,726324,46638316,0,0,0,47364640,"1269555","city of sunny isles beach",162,"12","000","69555","00000",0,"A","sunny isles beach city","Florida",22342,NA
"12717","FL","sopchoppy","10206550100000",70271,2020,2176529,15000,568725,0,0,768516,732644,0,0,0,91644,1862162,0,562468,168202,987612,1605220,0,0,0,2592832,"1266925","city of sopchoppy",162,"12","000","66925","00000",0,"A","sopchoppy city","Florida",420,NA
"12718","FL","sweetwater","10201302300000",92020,2020,9437662,271617,4367313,301423,157074,0,3001568,0,0,0,1338667,7834594,1546193,401530,13958175,3275301,20465191,0,0,0,23740492,"1270345","city of sweetwater",162,"12","000","70345","00000",0,"A","sweetwater city","Florida",19363,NA
"12719","FL","trenton","10202100200000",70527,2020,1706424,0,215515,0,220782,0,1234211,0,0,0,35916,1544405,502602,148229,1396489,721900,2869825,0,0,0,3591725,"1272350","city of trenton",162,"12","000","72350","00000",0,"A","trenton city","Florida",2017,NA
"12720","GA","lake park","11209200200000",105172,2020,283142,0,27700,0,0,0,251605,0,0,0,3837,202879,63184,315061,571486,345351,807259,0,0,0,1152610,"1344704","city of lake park",162,"13","000","44704","00000",0,"A","lake park city","Georgia",928,NA
"12721","GA","clarkston","11204400300000",105152,2020,16889351,8051696,1347616,0,0,3650432,2894283,0,0,0,431672,1468997,1434288,2865300,4617875,2528506,7857954,0,0,0,10386460,"1316544","city of clarkston",162,"13","000","16544","00000",0,"A","clarkston city","Georgia",14754,NA
"12722","GA","hamilton","11207200200000",111413,2020,840025,729551,103350,0,0,0,0,0,0,0,7124,603921,126279,114949,721533,166504,1400178,0,0,0,1566682,"1336220","city of hamilton",162,"13","000","36220","00000",0,"A","hamilton city","Georgia",1677,NA
"12723","GA","loganville","11214700500000",96491,2020,34627658,20485126,5504875,731298,0,1348985,4296295,0,1780329,0,480750,11880609,282195,2566123,11195385,4237722,21686590,0,0,0,25924312,"1347196","city of loganville",162,"13","000","47196","00000",0,"A","loganville city","Georgia",14124,NA
"12724","GA","metter","11202100100000",90320,2020,2607606,0,799701,353973,0,1353278,0,0,0,0,100654,2615702,642862,1265822,2618757,1244238,5898905,0,0,0,7143143,"1351072","city of metter",162,"13","000","51072","00000",0,"A","metter city","Georgia",4003,NA
"12725","GA","oxford","11210700400000",96508,2020,1209273,0,351236,0,0,482853,350968,0,0,0,24216,3606473,6000,358608,1045959,927345,4089695,0,0,0,5017040,"1358744","city of oxford",162,"13","000","58744","00000",0,"A","oxford city","Georgia",2298,NA
"12726","GA","ringgold","11202300200000",105185,2020,8235261,5614000,524251,0,0,64354,0,0,1743983,0,195391,3333499,13541,443070,3954069,741439,7002740,0,0,0,7744179,"1365324","city of ringgold",162,"13","000","65324","00000",0,"A","ringgold city","Georgia",3407,NA
"12727","GA","stone mountain","11204400900000",96530,2020,1977234,0,317351,1196767,0,0,368522,0,0,0,94594,773984,728121,953999,3317922,1201752,4572274,0,0,0,5774026,"1373816","city of stone mountain",162,"13","000","73816","00000",0,"A","stone mountain city","Georgia",6710,NA
"12728","ID","st maries","13200500300000",111608,2020,2871062,852594,1624863,0,0,0,361693,0,0,0,31912,2225990,149138,896752,1238263,1206420,3303723,0,0,0,4510143,"1671470","city of st maries",162,"16","000","71470","00000",0,"A","st maries city","Idaho",2360,NA
"12729","GA","vidalia","11213800200000",96550,2020,3744166,0,932952,0,0,0,2811214,0,0,0,0,5393843,273138,2667665,7147946,1360114,14122478,0,0,0,15482592,"1379388","city of vidalia",162,"13","000","79388","00000",0,"A","vidalia city","Georgia",10781,NA
"12730","IN","beech grove","15204900100000",399485,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33822629,450544,33372085,0,0,0,33822629,"1804204","city of beech grove",162,"18","000","04204","00000",0,"A","beech grove city","Indiana",14711,NA
"12731","GA","summerville","11202700300000",96532,2020,11238009,4392527,852054,0,3445719,0,1687934,0,541182,0,318592,0,0,0,0,0,0,0,0,0,0,"1374376","city of summerville",162,"13","000","74376","00000",0,"A","summerville city","Georgia",4424,NA
"12732","IN","new castle","15203301100000",150659,2020,0,33732538,0,48628,0,0,0,0,0,0,0,0,0,0,69470512,-1302173,70772685,0,0,0,69470512,"1852740","city of new castle",162,"18","000","52740","00000",0,"A","new castle city","Indiana",17410,NA
"12733","IN","lafayette","15207900300000",170590,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1840788","city of lafayette",162,"18","000","40788","00000",0,"A","lafayette city","Indiana",70790,47456
"12734","IN","greenwood","15204100400000",147803,2020,156568225,85312000,12232466,2869175,28167584,0,14619503,0,12884786,0,482711,28531744,2860399,6343524,51719970,10773422,78682215,0,0,0,89455637,"1829898","city of greenwood",162,"18","000","29898","00000",0,"A","greenwood city","Indiana",63832,NA
"12735","IN","portland","15203800400000",400246,2020,0,9559203,0,79943,0,0,0,0,0,0,0,0,0,0,19798372,2250810,17547562,0,0,0,19798372,"1861236","city of portland",162,"18","000","61236","00000",0,"A","portland city","Indiana",6323,NA
"12736","IN","mishawaka","15207100300000",170629,2020,202180645,95200546,13301053,1623445,0,0,49117388,688633,41640311,0,1297902,100778170,528902,7498203,64866244,41874934,131796585,0,0,0,173671519,"1849932","city of mishawaka",162,"18","000","49932","00000",0,"A","mishawaka city","Indiana",51095,NA
"12737","IN","terre haute","15208400300000",170729,2020,0,37066730,0,1040689,0,203707253,0,0,0,0,0,0,0,0,192117971,2100116,190017855,0,0,0,192117971,"1875428","city of terre haute",162,"18","000","75428","00000",0,"A","terre haute city","Indiana",58412,NA
"12738","KY","whitesburg","18206700400000",401614,2020,9555873,974300,47446,36993,640804,0,7069034,0,0,0,93134,2173950,0,0,3294639,-1361223,6829812,0,0,0,5468589,"2182776","city of whitesburg",162,"21","000","82776","00000",0,"A","whitesburg city","Kentucky",1772,NA
"12739","KS","victoria","17202600400000",114472,2020,0,0,0,79548,346957,2775000,537409,0,0,0,0,0,0,0,1584588,-1586293,3170881,0,0,0,1584588,"2073775","city of victoria",162,"20","000","73775","00000",0,"A","victoria city","Kansas",1129,NA
"12740","MA","leominster","22201400300000",96903,2020,194466642,36557951,9564937,0,0,1675000,0,4565723,141828082,0,3735022,18755508,83328246,1481645,89930117,10766308,182729208,0,0,0,193495516,"2535075","city of leominster",162,"25","000","35075","00000",0,"A","leominster city","Massachusetts",43793,NA
"12741","KS","turon","17207801300000",114761,2020,0,397000,0,33297,0,0,98593,0,0,0,0,0,0,0,1674727,-6659,1681386,0,0,0,1674727,"2071800","city of turon",162,"20","000","71800","00000",0,"A","turon city","Kansas",307,NA
"12742","MN","walker","24201101400000",106071,2020,1263408,5994699,1263408,0,0,0,682030,0,0,0,111777,228452,431369,0,2531671,-279640,3471132,0,0,0,3191492,"2767792","city of walker",162,"27","000","67792","00000",0,"A","walker city","Minnesota",973,NA
"12743","ND","williston","35205301000000",1036429,2020,406438047,329108738,15352408,0,0,0,48303434,0,1559745,0,2676355,28022078,3497098,34260263,63408897,16015456,113172880,0,0,0,129188336,"3886220","city of williston",162,"38","000","86220","00000",0,"A","williston city","North Dakota",29170,NA
"12744","MS","hernando","25201700100000",106131,2020,43561434,7678228,3329850,0,0,10523931,21650343,0,0,0,379082,9009010,813556,3818702,11941137,2755657,22826748,0,0,0,25582405,"2831780","city of hernando",162,"28","000","31780","00000",0,"A","hernando city","Mississippi",17135,NA
"12745","NY","port jervis","33203601400000",1035912,2020,79204194,11561285,3777262,1070408,0,2754284,7408043,0,50779062,0,1853850,4531108,3469709,3411947,10975027,-1012053,23399844,0,0,0,22387791,"3659388","city of port jervis",162,"36","000","59388","00000",0,"A","port jervis city","New York",8767,NA
"12746","MS","baldwyn","25204150200000",34950,2020,11856088,5542154,750560,8722,0,1774134,3758518,0,0,0,22000,2821927,0,2429387,2015315,1886203,5380426,0,0,0,7266629,"2802700","city of baldwyn",162,"28","000","02700","00000",0,"A","baldwyn city","Mississippi",3073,NA
"12747","NM","grants","32203360100000",108117,2020,35425138,328341,2255110,0,17208564,5718364,9160296,0,277610,0,476853,8080821,1001699,1290257,9983595,-1693712,22050084,0,198482,0,20356372,"3530490","city of grants",162,"35","000","30490","00000",0,"A","grants city","New Mexico",9164,NA
"12748","ND","riverdale","35202840100000",123696,2020,651046,445576,2470,0,203000,0,0,0,0,0,0,941987,50374,0,1150344,770994,1371711,0,0,0,2142705,"3866980","city of riverdale",162,"38","000","66980","00000",0,"A","riverdale city","North Dakota",221,NA
"12749","ND","alsen","35201000100000",123597,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3801740","city of alsen",162,"38","000","01740","00000",0,"A","alsen city","North Dakota",31,NA
"12750","ND","antler","35200500100000",123548,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3802660","city of antler",162,"38","000","02660","00000",0,"A","antler city","North Dakota",20,NA
"12751","ND","argusville","35200900300000",123575,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3803020","city of argusville",162,"38","000","03020","00000",0,"A","argusville city","North Dakota",482,NA
"12752","NC","belmont","34203600100000",65548,2020,24014607,0,3068919,217853,0,13424671,3751164,0,2949707,0,602293,10141938,494532,2826997,13929973,4226416,23167024,0,0,0,27393440,"3704840","city of belmont",162,"37","000","04840","00000",0,"A","belmont city","North Carolina",15007,NA
"12753","OH","south euclid","36201805000000",84373,2020,49864890,14608609,2333727,153773,3066150,0,22685870,43641,5817295,0,1129466,5372082,3427719,717782,23016991,5086903,27447671,0,0,0,32534574,"3973264","city of south euclid",162,"39","000","73264","00000",0,"A","south euclid city","Ohio",21888,NA
"12754","OH","parma","36201804200000",36926,2020,133863673,7625000,3771448,1296695,5222133,6233000,78577603,154247,25605325,0,5532469,15922832,23201500,0,53630789,2908855,89846266,1008430,0,0,92755121,"3961000","city of parma",162,"39","000","61000","00000",0,"A","parma city","Ohio",81117,57444
"12755","OH","richmond heights","36201804500000",84223,2020,20078311,306861,849982,0,2167493,0,12562752,0,3064399,0,1126661,1591040,1362859,1606683,12511909,2927167,14145324,0,0,0,17072491,"3966894","city of richmond heights",162,"39","000","66894","00000",0,"A","richmond heights city","Ohio",10797,NA
"12756","OH","east cleveland","36201801700000",83022,2020,54402500,0,2451419,170797,2339450,0,14047267,0,3055245,0,1139717,4511372,6363916,0,10054970,4052088,16878170,0,0,0,20930258,"3923380","city of east cleveland",162,"39","000","23380","00000",0,"A","east cleveland city","Ohio",13788,NA
"12757","OH","marion","36205100400000",36941,2020,109042725,26785451,5540588,360121,26076427,0,33152244,91291,10754434,0,5512642,14870235,6231916,1564027,24307192,-1136768,48110138,0,0,0,46973370,"3947754","city of marion",162,"39","000","47754","00000",0,"A","marion city","Ohio",36006,NA
"12758","OK","garber","37202400700000",125605,2020,0,0,0,0,0,0,0,0,0,0,0,9102,16790,0,466806,21500,471199,0,0,0,492699,"4028500","city of garber",162,"40","000","28500","00000",0,"A","garber city","Oklahoma",735,NA
"12759","OK","hooker","37207000400000",125963,2020,396294,0,248543,0,147751,0,0,0,0,0,0,1300123,0,0,1074635,6710,2368048,0,0,0,2374758,"4036000","city of hooker",162,"40","000","36000","00000",0,"A","hooker city","Oklahoma",1803,NA
"12760","OK","tishomingo","37203500600000",125689,2020,4849650,0,123549,203682,0,4522421,0,0,0,0,0,1594786,17322,1248890,1973393,1257083,3577308,0,0,0,4834391,"4073900","city of tishomingo",162,"40","000","73900","00000",0,"A","tishomingo city","Oklahoma",3103,NA
"12761","PA","erie","39202500700000",45599,2020,484393603,189568538,5595645,0,0,0,147930954,0,29609311,0,7877982,33481265,20558930,94200,94245746,-2934781,151314922,0,0,0,148380141,"4224000","city of erie",162,"42","000","24000","00000",0,"A","erie city","Pennsylvania",94849,43186
"12762","OR","sumpter","38200100600000",86992,2020,802731,0,62768,0,0,739963,0,0,0,0,0,271972,0,0,175679,-87487,535138,0,0,0,447651,"4171000","city of sumpter",162,"41","000","71000","00000",0,"A","sumpter city","Oregon",206,NA
"12763","OR","glendale","38201000400000",85697,2020,1544240,0,55876,0,1473210,0,0,0,0,0,15154,735835,0,742548,181057,198103,1461337,0,0,0,1659440,"4129350","city of glendale",162,"41","000","29350","00000",0,"A","glendale city","Oregon",858,NA
"12764","PA","scranton","39203501500000",37735,2020,429392542,50360000,16794599,1584333,1366414,49795000,51652611,0,236594053,0,3770345,12591617,5279167,2329765,77777216,15076553,82901212,0,217792,0,97977765,"4269000","city of scranton",162,"42","000","69000","00000",0,"A","scranton city","Pennsylvania",76336,54279
"12765","OR","gates","38202400500000",85683,2020,466601,0,0,0,458637,0,0,0,0,0,0,249876,0,0,104376,-25947,380199,0,0,0,354252,"4128200","city of gates",162,"41","000","28200","00000",0,"A","gates city","Oregon",548,NA
"12766","PA","new castle","39203700500000",126600,2020,34638660,17072351,1374857,225445,0,1221000,4748688,0,8619152,0,1022167,2038873,2715249,60102,15578350,6007467,14385107,0,0,0,20392574,"4253368","city of new castle",162,"42","000","53368","00000",0,"A","new castle city","Pennsylvania",21930,NA
"12767","OK","tupelo","37201500500000",125552,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471592,58119,413473,0,0,0,471592,"4075050","city of tupelo",162,"40","000","75050","00000",0,"A","tupelo city","Oklahoma",324,NA
"12768","OK","bartlesville","37207400100000",125990,2020,86916414,21805000,5213005,0,0,36761813,20007746,58355,1589729,162038,1449669,26106161,2352093,925864,31857205,6489962,54751361,14097083,90876,0,61241323,"4004450","city of bartlesville",162,"40","000","04450","00000",0,"A","bartlesville city","Oklahoma",37276,NA
"12769","OK","muskogee","37205100600000",44130,2020,136977824,0,5970106,132860,0,76548345,18284595,91554,6408297,0,5618078,25142506,3469846,2000000,36242603,9579121,57275834,0,0,0,66854955,"4050050","city of muskogee",162,"40","000","50050","00000",0,"A","muskogee city","Oklahoma",36875,NA
"12770","SD","philip","42202800200000",38393,2020,2231513,2159617,40292,0,0,0,0,684,0,0,31604,501505,67120,690476,1377739,956388,1680452,0,0,0,2636840,"4649300","city of philip",162,"46","000","49300","00000",0,"A","philip city","South Dakota",761,NA
"12771","TN","yorkville","43202770100000",107621,2020,4380,0,4380,0,0,0,0,0,0,0,0,21988,10119,0,87734,37775,82066,0,0,0,119841,"4782360","city of yorkville",162,"47","000","82360","00000",0,"A","yorkville city","Tennessee",235,NA
"12772","TX","bevil oaks","44212380100000",129941,2020,1798172,76068,50579,0,0,1633104,0,0,0,0,0,725981,89111,891236,273418,1205285,774461,0,0,0,1979746,"4808128","city of bevil oaks",162,"48","000","08128","00000",0,"A","bevil oaks city","Texas",1090,NA
"12773","WA","arlington","48203100100000",39562,2020,0,14570663,0,0,19028583,3055000,2300794,0,2871397,0,1360483,0,0,0,71090252,7735964,63354288,0,0,0,71090252,"5302585","city of arlington",162,"53","000","02585","00000",0,"A","arlington city","Washington",19865,NA
"12774","WA","aberdeen","48201400100000",88901,2020,0,350000,0,0,5013450,0,2180099,6212396,27807722,0,1480088,14223126,5133877,0,36417382,12491568,43282817,0,0,0,55774385,"5300100","city of aberdeen",162,"53","000","00100","00000",0,"A","aberdeen city","Washington",17012,NA
"12775","WA","chewelah","48203300100000",88949,2020,3914898,2459680,0,0,143790,45516,411034,0,548789,0,103889,0,0,0,6896865,880884,6015981,0,0,0,6896865,"5312140","city of chewelah",162,"53","000","12140","00000",0,"A","chewelah city","Washington",2472,NA
"12776","WA","clarkston","48200200200000",88962,2020,18942012,5435000,0,0,7779333,0,423156,0,4744921,0,544571,0,0,0,12128142,3017599,9110543,0,0,0,12128142,"5312630","city of clarkston",162,"53","000","12630","00000",0,"A","clarkston city","Washington",7162,NA
"12777","WA","monroe","48203101000000",98584,2020,0,16206000,0,0,1240878,0,2480734,2038215,2478030,0,2477066,24288486,2712645,0,22904991,1887825,48018297,0,0,0,49906122,"5346685","city of monroe",162,"53","000","46685","00000",0,"A","monroe city","Washington",19705,NA
"12778","WA","lynnwood","48203150200000",39565,2020,99336698,68372336,8125751,0,0,0,0,6572493,18538070,0,4143444,39311952,4569535,4910929,39552724,9067932,79277208,0,0,0,88345140,"5340840","city of lynnwood",162,"53","000","40840","00000",0,"A","lynnwood city","Washington",38571,NA
"12779","WA","tumwater","48203400500000",43962,2020,23719176,1747044,6335592,2672301,0,0,3474386,5017906,7445466,0,2044387,25542084,2470689,11113312,34644332,22335061,51435356,18575153,247245,2694971,73770417,"5372905","city of tumwater",162,"53","000","72905","00000",0,"A","tumwater city","Washington",25591,NA
"12780","WA","sunnyside","48203900800000",43828,2020,0,6822000,0,0,5856458,0,1378521,2480477,5491865,0,971748,11646363,2244962,0,15605295,1755363,27741257,0,0,0,29496620,"5368750","city of sunnyside",162,"53","000","68750","00000",0,"A","sunnyside city","Washington",16374,NA
"12781","WA","castle rock","48200800100000",88932,2020,0,2948708,0,0,1257128,0,248203,335760,575656,0,230664,3345656,1827074,0,2032497,17856,7187371,0,0,0,7205227,"5310565","city of castle rock",162,"53","000","10565","00000",0,"A","castle rock city","Washington",2451,NA
"12782","WA","chehalis","48202100200000",88942,2020,0,3103000,0,60416,878688,0,1347601,2001287,6286467,0,1416678,10040413,2015141,0,14976840,1733173,25299221,0,0,0,27032394,"5311475","city of chehalis",162,"53","000","11475","00000",0,"A","chehalis city","Washington",7433,NA
"12783","WA","kent","48201701300000",39549,2020,196182506,91590795,25903520,386516,6432750,0,17699025,13742830,25108554,0,6816346,101729551,18553390,34490157,127505796,58501751,223777143,0,0,0,282278894,"5335415","city of kent",162,"53","000","35415","00000",0,"A","kent city","Washington",136609,81373
"12784","WA","duvall","48201700800000",98582,2020,0,3375000,0,0,1618459,0,793877,0,0,0,450337,9973933,1212637,0,12271360,6828297,16629633,0,0,0,23457930,"5319035","city of duvall",162,"53","000","19035","00000",0,"A","duvall city","Washington",8035,NA
"12785","TX","johnson city","44201600200000",129497,2020,2937076,1754646,712444,0,0,0,303205,0,41572,0,0,996887,90442,207873,1449494,-405882,3150578,0,0,0,2744696,"4837780","city of johnson city",162,"48","000","37780","00000",0,"A","johnson city city","Texas",1658,NA
